idx,matchtype,partid,ppartid
130,0,n724-1,n750
131,0,n818-1,n810
132,0,n901-1,n864
133,0,n1303-1,n1138
134,0,n685-1,n715
135,0,n734-1,n752
136,0,n744-1,n765
137,0,n781-1,n783
138,0,n1805-1,n1648
139,0,n13-1,n1
140,0,n49-1,n35
141,0,n61-1,n45
142,0,n135-1,n111
143,0,n170-1,n151
144,0,n187-1,n161
145,0,n280-1,n256
146,0,n381-1,n365
147,0,n1108-1,n953
148,0,n1144-1,n985
149,0,n1156-1,n993
150,0,n1230-1,n1062
151,0,n1265-1,n1102
152,0,n1282-1,n1114
153,0,n1375-1,n1205
154,0,n1481-1,n1308
155,0,n1515-1,n1351
156,0,n1530-1,n1369
157,0,n1540-1,n1372
158,0,n1572-1,n1412
159,0,n1629-1,n1473
160,0,n1643-1,n1490
161,0,n1657-1,n1508
162,0,n1714-1,n1563
163,0,n1737-1,n1586
164,0,n1757-1,n1608
165,0,n237-1,n223
166,0,n684-1,n723
167,0,n723-1,n748
168,0,n1332-1,n1171
169,0,n224-1,n211
170,0,n250-1,n236
171,0,n518-1,n462
172,0,n518-2,n611
173,0,n1074-1,n932
174,0,n1096-1,n948
175,0,n1319-1,n1159
176,0,n1345-1,n1184
177,0,n1541-1,n1373
178,0,n1804-1,n1646
179,0,n26-1,n19
180,0,n74-1,n61
181,0,n131-1,n110
182,0,n145-1,n132
183,0,n171-1,n149
184,0,n183-1,n162
185,0,n211-1,n195
186,0,n293-1,n275
187,0,n392-1,n372
188,0,n493-1,n442
189,0,n590-1,n520
190,0,n493-2,n590
191,0,n826-1,n815
192,0,n1019-1,n885
193,0,n1041-1,n902
194,0,n1063-1,n919
195,0,n1082-1,n944
196,0,n1121-1,n968
197,0,n1169-1,n1012
198,0,n1226-1,n1061
199,0,n1240-1,n1085
200,0,n1266-1,n1103
201,0,n1278-1,n1115
202,0,n1306-1,n1143
203,0,n1388-1,n1220
204,0,n1680-1,n1540
205,0,n1693-1,n1553
206,0,n1842-1,n1672
207,0,n536-1,n476
208,0,n415-2,n536
209,0,n536-2,n625
210,0,n722-1,n747
211,0,n767-1,n781
212,0,n849-1,n830
213,0,n37-1,n21
214,0,n33-1,n30
215,0,n85-1,n64
216,0,n112-1,n94
217,0,n156-1,n135
218,0,n304-1,n278
219,0,n431-1,n403
220,0,n439-1,n408
221,0,n455-1,n411
222,0,n481-1,n439
223,0,n547-1,n487
224,0,n559-1,n493
225,0,n570-1,n510
226,0,n431-2,n552
227,0,n439-2,n557
228,0,n455-2,n560
229,0,n481-2,n588
230,0,n547-2,n637
231,0,n559-2,n642
232,0,n570-2,n659
233,0,n639-1,n686
234,0,n865-1,n846
235,0,n873-1,n851
236,0,n889-1,n854
237,0,n915-1,n883
238,0,n1132-1,n972
239,0,n1128-1,n980
240,0,n1180-1,n1014
241,0,n1207-1,n1044
242,0,n1251-1,n1089
243,0,n1399-1,n1224
244,0,n1527-1,n1360
245,0,n1673-1,n1523
246,0,n1669-1,n1534
247,0,n1684-1,n1546
248,0,n1697-1,n1558
249,0,n1789-1,n1634
250,0,n1795-1,n1644
251,0,n1850-1,n1689
252,0,n342-1,n315
253,0,n344-1,n324
254,0,n363-1,n338
255,0,n365-1,n348
256,0,n690-1,n725
257,0,n721-1,n745
258,0,n745-1,n764
259,0,n780-1,n784
260,0,n791-1,n796
261,0,n1437-1,n1260
262,0,n1439-1,n1270
263,0,n1458-1,n1282
264,0,n1460-1,n1293
265,0,n2-1,n0
266,0,n5-1,n4
267,0,n9-1,n8
268,0,n16-1,n12
269,0,n20-1,n16
270,0,n39-1,n27
271,0,n42-1,n36
272,0,n47-1,n42
273,0,n53-1,n46
274,0,n57-1,n50
275,0,n64-1,n54
276,0,n68-1,n58
277,0,n87-1,n69
278,0,n100-1,n85
279,0,n120-1,n100
280,0,n122-1,n107
281,0,n133-1,n116
282,0,n159-1,n142
283,0,n174-1,n157
284,0,n185-1,n168
285,0,n234-1,n215
286,0,n247-1,n227
287,0,n260-1,n239
288,0,n263-1,n250
289,0,n266-1,n253
290,0,n267-1,n255
291,0,n272-1,n259
292,0,n276-1,n263
293,0,n283-1,n267
294,0,n287-1,n271
295,0,n306-1,n283
296,0,n319-1,n298
297,0,n332-1,n309
298,0,n351-1,n327
299,0,n353-1,n332
300,0,n373-1,n350
301,0,n375-1,n356
302,0,n388-1,n374
303,0,n390-1,n377
304,0,n398-1,n380
305,0,n400-1,n384
306,0,n407-1,n389
307,0,n409-1,n392
308,0,n426-1,n399
309,0,n432-1,n406
310,0,n480-1,n436
311,0,n569-1,n508
312,0,n398-2,n529
313,0,n400-2,n533
314,0,n407-2,n538
315,0,n409-2,n541
316,0,n426-2,n548
317,0,n432-2,n555
318,0,n480-2,n584
319,0,n569-2,n657
320,0,n757-1,n766
321,0,n770-1,n780
322,0,n831-1,n827
323,0,n841-1,n832
324,0,n843-1,n835
325,0,n860-1,n842
326,0,n866-1,n849
327,0,n914-1,n880
328,0,n1091-1,n949
329,0,n1100-1,n954
330,0,n1104-1,n958
331,0,n1111-1,n962
332,0,n1115-1,n966
333,0,n1134-1,n977
334,0,n1137-1,n987
335,0,n1142-1,n992
336,0,n1148-1,n996
337,0,n1152-1,n1000
338,0,n1159-1,n1004
339,0,n1163-1,n1008
340,0,n1182-1,n1019
341,0,n1195-1,n1034
342,0,n1215-1,n1049
343,0,n1217-1,n1058
344,0,n1228-1,n1069
345,0,n1254-1,n1095
346,0,n1269-1,n1110
347,0,n1280-1,n1119
348,0,n1329-1,n1162
349,0,n1342-1,n1174
350,0,n1355-1,n1186
351,0,n1358-1,n1197
352,0,n1361-1,n1200
353,0,n1362-1,n1202
354,0,n1367-1,n1206
355,0,n1371-1,n1210
356,0,n1378-1,n1214
357,0,n1382-1,n1218
358,0,n1401-1,n1229
359,0,n1414-1,n1246
360,0,n1427-1,n1255
361,0,n1446-1,n1272
362,0,n1448-1,n1277
363,0,n1469-1,n1295
364,0,n1471-1,n1301
365,0,n1500-1,n1334
366,0,n1620-1,n1472
367,0,n1674-1,n1529
368,0,n1710-1,n1566
369,0,n1727-1,n1581
370,0,n1750-1,n1605
371,0,n1837-1,n1670
372,0,n1847-1,n1674
373,0,n29-1,n25
374,0,n77-1,n66
375,0,n98-1,n76
376,0,n110-1,n87
377,0,n198-1,n184
378,0,n221-1,n201
379,0,n296-1,n280
380,0,n317-1,n289
381,0,n330-1,n302
382,0,n433-1,n407
383,0,n479-1,n434
384,0,n578-1,n517
385,0,n433-2,n556
386,0,n479-2,n583
387,0,n691-1,n729
388,0,n813-1,n812
389,0,n867-1,n850
390,0,n913-1,n878
391,0,n1124-1,n974
392,0,n1172-1,n1016
393,0,n1193-1,n1026
394,0,n1205-1,n1039
395,0,n1293-1,n1136
396,0,n1316-1,n1150
397,0,n1391-1,n1226
398,0,n1412-1,n1235
399,0,n1425-1,n1249
400,0,n1501-1,n1338
401,0,n1511-1,n1344
402,0,n1529-1,n1362
403,0,n1630-1,n1477
404,0,n1632-1,n1480
405,0,n1644-1,n1495
406,0,n1646-1,n1496
407,0,n1658-1,n1512
408,0,n1660-1,n1514
409,0,n1665-1,n1525
410,0,n1675-1,n1530
411,0,n1794-1,n1642
412,0,n1851-1,n1691
413,0,n568-1,n507
414,0,n568-2,n656
415,0,n801-1,n799
416,0,n1085-1,n943
417,0,n81-1,n72
418,0,n94-1,n82
419,0,n209-1,n188
420,0,n300-1,n286
421,0,n313-1,n296
422,0,n387-1,n373
423,0,n434-1,n409
424,0,n460-1,n425
425,0,n462-1,n428
426,0,n476-1,n431
427,0,n478-1,n433
428,0,n567-1,n505
429,0,n579-1,n512
430,0,n585-1,n521
431,0,n434-2,n558
432,0,n460-2,n574
433,0,n462-2,n577
434,0,n476-2,n580
435,0,n478-2,n582
436,0,n567-2,n654
437,0,n579-2,n661
438,0,n579-2,n661
439,0,n692-1,n730
440,0,n692-1,n730
441,0,n713-1,n744
442,0,n764-1,n779
443,0,n816-1,n811
444,0,n868-1,n852
445,0,n902-1,n868
446,0,n894-1,n869
447,0,n896-1,n872
448,0,n910-1,n875
449,0,n912-1,n877
450,0,n1176-1,n1022
451,0,n1189-1,n1032
452,0,n1304-1,n1137
453,0,n1395-1,n1232
454,0,n1408-1,n1242
455,0,n1496-1,n1326
456,0,n1502-1,n1342
457,0,n1633-1,n1486
458,0,n1647-1,n1503
459,0,n1661-1,n1519
460,0,n32-1,n28
461,0,n46-1,n40
462,0,n114-1,n103
463,0,n160-1,n143
464,0,n262-1,n249
465,0,n693-1,n732
466,0,n1084-1,n940
467,0,n1089-1,n947
468,0,n1127-1,n979
469,0,n1141-1,n990
470,0,n1209-1,n1052
471,0,n1255-1,n1096
472,0,n1357-1,n1196
473,0,n1689-1,n1544
474,0,n1702-1,n1557
475,0,n1788-1,n1639
476,0,n4-1,n3
477,0,n19-1,n15
478,0,n34-1,n31
479,0,n41-1,n33
480,0,n52-1,n44
481,0,n67-1,n57
482,0,n90-1,n78
483,0,n102-1,n90
484,0,n106-1,n96
485,0,n132-1,n109
486,0,n147-1,n123
487,0,n146-1,n131
488,0,n157-1,n134
489,0,n172-1,n148
490,0,n184-1,n159
491,0,n199-1,n174
492,0,n264-1,n251
493,0,n271-1,n257
494,0,n286-1,n270
495,0,n309-1,n292
496,0,n321-1,n304
497,0,n326-1,n311
498,0,n384-1,n375
499,0,n422-1,n401
500,0,n454-1,n410
501,0,n586-1,n524
502,0,n422-2,n550
503,0,n454-2,n559
504,0,n810-1,n807
505,0,n822-1,n818
506,0,n856-1,n844
507,0,n883-1,n853
508,0,n1070-1,n928
509,0,n1072-1,n933
510,0,n1080-1,n939
511,0,n1086-1,n942
512,0,n1099-1,n951
513,0,n1114-1,n965
514,0,n1129-1,n981
515,0,n1136-1,n984
516,0,n1147-1,n995
517,0,n1162-1,n1007
518,0,n1185-1,n1028
519,0,n1197-1,n1040
520,0,n1201-1,n1046
521,0,n1227-1,n1060
522,0,n1242-1,n1075
523,0,n1241-1,n1084
524,0,n1252-1,n1088
525,0,n1267-1,n1101
526,0,n1279-1,n1112
527,0,n1294-1,n1126
528,0,n1359-1,n1198
529,0,n1366-1,n1203
530,0,n1381-1,n1217
531,0,n1404-1,n1238
532,0,n1416-1,n1250
533,0,n1421-1,n1257
534,0,n1497-1,n1330
535,0,n1531-1,n1368
536,0,n1573-1,n1413
537,0,n1587-1,n1429
538,0,n1601-1,n1444
539,0,n1626-1,n1481
540,0,n1634-1,n1489
541,0,n1640-1,n1497
542,0,n1648-1,n1504
543,0,n1654-1,n1515
544,0,n1662-1,n1521
545,0,n1682-1,n1543
546,0,n1695-1,n1556
547,0,n1706-1,n1570
548,0,n1777-1,n1631
549,0,n1833-1,n1666
550,0,n1840-1,n1671
551,0,n1845-1,n1676
552,0,n537-1,n475
553,0,n537-2,n624
554,0,n701-1,n733
555,0,n712-1,n742
556,0,n762-1,n776
557,0,n763-1,n778
558,0,n1062-1,n923
559,0,n1484-1,n1320
560,0,n1498-1,n1333
561,0,n1787-1,n1638
562,0,n1852-1,n1680
563,0,n6-1,n5
564,0,n8-1,n7
565,0,n21-1,n17
566,0,n28-1,n23
567,0,n35-1,n32
568,0,n43-1,n37
569,0,n45-1,n39
570,0,n56-1,n47
571,0,n54-1,n49
572,0,n69-1,n59
573,0,n76-1,n63
574,0,n134-1,n117
575,0,n158-1,n136
576,0,n186-1,n169
577,0,n226-1,n216
578,0,n239-1,n228
579,0,n252-1,n242
580,0,n256-1,n246
581,0,n265-1,n252
582,0,n273-1,n260
583,0,n275-1,n262
584,0,n288-1,n272
585,0,n295-1,n276
586,0,n347-1,n333
587,0,n389-1,n376
588,0,n421-1,n398
589,0,n450-1,n413
590,0,n468-1,n422
591,0,n475-1,n430
592,0,n515-1,n467
593,0,n529-1,n470
594,0,n548-1,n486
595,0,n576-1,n513
596,0,n587-1,n525
597,0,n425-2,n547
598,0,n450-2,n562
599,0,n468-2,n571
600,0,n475-2,n579
601,0,n515-2,n616
602,0,n529-2,n619
603,0,n548-2,n635
604,0,n576-2,n662
605,0,n608-1,n665
606,0,n811-1,n809
607,0,n823-1,n819
608,0,n855-1,n841
609,0,n884-1,n856
610,0,n909-1,n874
611,0,n1079-1,n938
612,0,n1101-1,n955
613,0,n1103-1,n957
614,0,n1116-1,n967
615,0,n1123-1,n973
616,0,n1130-1,n982
617,0,n1138-1,n986
618,0,n1140-1,n989
619,0,n1151-1,n997
620,0,n1149-1,n999
621,0,n1164-1,n1009
622,0,n1171-1,n1013
623,0,n1229-1,n1068
624,0,n1253-1,n1087
625,0,n1281-1,n1120
626,0,n1321-1,n1164
627,0,n1334-1,n1177
628,0,n1347-1,n1189
629,0,n1351-1,n1193
630,0,n1360-1,n1199
631,0,n1368-1,n1207
632,0,n1370-1,n1209
633,0,n1383-1,n1219
634,0,n1390-1,n1225
635,0,n1442-1,n1279
636,0,n1542-1,n1371
637,0,n1671-1,n1537
638,0,n1681-1,n1541
639,0,n1686-1,n1550
640,0,n1694-1,n1554
641,0,n1699-1,n1562
642,0,n1791-1,n1640
643,0,n7-1,n6
644,0,n10-1,n9
645,0,n15-1,n11
646,0,n22-1,n18
647,0,n30-1,n24
648,0,n44-1,n38
649,0,n55-1,n48
650,0,n58-1,n51
651,0,n63-1,n53
652,0,n70-1,n60
653,0,n78-1,n67
654,0,n144-1,n122
655,0,n196-1,n173
656,0,n213-1,n204
657,0,n274-1,n261
658,0,n277-1,n264
659,0,n282-1,n266
660,0,n289-1,n273
661,0,n297-1,n281
662,0,n338-1,n321
663,0,n355-1,n341
664,0,n359-1,n345
665,0,n376-1,n363
666,0,n386-1,n378
667,0,n466-1,n429
668,0,n489-1,n447
669,0,n502-1,n450
670,0,n560-1,n496
671,0,n563-1,n506
672,0,n565-1,n509
673,0,n588-1,n527
674,0,n466-2,n578
675,0,n489-2,n596
676,0,n502-2,n599
677,0,n560-2,n644
678,0,n563-2,n655
679,0,n565-2,n658
680,0,n627-1,n678
681,0,n672-1,n707
682,0,n702-1,n735
683,0,n730-1,n753
684,0,n732-1,n756
685,0,n740-1,n759
686,0,n742-1,n762
687,0,n777-1,n785
688,0,n779-1,n788
689,0,n787-1,n791
690,0,n789-1,n794
691,0,n798-1,n800
692,0,n800-1,n804
693,0,n806-1,n808
694,0,n819-1,n816
695,0,n824-1,n821
696,0,n900-1,n873
697,0,n1102-1,n956
698,0,n1105-1,n959
699,0,n1110-1,n961
700,0,n1117-1,n970
701,0,n1125-1,n975
702,0,n1139-1,n988
703,0,n1150-1,n998
704,0,n1153-1,n1001
705,0,n1158-1,n1003
706,0,n1165-1,n1011
707,0,n1173-1,n1017
708,0,n1239-1,n1074
709,0,n1291-1,n1125
710,0,n1308-1,n1152
711,0,n1369-1,n1208
712,0,n1372-1,n1211
713,0,n1377-1,n1213
714,0,n1384-1,n1222
715,0,n1392-1,n1227
716,0,n1433-1,n1267
717,0,n1450-1,n1285
718,0,n1454-1,n1289
719,0,n1485-1,n1322
720,0,n1622-1,n1475
721,0,n1636-1,n1492
722,0,n1650-1,n1509
723,0,n1670-1,n1535
724,0,n1679-1,n1539
725,0,n1685-1,n1548
726,0,n1692-1,n1552
727,0,n1698-1,n1560
728,0,n1712-1,n1568
729,0,n1716-1,n1574
730,0,n1775-1,n1629
731,0,n1781-1,n1633
732,0,n1827-1,n1664
733,0,n1836-1,n1668
734,0,n1843-1,n1673
735,0,n80-1,n71
736,0,n93-1,n81
737,0,n299-1,n284
738,0,n312-1,n295
739,0,n420-1,n396
740,0,n451-1,n414
741,0,n420-2,n545
742,0,n451-2,n563
743,0,n711-1,n741
744,0,n752-1,n769
745,0,n754-1,n773
746,0,n760-1,n777
747,0,n854-1,n839
748,0,n885-1,n857
749,0,n1175-1,n1021
750,0,n1188-1,n1031
751,0,n1394-1,n1230
752,0,n1407-1,n1241
753,0,n1486-1,n1324
754,0,n1492-1,n1337
755,0,n11-1,n10
756,0,n17-1,n13
757,0,n31-1,n26
758,0,n59-1,n52
759,0,n65-1,n55
760,0,n79-1,n68
761,0,n82-1,n73
762,0,n89-1,n75
763,0,n95-1,n83
764,0,n101-1,n88
765,0,n153-1,n145
766,0,n201-1,n189
767,0,n255-1,n245
768,0,n278-1,n265
769,0,n284-1,n268
770,0,n298-1,n282
771,0,n301-1,n287
772,0,n308-1,n291
773,0,n314-1,n297
774,0,n320-1,n301
775,0,n324-1,n307
776,0,n393-1,n379
777,0,n419-1,n394
778,0,n452-1,n416
779,0,n461-1,n427
780,0,n508-1,n459
781,0,n513-1,n463
782,0,n549-1,n485
783,0,n556-1,n498
784,0,n558-1,n501
785,0,n566-1,n504
786,0,n397-2,n528
787,0,n419-2,n543
788,0,n452-2,n565
789,0,n465-2,n576
790,0,n508-2,n608
791,0,n513-2,n612
792,0,n549-2,n636
793,0,n556-2,n647
794,0,n558-2,n650
795,0,n566-2,n653
796,0,n683-1,n722
797,0,n703-1,n736
798,0,n832-1,n822
799,0,n853-1,n837
800,0,n886-1,n859
801,0,n899-1,n871
802,0,n1038-1,n904
803,0,n1040-1,n908
804,0,n1106-1,n960
805,0,n1112-1,n963
806,0,n1126-1,n976
807,0,n1154-1,n1002
808,0,n1160-1,n1005
809,0,n1174-1,n1018
810,0,n1177-1,n1023
811,0,n1184-1,n1025
812,0,n1190-1,n1033
813,0,n1196-1,n1037
814,0,n1248-1,n1098
815,0,n1296-1,n1140
816,0,n1350-1,n1192
817,0,n1373-1,n1212
818,0,n1379-1,n1215
819,0,n1393-1,n1228
820,0,n1396-1,n1233
821,0,n1403-1,n1237
822,0,n1409-1,n1243
823,0,n1415-1,n1247
824,0,n1419-1,n1253
825,0,n1504-1,n1346
826,0,n1561-1,n1404
827,0,n1616-1,n1458
828,0,n1612-1,n1467
829,0,n1672-1,n1522
830,0,n1667-1,n1531
831,0,n1668-1,n1533
832,0,n1683-1,n1545
833,0,n1696-1,n1559
834,0,n1711-1,n1567
835,0,n1783-1,n1637
836,0,n1792-1,n1643
837,0,n574-1,n518
838,0,n687-1,n728
839,0,n689-1,n731
840,0,n698-1,n734
841,0,n700-1,n737
842,0,n704-1,n738
843,0,n707-1,n740
844,0,n709-1,n743
845,0,n717-1,n746
846,0,n719-1,n749
847,0,n725-1,n751
848,0,n776-1,n782
849,0,n803-1,n802
850,0,n809-1,n806
851,0,n1068-1,n934
852,0,n1562-1,n1405
853,0,n18-1,n14
854,0,n66-1,n56
855,0,n83-1,n74
856,0,n91-1,n79
857,0,n96-1,n84
858,0,n103-1,n91
859,0,n117-1,n106
860,0,n118-1,n108
861,0,n124-1,n113
862,0,n128-1,n119
863,0,n137-1,n125
864,0,n141-1,n129
865,0,n161-1,n141
866,0,n163-1,n152
867,0,n169-1,n158
868,0,n176-1,n164
869,0,n180-1,n170
870,0,n189-1,n176
871,0,n257-1,n247
872,0,n285-1,n269
873,0,n302-1,n288
874,0,n310-1,n293
875,0,n315-1,n300
876,0,n322-1,n305
877,0,n325-1,n308
878,0,n345-1,n328
879,0,n348-1,n336
880,0,n377-1,n364
881,0,n394-1,n381
882,0,n413-1,n393
883,0,n453-1,n418
884,0,n464-1,n426
885,0,n507-1,n457
886,0,n530-1,n474
887,0,n577-1,n516
888,0,n583-1,n523
889,0,n394-2,n530
890,0,n413-2,n542
891,0,n453-2,n567
892,0,n464-2,n575
893,0,n487-2,n593
894,0,n507-2,n606
895,0,n530-2,n623
896,0,n710-1,n739
897,0,n755-1,n771
898,0,n761-1,n775
899,0,n833-1,n824
900,0,n847-1,n836
901,0,n887-1,n861
902,0,n898-1,n870
903,0,n1015-1,n888
904,0,n1017-1,n892
905,0,n1060-1,n920
906,0,n1067-1,n930
907,0,n1077-1,n935
908,0,n1087-1,n946
909,0,n1113-1,n964
910,0,n1161-1,n1006
911,0,n1178-1,n1024
912,0,n1186-1,n1029
913,0,n1191-1,n1036
914,0,n1198-1,n1041
915,0,n1212-1,n1056
916,0,n1213-1,n1057
917,0,n1219-1,n1065
918,0,n1223-1,n1071
919,0,n1232-1,n1077
920,0,n1236-1,n1081
921,0,n1256-1,n1094
922,0,n1258-1,n1105
923,0,n1264-1,n1111
924,0,n1271-1,n1116
925,0,n1275-1,n1122
926,0,n1284-1,n1128
927,0,n1352-1,n1194
928,0,n1380-1,n1216
929,0,n1397-1,n1234
930,0,n1405-1,n1239
931,0,n1410-1,n1244
932,0,n1417-1,n1251
933,0,n1420-1,n1254
934,0,n1440-1,n1274
935,0,n1443-1,n1281
936,0,n1488-1,n1329
937,0,n1499-1,n1336
938,0,n1563-1,n1407
939,0,n1617-1,n1462
940,0,n1666-1,n1527
941,0,n1709-1,n1564
942,0,n1708-1,n1572
943,0,n1720-1,n1579
944,0,n1769-1,n1625
945,0,n1780-1,n1630
946,0,n1820-1,n1655
947,0,n1825-1,n1660
948,0,n1831-1,n1665
949,0,n1838-1,n1669
950,0,n92-1,n80
951,0,n104-1,n92
952,0,n105-1,n93
953,0,n149-1,n138
954,0,n217-1,n209
955,0,n230-1,n220
956,0,n243-1,n233
957,0,n258-1,n248
958,0,n311-1,n294
959,0,n323-1,n306
960,0,n327-1,n312
961,0,n395-1,n383
962,0,n412-1,n391
963,0,n429-1,n402
964,0,n459-1,n424
965,0,n572-1,n514
966,0,n399-2,n532
967,0,n408-2,n540
968,0,n429-2,n551
969,0,n459-2,n573
970,0,n603-1,n666
971,0,n605-1,n669
972,0,n614-1,n672
973,0,n616-1,n675
974,0,n624-1,n680
975,0,n626-1,n683
976,0,n635-1,n687
977,0,n637-1,n690
978,0,n645-1,n695
979,0,n647-1,n698
980,0,n656-1,n701
981,0,n658-1,n704
982,0,n669-1,n709
983,0,n671-1,n713
984,0,n681-1,n717
985,0,n726-1,n754
986,0,n773-1,n786
987,0,n828-1,n826
988,0,n842-1,n834
989,0,n863-1,n845
990,0,n897-1,n867
991,0,n1042-1,n907
992,0,n1050-1,n915
993,0,n1066-1,n929
994,0,n1187-1,n1030
995,0,n1199-1,n1042
996,0,n1200-1,n1043
997,0,n1244-1,n1091
998,0,n1312-1,n1156
999,0,n1325-1,n1168
1000,0,n1338-1,n1181
1001,0,n1353-1,n1195
1002,0,n1406-1,n1240
1003,0,n1418-1,n1252
1004,0,n1422-1,n1258
1005,0,n1512-1,n1343
1006,0,n1508-1,n1353
1007,0,n1557-1,n1391
1008,0,n1574-1,n1419
1009,0,n1576-1,n1423
1010,0,n1588-1,n1432
1011,0,n1590-1,n1434
1012,0,n1602-1,n1448
1013,0,n1604-1,n1450
1014,0,n1608-1,n1461
1015,0,n1628-1,n1479
1016,0,n1642-1,n1498
1017,0,n1645-1,n1505
1018,0,n1656-1,n1517
1019,0,n1659-1,n1520
1020,0,n1664-1,n1524
1021,0,n1707-1,n1571
1022,0,n1784-1,n1635
1023,0,n1799-1,n1645
1024,0,n1799-1,n1645
1025,0,n333-1,n314
1026,0,n354-1,n340
1027,0,n506-1,n454
1028,0,n534-1,n472
1029,0,n531-1,n481
1030,0,n561-1,n497
1031,0,n506-2,n603
1032,0,n534-2,n621
1033,0,n531-2,n631
1034,0,n561-2,n645
1035,0,n796-1,n805
1036,0,n1428-1,n1262
1037,0,n1449-1,n1284
1038,0,n107-1,n97
1039,0,n205-1,n197
1040,0,n328-1,n313
1041,0,n396-1,n385
1042,0,n411-1,n390
1043,0,n458-1,n423
1044,0,n505-1,n452
1045,0,n533-1,n469
1046,0,n532-1,n483
1047,0,n544-1,n489
1048,0,n546-1,n492
1049,0,n571-1,n511
1050,0,n396-2,n534
1051,0,n411-2,n539
1052,0,n458-2,n572
1053,0,n505-2,n601
1054,0,n533-2,n618
1055,0,n532-2,n633
1056,0,n544-2,n638
1057,0,n546-2,n641
1058,0,n575-2,n660
1059,0,n602-1,n664
1060,0,n640-1,n693
1061,0,n727-1,n755
1062,0,n750-1,n774
1063,0,n778-1,n787
1064,0,n829-1,n828
1065,0,n845-1,n833
1066,0,n892-1,n866
1067,0,n1052-1,n911
1068,0,n1202-1,n1047
1069,0,n1300-1,n1146
1070,0,n1423-1,n1259
1071,0,n1467-1,n1307
1072,0,n1477-1,n1318
1073,0,n1495-1,n1328
1074,0,n1558-1,n1396
1075,0,n1577-1,n1425
1076,0,n1591-1,n1440
1077,0,n1605-1,n1455
1078,0,n1641-1,n1502
1079,0,n1655-1,n1518
1080,0,n113-1,n101
1081,0,n152-1,n144
1082,0,n168-1,n156
1083,0,n225-1,n213
1084,0,n238-1,n225
