onset_sec,duration_sec,pitch,velocity,track,channel,id
19.8878,0.18830109,66,77,0,0,n241
19.9292,0.15758531,57,68,0,0,n242
20.02936,0.112179376,67,69,0,0,n243
20.130856,0.060096093,69,68,0,0,n244
20.372576,0.08947641,60,68,0,0,n245
20.434008,0.08680547,57,67,0,0,n246
20.488762,0.0641025,62,68,0,0,n247
20.550194,0.038728595,63,72,0,0,n248
20.802597,0.07345078,54,70,0,0,n249
20.852009,0.07612172,50,66,0,0,n250
20.918783,0.27110016,55,64,0,0,n251
21.01093,0.17895281,57,70,0,0,n252
21.239294,0.040064063,50,80,0,0,n253
21.446293,0.04540594,38,81,0,0,n254
21.450298,0.05475422,50,75,0,0,n255
21.704039,1.3287914,43,89,0,0,n256
21.705374,0.06143156,55,65,0,0,n257
21.708044,1.324785,31,84,0,0,n258
21.748108,0.10950844,50,73,0,0,n259
21.805534,0.09615375,57,66,0,0,n260
21.90703,0.046741407,58,60,0,0,n261
22.196827,0.088140935,57,54,0,0,n262
22.284967,0.08279906,50,63,0,0,n263
22.311676,0.09081188,58,62,0,0,n264
22.40783,0.03338672,60,66,0,0,n265
22.658897,0.37393126,58,62,0,0,n266
22.69095,0.34188,50,77,0,0,n267
22.733685,0.299145,60,65,0,0,n268
22.824497,0.20833312,62,74,0,0,n269
23.096931,0.084134534,55,75,0,0,n270
23.13566,0.10416656,50,75,0,0,n271
23.2011,0.09081188,57,68,0,0,n272
23.287905,0.044070467,58,77,0,0,n273
23.28924,0.049412344,34,74,0,0,n274
23.29191,0.036057655,46,82,0,0,n275
23.51627,0.097489215,57,71,0,0,n276
23.526953,0.14289516,36,87,0,0,n277
23.526953,0.13087593,48,92,0,0,n278
23.556334,0.0013354687,47,57,0,0,n279
23.567017,0.10416656,51,73,0,0,n280
23.596397,0.12152766,58,62,0,0,n281
23.68721,0.05475422,60,69,0,0,n282
23.978342,0.22836515,50,90,0,0,n283
23.978342,0.19497843,59,74,0,0,n284
23.981012,0.23904891,38,81,0,0,n285
23.993032,0.1669336,53,79,0,0,n286
24.094526,0.10950844,60,67,0,0,n287
24.192017,0.034722187,62,69,0,0,n288
24.475136,0.24973266,51,97,0,0,n289
24.47647,0.27911296,39,87,0,0,n290
24.480478,0.1535789,60,75,0,0,n291
24.50051,0.16826907,55,79,0,0,n292
24.58598,0.110843904,62,61,0,0,n293
24.66878,0.05475422,63,72,0,0,n294
24.937208,0.08947641,59,74,0,0,n295
24.963917,0.12553406,53,73,0,0,n296
25.044046,0.084134534,60,73,0,0,n297
25.110819,0.03071578,50,80,0,0,n298
25.117496,0.03338672,38,71,0,0,n299
25.121502,0.065437965,62,78,0,0,n300
25.329836,0.09882469,60,81,0,0,n301
25.335178,0.19764937,51,95,0,0,n302
25.339184,0.27510655,39,95,0,0,n303
25.403286,0.12553406,55,69,0,0,n304
25.47006,0.093482815,62,66,0,0,n305
25.556866,0.042735,63,71,0,0,n306
25.65569,0.07211531,60,78,0,0,n307
25.745167,0.15758531,62,86,0,0,n308
25.754515,0.20032032,50,93,0,0,n309
25.759857,0.22970062,38,84,0,0,n310
25.814611,0.09882469,55,81,0,0,n311
25.850668,0.08947641,63,74,0,0,n312
25.916107,0.06677344,65,83,0,0,n313
26.223265,0.6797536,64,71,0,0,n314
26.22727,0.6757472,49,99,0,0,n315
26.229942,0.6730763,37,89,0,0,n316
26.265999,0.6370186,66,71,0,0,n317
26.279354,0.47542688,58,83,0,0,n318
26.399546,0.2817839,67,75,0,0,n319
26.68133,0.22168781,67,68,0,0,n320
26.754782,0.14823703,58,67,0,0,n321
26.817549,0.12419859,69,69,0,0,n322
26.888329,0.07745719,70,94,0,0,n323
26.903017,0.05475422,49,105,0,0,n324
26.911032,0.058760624,37,94,0,0,n325
26.957771,0.06677344,39,30,0,0,n326
27.212847,0.2350425,50,99,0,0,n327
27.215517,0.23237157,62,95,0,0,n328
27.215517,0.23237157,74,100,0,0,n329
27.219524,0.22836515,38,89,0,0,n330
27.272943,0.17494641,72,42,0,0,n331
27.716318,0.038728595,50,97,0,0,n332
27.716318,0.03205125,57,95,0,0,n333
27.717653,0.22435875,66,96,0,0,n334
27.71899,0.22302328,38,90,0,0,n335
27.71899,0.03338672,62,85,0,0,n336
27.773743,0.16826907,40,30,0,0,n337
28.179726,0.044070467,49,100,0,0,n338
28.182398,0.040064063,37,89,0,0,n339
28.19308,0.6704053,64,91,0,0,n340
28.230474,0.46741405,58,87,0,0,n341
28.262526,0.6009609,66,58,0,0,n342
28.353336,0.29647407,67,81,0,0,n343
28.64981,0.213675,67,72,0,0,n344
28.697887,0.16559812,58,78,0,0,n345
28.79137,0.088140935,69,68,0,0,n346
28.838112,0.057425156,70,90,0,0,n347
28.840784,0.044070467,49,108,0,0,n348
28.846125,0.04139953,37,95,0,0,n349
29.139929,0.040064063,50,100,0,0,n350
29.143934,0.24439079,74,96,0,0,n351
29.14527,0.24305531,38,92,0,0,n352
29.14527,0.24305531,70,97,0,0,n353
29.158625,0.029380312,79,85,0,0,n354
29.15996,0.22836515,81,77,0,0,n355
29.748901,0.38194406,50,103,0,0,n356
29.748901,0.38194406,66,102,0,0,n357
29.751574,0.37927312,38,90,0,0,n358
29.751574,0.37927312,69,97,0,0,n359
29.752909,0.37793764,74,94,0,0,n360
29.825024,0.30582234,40,31,0,0,n361
29.842384,0.28846124,71,3,0,0,n362
30.677053,2.3036835,58,99,0,0,n363
30.677053,2.3036835,62,97,0,0,n364
30.679724,2.3010128,43,106,0,0,n365
30.681059,2.2996771,67,99,0,0,n366
30.68373,2.2970064,31,97,0,0,n367
30.723795,2.2569423,34,57,0,0,n368
30.723795,2.2569423,37,55,0,0,n369
30.773207,2.2075298,33,24,0,0,n370
33.55098,2.313032,34,36,0,0,n371
33.563,2.3010128,46,41,0,0,n372
33.688534,2.1754787,53,42,0,0,n373
34.067806,0.7652236,50,16,0,0,n374
34.318874,1.5451373,55,44,0,0,n375
34.675446,1.1885672,57,48,0,0,n376
34.83303,0.6143156,50,23,0,0,n377
34.98928,0.874732,58,66,0,0,n378
35.277744,0.5862708,60,72,0,0,n379
35.447346,0.41666624,50,41,0,0,n380
35.588905,0.27510655,62,77,0,0,n381
35.839973,0.9842405,32,45,0,0,n382
35.961502,0.8627128,63,79,0,0,n383
36.19521,0.6290058,50,50,0,0,n384
36.355465,0.5475422,65,74,0,0,n385
36.768127,3.717945,47,38,0,0,n386
36.789494,3.6965775,31,35,0,0,n387
36.907013,3.5790563,67,69,0,0,n388
37.227528,0.5795934,50,31,0,0,n389
37.39179,3.0942812,65,59,0,0,n390
37.65087,2.3397412,63,58,0,0,n391
37.80712,0.5742516,50,47,0,0,n392
37.974052,2.5120168,62,61,0,0,n393
38.27587,2.2102008,60,57,0,0,n394
38.38137,0.84802264,50,31,0,0,n395
38.583027,1.9030429,59,65,0,0,n396
38.95696,1.5291117,69,74,0,0,n397
39.049107,1.4369644,57,52,0,0,n398
39.229393,1.2566761,50,40,0,0,n399
39.485806,1.0002661,71,68,0,0,n400
39.667427,0.8186423,55,50,0,0,n401
39.990612,3.3573685,63,48,0,0,n402
40.37389,0.9535247,48,37,0,0,n403
40.51278,2.8352,75,76,0,0,n404
40.687725,2.6602538,36,30,0,0,n405
40.888046,2.4599335,50,29,0,0,n406
41.17651,2.171472,51,43,0,0,n407
41.327415,0.46607858,48,38,0,0,n408
41.44761,1.900372,53,38,0,0,n409
41.686657,1.6613231,55,45,0,0,n410
41.793495,1.5544857,48,47,0,0,n411
41.854927,1.493054,74,80,0,0,n412
41.935055,1.3581717,57,45,0,0,n413
42.2756,1.0723814,59,58,0,0,n414
42.4452,0.9027769,72,67,0,0,n415
42.62282,0.7251595,60,76,0,0,n416
42.686924,0.66105705,70,56,0,0,n417
42.836494,0.5114845,62,74,0,0,n418
42.83783,0.51014906,69,71,0,0,n419
42.98607,0.36191204,67,75,0,0,n420
43.075546,3.2919304,41,54,0,0,n421
43.293224,1.3755329,57,43,0,0,n422
43.34798,3.0194948,65,72,0,0,n423
43.37469,0.79326844,63,56,0,0,n424
43.661816,0.5061427,53,52,0,0,n425
43.895523,0.33653814,62,64,0,0,n426
44.159946,2.2075298,60,55,0,0,n427
44.2788,0.5395294,53,45,0,0,n428
44.425705,1.9417715,58,61,0,0,n429
44.66876,1.6987163,57,46,0,0,n430
44.818333,0.57158065,53,43,0,0,n431
45.01064,1.3568362,55,36,0,0,n432
45.38991,0.97756314,53,44,0,0,n433
45.639645,0.72783047,51,43,0,0,n434
45.769184,0.59829,67,48,0,0,n435
45.81993,0.5475422,50,38,0,0,n436
45.874687,0.49278796,69,48,0,0,n437
45.978855,0.38862142,70,66,0,0,n438
45.992207,0.37526673,48,43,0,0,n439
46.10038,0.71046937,72,73,0,0,n440
46.334087,2.5280423,34,49,0,0,n441
46.338093,2.524036,46,44,0,0,n442
46.484997,2.0726476,74,70,0,0,n443
46.810852,1.8469533,72,67,0,0,n444
47.045895,1.8162374,79,88,0,0,n445
47.22084,1.6412911,70,62,0,0,n446
47.375755,0.45005298,58,53,0,0,n447
47.52132,1.3408107,69,60,0,0,n448
47.70962,1.1525096,67,68,0,0,n449
47.825806,1.0363238,58,55,0,0,n450
47.97538,0.44738203,77,77,0,0,n451
48.0101,0.8520291,65,53,0,0,n452
48.25316,0.22970062,76,57,0,0,n453
48.2585,0.60363185,64,45,0,0,n454
48.42276,0.43936923,77,58,0,0,n455
48.482857,0.37927312,76,73,0,0,n456
48.498882,0.3632475,62,52,0,0,n457
48.557644,0.30448687,74,70,0,0,n458
48.657803,0.20432672,60,58,0,0,n459
48.657803,0.20299125,72,79,0,0,n460
48.860794,2.684292,72,68,0,0,n461
48.872814,2.672273,45,44,0,0,n462
49.139908,2.4051793,60,18,0,0,n463
49.25075,2.2943354,70,62,0,0,n464
49.535206,2.0098805,77,67,0,0,n465
49.605988,1.9391006,69,53,0,0,n466
49.76758,0.6129801,57,35,0,0,n467
49.93585,1.6092398,67,60,0,0,n468
50.233658,1.3114303,65,57,0,0,n469
50.380558,1.1645287,57,38,0,0,n470
50.697063,0.84802264,76,65,0,0,n471
50.73446,0.81062955,64,44,0,0,n472
51.468967,0.7799137,74,57,0,0,n473
51.472973,1.6172527,62,40,0,0,n474
51.513035,1.5771886,56,29,0,0,n475
51.517044,1.5731822,47,36,0,0,n476
52.120674,0.49011704,76,45,0,0,n477
52.24888,0.23370703,74,60,0,0,n478
52.358387,0.73183686,73,70,0,0,n479
52.482586,0.6076383,74,77,0,0,n480
52.540012,0.5502131,64,51,0,0,n481
52.61079,0.47943327,76,75,0,0,n482
52.710953,0.37927312,65,61,0,0,n483
52.77105,0.31917703,77,82,0,0,n484
52.987392,1.3995713,60,45,0,0,n485
53.012768,1.3741974,57,47,0,0,n486
53.02078,1.1551805,48,32,0,0,n487
53.128952,1.2580116,77,70,0,0,n488
53.434776,0.55421954,65,35,0,0,n489
53.6578,0.7291659,76,64,0,0,n490
53.874146,0.51282,74,73,0,0,n491
53.988995,0.3979697,65,62,0,0,n492
54.17596,1.4289516,48,43,0,0,n493
54.233387,0.14155969,72,74,0,0,n494
54.374947,1.2299668,72,67,0,0,n495
54.419018,1.1858963,58,29,0,0,n496
54.425694,1.1792189,64,39,0,0,n497
54.52986,0.6129801,60,33,0,0,n498
54.75689,0.84802264,70,56,0,0,n499
55.033333,0.57158065,69,50,0,0,n500
55.14284,0.45940125,60,40,0,0,n501
55.41928,0.12954047,67,58,0,0,n502
55.548824,1.299411,67,52,0,0,n503
55.60224,1.2206185,60,30,0,0,n504
55.608917,1.2139411,53,20,0,0,n505
55.74647,0.19497843,58,26,0,0,n506
55.966824,0.8560355,52,33,0,0,n507
56.248608,0.5742516,50,43,0,0,n508
56.3688,0.45405936,58,39,0,0,n509
56.517036,0.4313564,48,48,0,0,n510
56.814846,0.7905975,65,59,0,0,n511
56.846897,1.7788444,53,38,0,0,n512
56.995136,0.61030924,57,44,0,0,n513
57.204803,0.40064064,63,63,0,0,n514
57.536,1.1671997,41,32,0,0,n515
57.58942,1.113781,62,62,0,0,n516
57.805763,0.897435,51,42,0,0,n517
58.165005,1.1418258,61,59,0,0,n518
58.46816,2.7190144,34,33,0,0,n519
58.558968,2.6282024,46,38,0,0,n520
58.625744,0.68108904,53,53,0,0,n521
58.92088,0.76655906,50,43,0,0,n522
59.226704,1.1231292,62,52,0,0,n523
59.2454,1.9417715,55,41,0,0,n524
59.54588,1.6412911,57,56,0,0,n525
59.68744,0.5301811,50,40,0,0,n526
59.84102,1.3461525,58,62,0,0,n527
60.092087,1.0950844,60,71,0,0,n528
60.21762,0.5341875,50,51,0,0,n529
60.349834,0.8373389,62,74,0,0,n530
60.504745,0.68242455,32,56,0,0,n531
60.626274,0.5608969,63,85,0,0,n532
60.75181,0.43536282,50,70,0,0,n533
60.92275,0.39930516,65,82,0,0,n534
61.195183,3.1517062,31,45,0,0,n535
61.228573,3.1183195,47,44,0,0,n536
61.335407,3.011482,67,73,0,0,n537
61.551754,0.5475422,50,39,0,0,n538
61.693314,2.6535764,65,58,0,0,n539
61.959072,2.0245707,63,64,0,0,n540
62.099297,0.59962547,50,44,0,0,n541
62.271572,2.0753183,62,63,0,0,n542
62.535995,1.8108957,60,71,0,0,n543
62.69892,0.71180487,50,53,0,0,n544
62.841816,1.5050733,59,77,0,0,n545
63.148975,1.1979154,69,83,0,0,n546
63.295876,1.051014,57,59,0,0,n547
63.41073,0.9361636,50,57,0,0,n548
63.59903,0.7478625,71,91,0,0,n549
63.76329,0.58359987,55,81,0,0,n550
63.983643,1.6813551,63,81,0,0,n551
64.24673,0.83867437,48,51,0,0,n552
64.34823,1.3167722,75,93,0,0,n553
64.54187,1.1231292,36,44,0,0,n554
64.69278,0.97222126,50,46,0,0,n555
64.955864,0.7091339,51,53,0,0,n556
65.0854,0.4954589,48,59,0,0,n557
65.24566,0.41933718,53,63,0,0,n558
65.44465,0.22035234,55,65,0,0,n559
65.580864,1.6853615,48,58,0,0,n560
65.67568,1.5905433,74,82,0,0,n561
65.68903,1.563834,57,68,0,0,n562
66.089676,1.176548,59,73,0,0,n563
66.30869,0.9575311,72,79,0,0,n564
66.48898,0.77724284,60,81,0,0,n565
66.6292,0.6370186,70,81,0,0,n566
66.74272,0.5235037,62,82,0,0,n567
66.82419,0.44204015,69,73,0,0,n568
66.93369,0.33253172,67,83,0,0,n569
66.987114,3.2411826,41,58,0,0,n570
67.25287,1.5024023,57,58,0,0,n571
67.34502,2.883277,65,69,0,0,n572
67.37707,0.6717408,63,53,0,0,n573
67.6869,0.36191204,53,38,0,0,n574
67.958,2.2702968,62,61,0,0,n575
68.23444,1.9938549,60,54,0,0,n576
68.388016,0.5088136,53,35,0,0,n577
68.51623,1.712071,58,59,0,0,n578
68.75527,1.473022,57,48,0,0,n579
68.896835,0.55288404,53,43,0,0,n580
69.09315,1.1351484,55,48,0,0,n581
69.449715,0.7785783,53,39,0,0,n582
69.73016,0.49812984,51,40,0,0,n583
69.8784,0.34989282,50,41,0,0,n584
69.88107,0.34722188,67,42,0,0,n585
69.95452,0.2737711,69,48,0,0,n586
70.06804,0.16025625,70,56,0,0,n587
70.08407,0.14423062,48,34,0,0,n588
70.19758,0.47142047,72,54,0,0,n589
70.551476,2.9941208,46,21,0,0,n590
70.55281,2.9927855,34,31,0,0,n591
70.68903,2.5547516,74,42,0,0,n592
71.0643,2.1287372,62,26,0,0,n593
71.36745,1.9805001,72,50,0,0,n594
71.631874,1.9137267,79,69,0,0,n595
71.925674,0.5301811,58,41,0,0,n596
72.11531,1.430287,69,45,0,0,n597
72.35703,1.1885672,67,44,0,0,n598
72.45586,1.0897425,58,38,0,0,n599
72.61745,0.49412343,77,60,0,0,n600
72.63615,0.9094542,65,40,0,0,n601
72.897896,0.27510655,76,60,0,0,n602
72.93395,0.6116447,64,38,0,0,n603
73.11157,0.43402734,77,51,0,0,n604
73.173004,0.3725958,76,59,0,0,n605
73.19304,0.35256374,62,50,0,0,n606
73.24378,0.30181593,74,66,0,0,n607
73.345276,0.20032032,60,38,0,0,n608
73.34795,0.17761734,72,72,0,0,n609
73.525566,2.6201897,72,68,0,0,n610
73.55094,2.5948157,45,42,0,0,n611
73.752594,2.39316,60,42,0,0,n612
73.88481,2.2609487,70,67,0,0,n613
74.21467,1.9310879,77,67,0,0,n614
74.23604,1.9097203,69,62,0,0,n615
74.428345,0.5889417,57,37,0,0,n616
74.58059,1.5651693,67,50,0,0,n617
74.87706,1.2686954,65,50,0,0,n618
75.01729,1.1284711,57,39,0,0,n619
75.32177,0.8239842,76,61,0,0,n620
75.36184,0.78392017,64,41,0,0,n621
76.091,0.7051275,74,55,0,0,n622
76.10302,1.4997314,62,42,0,0,n623
76.11905,1.4837058,56,38,0,0,n624
76.13507,1.4676802,47,40,0,0,n625
76.67995,0.46607858,76,47,0,0,n626
76.79613,0.22168781,74,58,0,0,n627
76.91899,0.68376,73,54,0,0,n628
77.017815,0.5849353,74,69,0,0,n629
77.14603,0.4567303,76,73,0,0,n630
77.16205,0.44070467,64,54,0,0,n631
77.30628,0.2737711,77,81,0,0,n632
