idx,matchtype,partid,ppartid
83,0,n4104-1,n3730
84,0,n4184-1,n3813
85,0,n426-1,n398
86,0,n444-1,n412
87,0,n2437-1,n2211
88,0,n407-1,n377
89,0,n440-1,n403
90,0,n443-1,n409
91,0,n461-1,n427
92,0,n463-1,n433
93,0,n484-1,n455
94,0,n503-1,n473
95,0,n777-1,n741
96,0,n780-1,n748
97,0,n1101-1,n1001
98,0,n1139-1,n1035
99,0,n1573-1,n1437
100,0,n1594-1,n1448
101,0,n1598-1,n1455
102,0,n1627-1,n1487
103,0,n1629-1,n1490
104,0,n1652-1,n1511
105,0,n1682-1,n1542
106,0,n1712-1,n1569
107,0,n2391-1,n2169
108,0,n2435-1,n2207
109,0,n2459-1,n2230
110,0,n2463-1,n2237
111,0,n2487-1,n2259
112,0,n2511-1,n2284
113,0,n3509-1,n3187
114,0,n3514-1,n3194
115,0,n3516-1,n3196
116,0,n3552-1,n3223
117,0,n3554-1,n3227
118,0,n3557-1,n3234
119,0,n3561-1,n3236
120,0,n3648-1,n3302
121,0,n3653-1,n3310
122,0,n3970-1,n3606
123,0,n1772-1,n1602
124,0,n1828-1,n1648
125,0,n404-1,n368
126,0,n422-1,n386
127,0,n425-1,n395
128,0,n445-1,n415
129,0,n480-1,n445
130,0,n501-1,n467
131,0,n1547-1,n1413
132,0,n1568-1,n1430
133,0,n1572-1,n1436
134,0,n1602-1,n1465
135,0,n1620-1,n1471
136,0,n1622-1,n1479
137,0,n2052-1,n1849
138,0,n2186-1,n1974
139,0,n2385-1,n2156
140,0,n2409-1,n2180
141,0,n2415-1,n2192
142,0,n2439-1,n2214
143,0,n2481-1,n2248
144,0,n2507-1,n2277
145,0,n3515-1,n3195
146,0,n3531-1,n3206
147,0,n3536-1,n3213
148,0,n3538-1,n3219
149,0,n3572-1,n3239
150,0,n3623-1,n3282
151,0,n3628-1,n3291
152,0,n3869-1,n3504
153,0,n3870-1,n3511
154,0,n3874-1,n3517
155,0,n3967-1,n3598
156,0,n3969-1,n3604
157,0,n3971-1,n3608
158,0,n4014-1,n3640
159,0,n4015-1,n3644
160,0,n4019-1,n3651
161,0,n373-1,n343
162,0,n442-1,n407
163,0,n460-1,n424
164,0,n485-1,n459
165,0,n2341-1,n2122
166,0,n2433-1,n2203
167,0,n2457-1,n2226
168,0,n2489-1,n2263
169,0,n3493-1,n3176
170,0,n3553-1,n3226
171,0,n3558-1,n3231
172,0,n3594-1,n3257
173,0,n3649-1,n3305
174,0,n3654-1,n3314
175,0,n821-1,n769
176,0,n2041-1,n1845
177,0,n3989-1,n3620
178,0,n19-1,n8
179,0,n21-1,n13
180,0,n187-1,n167
181,0,n191-1,n176
182,0,n192-1,n179
183,0,n384-1,n353
184,0,n387-1,n358
185,0,n403-1,n365
186,0,n408-1,n380
187,0,n421-1,n383
188,0,n465-1,n437
189,0,n479-1,n441
190,0,n504-1,n476
191,0,n788-1,n752
192,0,n1082-1,n984
193,0,n1120-1,n1017
194,0,n1170-1,n1051
195,0,n1548-1,n1414
196,0,n1552-1,n1424
197,0,n1595-1,n1449
198,0,n1630-1,n1492
199,0,n1646-1,n1494
200,0,n1647-1,n1498
201,0,n1649-1,n1504
202,0,n1670-1,n1517
203,0,n1673-1,n1521
204,0,n1676-1,n1528
205,0,n1679-1,n1533
206,0,n1700-1,n1547
207,0,n1703-1,n1553
208,0,n1706-1,n1558
209,0,n1709-1,n1564
210,0,n1722-1,n1577
211,0,n1727-1,n1584
212,0,n1751-1,n1589
213,0,n1767-1,n1601
214,0,n1827-1,n1647
215,0,n2245-1,n2028
216,0,n2359-1,n2133
217,0,n2365-1,n2143
218,0,n2369-1,n2150
219,0,n2383-1,n2153
220,0,n2393-1,n2172
221,0,n2407-1,n2176
222,0,n2465-1,n2241
223,0,n2479-1,n2244
224,0,n2504-1,n2265
225,0,n2510-1,n2279
226,0,n2513-1,n2288
227,0,n3111-1,n2812
228,0,n3149-1,n2846
229,0,n3487-1,n3168
230,0,n3504-1,n3198
231,0,n3559-1,n3235
232,0,n3573-1,n3240
233,0,n3577-1,n3245
234,0,n3603-1,n3266
235,0,n3655-1,n3315
236,0,n3657-1,n3319
237,0,n3680-1,n3343
238,0,n3710-1,n3372
239,0,n3739-1,n3400
240,0,n3776-1,n3430
241,0,n3871-1,n3510
242,0,n3872-1,n3514
243,0,n3875-1,n3519
244,0,n3876-1,n3522
245,0,n3892-1,n3530
246,0,n3899-1,n3542
247,0,n3901-1,n3546
248,0,n3968-1,n3600
249,0,n3972-1,n3612
250,0,n3988-1,n3618
251,0,n3990-1,n3622
252,0,n3994-1,n3632
253,0,n3996-1,n3638
254,0,n4016-1,n3643
255,0,n4017-1,n3647
256,0,n4020-1,n3652
257,0,n4021-1,n3655
258,0,n4039-1,n3664
259,0,n4043-1,n3672
260,0,n4046-1,n3677
261,0,n4049-1,n3682
262,0,n4052-1,n3686
263,0,n4175-1,n3808
264,0,n2037-1,n1839
265,0,n2039-1,n1842
266,0,n2161-1,n1953
267,0,n3500-1,n3190
268,0,n374-1,n345
269,0,n427-1,n399
270,0,n441-1,n402
271,0,n446-1,n418
272,0,n459-1,n422
273,0,n847-1,n784
274,0,n1097-1,n999
275,0,n1100-1,n1013
276,0,n1135-1,n1034
277,0,n1138-1,n1048
278,0,n1569-1,n1426
279,0,n1571-1,n1434
280,0,n1574-1,n1438
281,0,n1578-1,n1445
282,0,n1621-1,n1475
283,0,n1609-1,n1483
284,0,n1631-1,n1493
285,0,n1653-1,n1513
286,0,n1683-1,n1543
287,0,n1713-1,n1571
288,0,n2031-1,n1832
289,0,n2033-1,n1834
290,0,n2035-1,n1836
291,0,n2169-1,n1956
292,0,n2185-1,n1970
293,0,n2188-1,n1978
294,0,n2196-1,n1979
295,0,n2293-1,n2074
296,0,n2417-1,n2196
297,0,n2431-1,n2199
298,0,n2441-1,n2219
299,0,n2455-1,n2222
300,0,n2486-1,n2254
301,0,n3537-1,n3216
302,0,n3578-1,n3248
303,0,n3595-1,n3258
304,0,n3629-1,n3293
305,0,n3791-1,n3445
306,0,n814-1,n767
307,0,n1822-1,n1646
308,0,n2202-1,n1988
309,0,n20-1,n10
310,0,n22-1,n15
311,0,n23-1,n18
312,0,n25-1,n22
313,0,n27-1,n26
314,0,n188-1,n173
315,0,n193-1,n182
316,0,n320-1,n295
317,0,n358-1,n333
318,0,n360-1,n335
319,0,n388-1,n361
320,0,n1078-1,n985
321,0,n1081-1,n997
322,0,n1116-1,n1018
323,0,n1119-1,n1031
324,0,n1155-1,n1058
325,0,n1158-1,n1064
326,0,n1161-1,n1070
327,0,n1164-1,n1075
328,0,n1167-1,n1078
329,0,n1521-1,n1396
330,0,n1541-1,n1404
331,0,n1551-1,n1422
332,0,n1596-1,n1453
333,0,n1632-1,n1495
334,0,n1648-1,n1499
335,0,n1650-1,n1503
336,0,n1671-1,n1518
337,0,n1674-1,n1522
338,0,n1677-1,n1527
339,0,n1680-1,n1534
340,0,n1701-1,n1548
341,0,n1704-1,n1551
342,0,n1707-1,n1557
343,0,n1710-1,n1563
344,0,n1723-1,n1579
345,0,n1728-1,n1586
346,0,n1752-1,n1592
347,0,n2016-1,n1823
348,0,n2018-1,n1825
349,0,n2020-1,n1827
350,0,n2131-1,n1912
351,0,n2160-1,n1950
352,0,n2321-1,n2108
353,0,n2366-1,n2146
354,0,n2390-1,n2165
355,0,n2462-1,n2232
356,0,n2831-1,n2577
357,0,n3549-1,n3238
358,0,n3809-1,n3460
359,0,n319-1,n294
360,0,n330-1,n308
361,0,n331-1,n309
362,0,n369-1,n339
363,0,n372-1,n342
364,0,n385-1,n354
365,0,n518-1,n483
366,0,n520-1,n488
367,0,n523-1,n492
368,0,n527-1,n502
369,0,n531-1,n506
370,0,n547-1,n513
371,0,n551-1,n519
372,0,n555-1,n525
373,0,n559-1,n532
374,0,n564-1,n535
375,0,n569-1,n543
376,0,n586-1,n549
377,0,n590-1,n555
378,0,n594-1,n560
379,0,n598-1,n566
380,0,n602-1,n575
381,0,n606-1,n578
382,0,n622-1,n585
383,0,n626-1,n591
384,0,n630-1,n596
385,0,n634-1,n605
386,0,n638-1,n608
387,0,n642-1,n615
388,0,n659-1,n622
389,0,n661-1,n627
390,0,n664-1,n629
391,0,n668-1,n638
392,0,n672-1,n643
393,0,n688-1,n647
394,0,n692-1,n656
395,0,n696-1,n662
396,0,n700-1,n665
397,0,n705-1,n671
398,0,n710-1,n679
399,0,n727-1,n685
400,0,n731-1,n689
401,0,n735-1,n696
402,0,n739-1,n701
403,0,n743-1,n707
404,0,n747-1,n713
405,0,n766-1,n721
406,0,n769-1,n724
407,0,n772-1,n732
408,0,n775-1,n736
409,0,n778-1,n740
410,0,n781-1,n746
411,0,n1063-1,n982
412,0,n1187-1,n1086
413,0,n1190-1,n1090
414,0,n1193-1,n1097
415,0,n1196-1,n1103
416,0,n1199-1,n1106
417,0,n1502-1,n1380
418,0,n1515-1,n1388
419,0,n1570-1,n1431
420,0,n1575-1,n1439
421,0,n1615-1,n1473
422,0,n1617-1,n1476
423,0,n1610-1,n1486
424,0,n1633-1,n1496
425,0,n1766-1,n1600
426,0,n2010-1,n1813
427,0,n2012-1,n1817
428,0,n2014-1,n1819
429,0,n2197-1,n1981
430,0,n2199-1,n1984
431,0,n2201-1,n1987
432,0,n2203-1,n1990
433,0,n2239-1,n2018
434,0,n2335-1,n2112
435,0,n2360-1,n2136
436,0,n2362-1,n2141
437,0,n2388-1,n2161
438,0,n2412-1,n2182
439,0,n2414-1,n2187
440,0,n2484-1,n2251
441,0,n2506-1,n2272
442,0,n2528-1,n2295
443,0,n2530-1,n2298
444,0,n2533-1,n2304
445,0,n2537-1,n2307
446,0,n2541-1,n2313
447,0,n2557-1,n2318
448,0,n2561-1,n2324
449,0,n2565-1,n2332
450,0,n2569-1,n2338
451,0,n2574-1,n2344
452,0,n2579-1,n2353
453,0,n2596-1,n2356
454,0,n2600-1,n2364
455,0,n2604-1,n2371
456,0,n2608-1,n2375
457,0,n2612-1,n2382
458,0,n2616-1,n2388
459,0,n2632-1,n2394
460,0,n2636-1,n2399
461,0,n2640-1,n2406
462,0,n2644-1,n2411
463,0,n2648-1,n2416
464,0,n2652-1,n2424
465,0,n2669-1,n2430
466,0,n2671-1,n2436
467,0,n2674-1,n2438
468,0,n2678-1,n2446
469,0,n2682-1,n2451
470,0,n2698-1,n2458
471,0,n2702-1,n2463
472,0,n2706-1,n2468
473,0,n2710-1,n2476
474,0,n2714-1,n2481
475,0,n2718-1,n2488
476,0,n2734-1,n2493
477,0,n2738-1,n2499
478,0,n2742-1,n2501
479,0,n2746-1,n2510
480,0,n2750-1,n2515
481,0,n2754-1,n2522
482,0,n2770-1,n2526
483,0,n2774-1,n2533
484,0,n2781-1,n2546
485,0,n2785-1,n2549
486,0,n2789-1,n2555
487,0,n2798-1,n2560
488,0,n3092-1,n2794
489,0,n3130-1,n2828
490,0,n3166-1,n2860
491,0,n3548-1,n3233
492,0,n3574-1,n3241
493,0,n3579-1,n3249
494,0,n3583-1,n3256
495,0,n3658-1,n3320
496,0,n3674-1,n3324
497,0,n3675-1,n3328
498,0,n3677-1,n3333
499,0,n3698-1,n3348
500,0,n3701-1,n3353
501,0,n3704-1,n3359
502,0,n3707-1,n3364
503,0,n3727-1,n3379
504,0,n3730-1,n3384
505,0,n3733-1,n3389
506,0,n3736-1,n3395
507,0,n3748-1,n3407
508,0,n3753-1,n3411
509,0,n3762-1,n3418
510,0,n3772-1,n3424
511,0,n3787-1,n3439
512,0,n3837-1,n3485
513,0,n3873-1,n3515
514,0,n3877-1,n3523
515,0,n3878-1,n3526
516,0,n3893-1,n3531
517,0,n3894-1,n3534
518,0,n3915-1,n3551
519,0,n3944-1,n3566
520,0,n3973-1,n3615
521,0,n3991-1,n3626
522,0,n4018-1,n3648
523,0,n4022-1,n3656
524,0,n4023-1,n3660
525,0,n4040-1,n3663
526,0,n4041-1,n3669
527,0,n4044-1,n3673
528,0,n4105-1,n3729
529,0,n4110-1,n3736
530,0,n4114-1,n3744
531,0,n4118-1,n3750
532,0,n4122-1,n3756
533,0,n4142-1,n3762
534,0,n4146-1,n3770
535,0,n4150-1,n3774
536,0,n4154-1,n3782
537,0,n4158-1,n3787
538,0,n4170-1,n3801
539,0,n4185-1,n3812
540,0,n333-1,n313
541,0,n347-1,n319
542,0,n2005-1,n1806
543,0,n2184-1,n1969
544,0,n2273-1,n2058
545,0,n2438-1,n2210
546,0,n3488-1,n3169
547,0,n3492-1,n3175
548,0,n3795-1,n3448
549,0,n24-1,n20
550,0,n26-1,n24
551,0,n28-1,n27
552,0,n41-1,n29
553,0,n43-1,n33
554,0,n45-1,n37
555,0,n189-1,n168
556,0,n194-1,n185
557,0,n321-1,n299
558,0,n343-1,n315
559,0,n346-1,n317
560,0,n357-1,n332
561,0,n359-1,n334
562,0,n375-1,n349
563,0,n560-1,n531
564,0,n565-1,n538
565,0,n635-1,n604
566,0,n639-1,n611
567,0,n701-1,n666
568,0,n776-1,n737
569,0,n779-1,n742
570,0,n782-1,n745
571,0,n845-1,n782
572,0,n1062-1,n980
573,0,n1080-1,n992
574,0,n1099-1,n1009
575,0,n1118-1,n1026
576,0,n1137-1,n1043
577,0,n1156-1,n1057
578,0,n1159-1,n1062
579,0,n1162-1,n1069
580,0,n1165-1,n1074
581,0,n1168-1,n1079
582,0,n1218-1,n1114
583,0,n1221-1,n1120
584,0,n1224-1,n1125
585,0,n1227-1,n1130
586,0,n1230-1,n1136
587,0,n1245-1,n1143
588,0,n1248-1,n1146
589,0,n1251-1,n1148
590,0,n1300-1,n1186
591,0,n1338-1,n1220
592,0,n1404-1,n1286
593,0,n1496-1,n1372
594,0,n1542-1,n1405
595,0,n1546-1,n1410
596,0,n1576-1,n1443
597,0,n1634-1,n1497
598,0,n1654-1,n1512
599,0,n1672-1,n1516
600,0,n1675-1,n1523
601,0,n1678-1,n1526
602,0,n1681-1,n1532
603,0,n1684-1,n1541
604,0,n1702-1,n1546
605,0,n1705-1,n1552
606,0,n1708-1,n1556
607,0,n1711-1,n1562
608,0,n1714-1,n1570
609,0,n1724-1,n1578
610,0,n1729-1,n1583
611,0,n1753-1,n1590
612,0,n2159-1,n1947
613,0,n2287-1,n2063
614,0,n2311-1,n2086
615,0,n2342-1,n2125
616,0,n2344-1,n2129
617,0,n2367-1,n2157
618,0,n2392-1,n2168
619,0,n2436-1,n2206
620,0,n2460-1,n2229
621,0,n2464-1,n2236
622,0,n2488-1,n2258
623,0,n2512-1,n2283
624,0,n2570-1,n2336
625,0,n2575-1,n2347
626,0,n2645-1,n2410
627,0,n2649-1,n2418
628,0,n2653-1,n2425
629,0,n2782-1,n2545
630,0,n2786-1,n2551
631,0,n2857-1,n2592
632,0,n3107-1,n2811
633,0,n3145-1,n2845
634,0,n3489-1,n3170
635,0,n3491-1,n3173
636,0,n3494-1,n3177
637,0,n3498-1,n3183
638,0,n3543-1,n3229
639,0,n3596-1,n3259
640,0,n3598-1,n3265
641,0,n3640-1,n3311
642,0,n3643-1,n3317
643,0,n3659-1,n3322
644,0,n3681-1,n3344
645,0,n3711-1,n3374
646,0,n3740-1,n3402
647,0,n3777-1,n3433
648,0,n3805-1,n3453
649,0,n3826-1,n3474
650,0,n3900-1,n3544
651,0,n3995-1,n3634
652,0,n4047-1,n3678
653,0,n4050-1,n3681
654,0,n812-1,n765
655,0,n1765-1,n1599
656,0,n1821-1,n1645
657,0,n2004-1,n1796
658,0,n2042-1,n1847
659,0,n2077-1,n1868
660,0,n2080-1,n1871
661,0,n2083-1,n1876
662,0,n2086-1,n1882
663,0,n2089-1,n1884
664,0,n2092-1,n1887
665,0,n2824-1,n2575
666,0,n3813-1,n3464
667,0,n3940-1,n3580
668,0,n318-1,n292
669,0,n329-1,n307
670,0,n332-1,n310
671,0,n348-1,n322
672,0,n371-1,n340
673,0,n386-1,n356
674,0,n505-1,n481
675,0,n521-1,n489
676,0,n524-1,n494
677,0,n528-1,n501
678,0,n532-1,n508
679,0,n548-1,n514
680,0,n552-1,n520
681,0,n556-1,n526
682,0,n587-1,n548
683,0,n591-1,n557
684,0,n595-1,n562
685,0,n599-1,n569
686,0,n603-1,n573
687,0,n607-1,n580
688,0,n623-1,n587
689,0,n627-1,n592
690,0,n631-1,n599
691,0,n646-1,n618
692,0,n662-1,n626
693,0,n665-1,n632
694,0,n669-1,n637
695,0,n673-1,n644
696,0,n689-1,n649
697,0,n693-1,n655
698,0,n697-1,n661
699,0,n728-1,n686
700,0,n732-1,n691
701,0,n736-1,n698
702,0,n740-1,n703
703,0,n744-1,n710
704,0,n748-1,n715
705,0,n767-1,n720
706,0,n770-1,n726
707,0,n773-1,n731
708,0,n1079-1,n988
709,0,n1098-1,n1006
710,0,n1117-1,n1023
711,0,n1136-1,n1040
712,0,n1188-1,n1085
713,0,n1191-1,n1089
714,0,n1194-1,n1098
715,0,n1197-1,n1102
716,0,n1200-1,n1107
717,0,n1550-1,n1419
718,0,n1589-1,n1461
719,0,n1591-1,n1468
720,0,n1616-1,n1474
721,0,n1618-1,n1478
722,0,n1635-1,n1500
723,0,n2038-1,n1841
724,0,n2040-1,n1843
725,0,n2066-1,n1863
726,0,n2113-1,n1895
727,0,n2143-1,n1930
728,0,n2158-1,n1946
729,0,n2175-1,n1966
730,0,n2183-1,n1967
731,0,n2204-1,n1991
732,0,n2207-1,n1997
733,0,n2221-1,n2008
734,0,n2225-1,n2015
735,0,n2240-1,n2021
736,0,n2242-1,n2024
737,0,n2264-1,n2041
738,0,n2266-1,n2045
739,0,n2268-1,n2049
740,0,n2270-1,n2053
741,0,n2272-1,n2057
742,0,n2274-1,n2061
743,0,n2336-1,n2113
744,0,n2338-1,n2117
745,0,n2340-1,n2121
746,0,n2361-1,n2139
747,0,n2363-1,n2142
748,0,n2410-1,n2179
749,0,n2416-1,n2191
750,0,n2440-1,n2213
751,0,n2482-1,n2247
752,0,n2508-1,n2275
753,0,n2515-1,n2293
754,0,n2534-1,n2302
755,0,n2538-1,n2309
756,0,n2542-1,n2314
757,0,n2558-1,n2320
758,0,n2562-1,n2327
759,0,n2566-1,n2333
760,0,n2597-1,n2358
761,0,n2601-1,n2365
762,0,n2605-1,n2370
763,0,n2609-1,n2377
764,0,n2613-1,n2383
765,0,n2617-1,n2389
766,0,n2633-1,n2395
767,0,n2637-1,n2401
768,0,n2641-1,n2407
769,0,n2656-1,n2428
770,0,n2672-1,n2434
771,0,n2675-1,n2441
772,0,n2679-1,n2447
773,0,n2683-1,n2453
774,0,n2699-1,n2459
775,0,n2703-1,n2465
776,0,n2707-1,n2471
777,0,n2711-1,n2475
778,0,n2715-1,n2483
779,0,n2719-1,n2486
780,0,n2743-1,n2505
781,0,n2747-1,n2511
782,0,n2751-1,n2516
783,0,n2755-1,n2523
784,0,n2771-1,n2529
785,0,n2775-1,n2535
786,0,n3088-1,n2793
787,0,n3091-1,n2808
788,0,n3126-1,n2829
789,0,n3129-1,n2842
790,0,n3148-1,n2864
791,0,n3168-1,n2866
792,0,n3171-1,n2874
793,0,n3174-1,n2880
794,0,n3177-1,n2884
795,0,n3180-1,n2891
796,0,n3474-1,n3160
797,0,n3490-1,n3171
798,0,n3495-1,n3178
799,0,n3497-1,n3180
800,0,n3526-1,n3218
801,0,n3541-1,n3225
802,0,n3575-1,n3244
803,0,n3580-1,n3250
804,0,n3660-1,n3323
805,0,n3676-1,n3329
806,0,n3678-1,n3334
807,0,n3699-1,n3349
808,0,n3702-1,n3354
809,0,n3705-1,n3358
810,0,n3708-1,n3365
811,0,n3728-1,n3378
812,0,n3731-1,n3383
813,0,n3734-1,n3388
814,0,n3737-1,n3393
815,0,n3749-1,n3408
816,0,n3755-1,n3417
817,0,n3773-1,n3426
818,0,n3788-1,n3438
819,0,n3792-1,n3444
820,0,n3796-1,n3451
821,0,n3822-1,n3469
822,0,n3838-1,n3484
823,0,n3852-1,n3496
824,0,n3853-1,n3498
825,0,n3879-1,n3527
826,0,n3895-1,n3535
827,0,n3896-1,n3538
828,0,n3916-1,n3552
829,0,n3937-1,n3574
830,0,n3939-1,n3578
831,0,n3941-1,n3581
832,0,n3992-1,n3629
833,0,n4024-1,n3659
834,0,n4042-1,n3668
835,0,n4107-1,n3733
836,0,n4111-1,n3739
837,0,n4115-1,n3745
838,0,n4119-1,n3752
839,0,n4123-1,n3758
840,0,n4143-1,n3765
841,0,n4147-1,n3771
842,0,n4151-1,n3776
843,0,n4155-1,n3783
844,0,n4159-1,n3789
845,0,n4171-1,n3802
846,0,n42-1,n31
847,0,n44-1,n36
848,0,n46-1,n39
849,0,n288-1,n271
850,0,n345-1,n316
851,0,n356-1,n331
852,0,n376-1,n352
853,0,n566-1,n539
854,0,n571-1,n545
855,0,n636-1,n603
856,0,n640-1,n610
857,0,n644-1,n616
858,0,n707-1,n674
859,0,n712-1,n680
860,0,n2198-1,n1983
861,0,n2200-1,n1985
862,0,n2215-1,n1998
863,0,n2246-1,n2030
864,0,n2248-1,n2034
865,0,n2250-1,n2038
866,0,n2288-1,n2065
867,0,n2290-1,n2069
868,0,n2292-1,n2073
869,0,n2312-1,n2089
870,0,n2314-1,n2093
871,0,n2316-1,n2097
872,0,n2318-1,n2101
873,0,n2320-1,n2105
874,0,n2322-1,n2109
875,0,n2343-1,n2128
876,0,n2345-1,n2132
877,0,n2434-1,n2202
878,0,n2458-1,n2225
879,0,n2490-1,n2262
880,0,n2571-1,n2340
881,0,n2576-1,n2346
882,0,n2581-1,n2352
883,0,n2646-1,n2412
884,0,n2650-1,n2419
885,0,n2654-1,n2423
886,0,n2779-1,n2539
887,0,n2783-1,n2544
888,0,n2787-1,n2552
889,0,n2791-1,n2556
890,0,n3073-1,n2791
891,0,n3198-1,n2898
892,0,n3201-1,n2901
893,0,n3204-1,n2906
894,0,n3207-1,n2913
895,0,n3468-1,n3152
896,0,n3496-1,n3179
897,0,n3524-1,n3214
898,0,n3597-1,n3262
899,0,n3633-1,n3301
900,0,n3636-1,n3306
901,0,n3641-1,n3313
902,0,n3661-1,n3325
903,0,n3778-1,n3431
904,0,n3806-1,n3455
905,0,n3827-1,n3476
906,0,n3938-1,n3576
907,0,n4053-1,n3687
908,0,n4089-1,n3723
909,0,n6-1,n11
910,0,n178-1,n177
911,0,n180-1,n180
912,0,n762-1,n743
913,0,n765-1,n750
914,0,n816-1,n768
915,0,n823-1,n772
916,0,n839-1,n780
917,0,n968-1,n886
918,0,n971-1,n890
919,0,n974-1,n895
920,0,n977-1,n901
921,0,n980-1,n904
922,0,n983-1,n907
923,0,n996-1,n914
924,0,n999-1,n917
925,0,n1002-1,n920
926,0,n1005-1,n927
927,0,n1008-1,n929
928,0,n1011-1,n934
929,0,n1024-1,n940
930,0,n1027-1,n943
931,0,n1030-1,n947
932,0,n1033-1,n953
933,0,n1036-1,n956
934,0,n1039-1,n960
935,0,n1050-1,n966
936,0,n1053-1,n968
937,0,n1056-1,n972
938,0,n1059-1,n978
939,0,n1255-1,n1151
940,0,n1258-1,n1158
941,0,n1261-1,n1162
942,0,n1516-1,n1389
943,0,n1520-1,n1395
944,0,n1614-1,n1489
945,0,n1636-1,n1501
946,0,n1644-1,n1514
947,0,n2032-1,n1833
948,0,n2034-1,n1835
949,0,n2036-1,n1837
950,0,n2127-1,n1910
951,0,n2130-1,n1926
952,0,n3810-1,n3461
953,0,n3814-1,n3466
954,0,n15-1,n1
955,0,n5-1,n9
956,0,n7-1,n12
957,0,n47-1,n42
958,0,n49-1,n46
959,0,n51-1,n49
960,0,n190-1,n166
961,0,n177-1,n175
962,0,n179-1,n178
963,0,n182-1,n183
964,0,n195-1,n188
965,0,n228-1,n221
966,0,n299-1,n278
967,0,n303-1,n283
968,0,n306-1,n288
969,0,n317-1,n289
970,0,n322-1,n302
971,0,n328-1,n305
972,0,n361-1,n336
973,0,n370-1,n338
974,0,n390-1,n364
975,0,n507-1,n484
976,0,n522-1,n487
977,0,n525-1,n493
978,0,n529-1,n500
979,0,n533-1,n507
980,0,n549-1,n512
981,0,n553-1,n518
982,0,n557-1,n524
983,0,n562-1,n530
984,0,n567-1,n537
985,0,n572-1,n544
986,0,n588-1,n550
987,0,n592-1,n554
988,0,n596-1,n563
989,0,n600-1,n568
990,0,n604-1,n574
991,0,n608-1,n579
992,0,n624-1,n586
993,0,n628-1,n593
994,0,n632-1,n597
995,0,n637-1,n602
996,0,n641-1,n609
997,0,n645-1,n614
998,0,n648-1,n621
999,0,n663-1,n625
1000,0,n666-1,n630
1001,0,n670-1,n635
1002,0,n674-1,n642
1003,0,n690-1,n648
1004,0,n694-1,n654
1005,0,n698-1,n660
1006,0,n703-1,n668
1007,0,n708-1,n672
1008,0,n713-1,n678
1009,0,n729-1,n683
1010,0,n733-1,n690
1011,0,n737-1,n697
1012,0,n741-1,n702
1013,0,n745-1,n709
1014,0,n749-1,n716
1015,0,n768-1,n719
1016,0,n771-1,n725
1017,0,n774-1,n730
1018,0,n761-1,n739
1019,0,n783-1,n751
1020,0,n790-1,n755
1021,0,n806-1,n763
1022,0,n859-1,n788
1023,0,n862-1,n790
1024,0,n865-1,n794
1025,0,n868-1,n800
1026,0,n871-1,n804
1027,0,n874-1,n808
1028,0,n887-1,n813
1029,0,n890-1,n817
1030,0,n893-1,n821
1031,0,n896-1,n827
1032,0,n899-1,n830
1033,0,n902-1,n832
1034,0,n918-1,n845
1035,0,n924-1,n851
1036,0,n927-1,n854
1037,0,n930-1,n858
1038,0,n940-1,n865
1039,0,n943-1,n868
