onset_sec,duration_sec,pitch,velocity,track,channel,id
27.19447,0.3493593,65,41,0,0,n156
27.509642,0.5448723,70,72,0,0,n157
27.534214,0.45406026,58,49,0,0,n158
27.543829,0.45406026,65,48,0,0,n159
27.557718,0.49679536,50,46,0,0,n160
27.558786,0.13141038,53,42,0,0,n161
27.954086,0.91773593,68,66,0,0,n162
27.988274,0.4059833,58,37,0,0,n163
27.996822,0.86111194,51,46,0,0,n164
27.99789,0.8600435,65,38,0,0,n165
28.394258,0.45512864,58,42,0,0,n166
28.783148,0.8514965,67,50,0,0,n167
28.80772,0.93482995,39,42,0,0,n168
28.823746,0.8536333,63,36,0,0,n169
28.849386,0.14850442,58,16,0,0,n170
29.273533,0.46901754,58,31,0,0,n171
29.634644,0.8621803,67,68,0,0,n172
29.660284,0.83653927,51,56,0,0,n173
29.677378,0.20406002,63,49,0,0,n174
30.05772,0.3675217,63,52,0,0,n175
30.18272,0.31410286,53,65,0,0,n176
30.185926,0.31089774,68,71,0,0,n177
30.396397,1.685899,70,71,0,0,n178
30.40174,1.6805571,55,66,0,0,n179
30.425243,0.20726515,63,48,0,0,n180
30.811995,0.3920944,63,43,0,0,n181
31.20409,0.38461575,63,50,0,0,n182
31.55345,0.5373937,67,74,0,0,n183
31.580158,0.50213724,51,53,0,0,n184
31.588705,0.45726538,63,50,0,0,n185
31.970116,0.504274,72,77,0,0,n186
32.02674,0.44765,56,57,0,0,n187
32.04597,0.35149607,63,52,0,0,n188
32.339775,0.54807746,68,80,0,0,n189
32.346184,0.54166716,53,64,0,0,n190
32.39747,0.41666707,63,48,0,0,n191
32.764988,1.7083349,70,73,0,0,n192
32.789562,1.6837623,55,57,0,0,n193
32.814133,0.23504296,63,48,0,0,n194
33.21264,0.34294903,63,53,0,0,n195
33.555588,0.38461575,63,59,0,0,n196
33.914562,0.5630347,71,78,0,0,n197
33.940205,0.44765,63,59,0,0,n198
34.367554,0.5405988,72,68,0,0,n199
34.38785,0.41346192,63,48,0,0,n200
34.39106,0.5170945,56,43,0,0,n201
34.781017,0.5427356,70,69,0,0,n202
34.801315,0.63247925,63,53,0,0,n203
34.805588,0.6282057,55,48,0,0,n204
35.323753,0.83547086,70,53,0,0,n205
35.352596,1.8247881,53,38,0,0,n206
35.3729,0.29914558,60,41,0,0,n207
35.876102,1.3012832,68,52,0,0,n208
35.90495,0.25427374,60,31,0,0,n209
36.283154,0.44658163,61,45,0,0,n210
36.665634,0.5117526,65,49,0,0,n211
36.691273,0.48717996,46,41,0,0,n212
36.696617,0.4807697,62,39,0,0,n213
36.715847,0.41773543,58,32,0,0,n214
37.125034,0.5256415,67,53,0,0,n215
37.133583,0.5170945,58,37,0,0,n216
37.166702,0.4839748,51,39,0,0,n217
37.16884,0.49252182,63,33,0,0,n218
37.560932,0.55876124,70,49,0,0,n219
37.564137,0.55555606,44,40,0,0,n220
37.582302,0.5373937,60,42,0,0,n221
37.62076,0.4989321,65,20,0,0,n222
37.762856,0.35683796,68,50,0,0,n223
38.059864,1.1207275,67,47,0,0,n224
38.063072,1.1175225,46,38,0,0,n225
38.11115,1.0694455,63,27,0,0,n226
38.55559,0.62927413,58,34,0,0,n227
38.97867,1.2585483,65,28,0,0,n228
38.99897,1.2382491,62,32,0,0,n229
39.001106,1.2361122,34,35,0,0,n230
39.52461,0.7126075,58,28,0,0,n231
40.19021,0.9893172,70,55,0,0,n232
40.90068,0.20726515,71,60,0,0,n233
41.107944,2.581199,71,55,0,0,n234
41.13786,2.5512846,46,35,0,0,n235
41.556664,0.78205204,58,38,0,0,n236
41.95303,1.7361127,62,36,0,0,n237
42.338715,0.8119666,58,39,0,0,n238
42.750042,0.43482947,70,47,0,0,n239
42.787434,0.9017103,65,33,0,0,n240
43.11329,0.15598306,68,46,0,0,n241
43.15068,0.53846204,58,35,0,0,n242
43.18487,0.16453007,70,50,0,0,n243
43.26927,0.15064117,68,60,0,0,n244
43.3494,0.3397439,70,56,0,0,n245
43.419914,0.26923102,68,68,0,0,n246
43.524612,0.94017184,67,69,0,0,n247
43.55346,0.91132563,63,46,0,0,n248
43.945553,0.51923126,75,69,0,0,n249
43.970127,0.4946586,58,39,0,0,n250
44.341923,0.8653854,74,75,0,0,n251
44.40816,0.79914606,65,39,0,0,n252
44.40816,0.79914606,68,37,0,0,n253
44.707306,0.53953046,77,77,0,0,n254
44.76393,0.44337648,58,36,0,0,n255
45.157093,1.0128214,75,63,0,0,n256
45.195557,0.33867553,70,43,0,0,n257
45.201965,0.9679496,67,35,0,0,n258
45.534233,0.6356844,70,65,0,0,n259
45.58872,0.58119714,58,29,0,0,n260
46.04919,2.6111135,71,65,0,0,n261
46.08765,2.572652,46,34,0,0,n262
46.50432,0.8055563,58,32,0,0,n263
46.90282,1.7574803,62,41,0,0,n264
47.309875,0.7809836,58,44,0,0,n265
47.666714,0.44765,70,59,0,0,n266
47.711582,0.94871885,65,42,0,0,n267
48.044918,0.15170954,68,50,0,0,n268
48.09086,0.569445,58,38,0,0,n269
48.11436,0.14850442,70,49,0,0,n270
48.19663,0.12713687,68,62,0,0,n271
48.262867,0.39743626,70,44,0,0,n272
48.323765,0.3365388,68,67,0,0,n273
48.441284,0.96581286,67,67,0,0,n274
48.473335,0.9337616,63,43,0,0,n275
48.84513,0.56196636,75,70,0,0,n276
48.88039,0.5267099,58,31,0,0,n277
49.252182,0.89743674,74,75,0,0,n278
49.3024,0.84722304,68,47,0,0,n279
49.31201,0.8376076,65,38,0,0,n280
49.633595,0.51602614,77,78,0,0,n281
49.698765,0.45940214,58,37,0,0,n282
50.020348,0.89743674,75,80,0,0,n283
50.07163,0.84615463,70,49,0,0,n284
50.09086,0.82692385,67,42,0,0,n285
50.3868,0.5309834,79,80,0,0,n286
50.447697,0.47008592,58,37,0,0,n287
50.82163,1.7190187,82,78,0,0,n288
50.884663,1.6559845,51,35,0,0,n289
51.281033,0.7606845,63,37,0,0,n290
51.654964,2.4017117,75,58,0,0,n291
51.668854,0.8717957,67,47,0,0,n292
52.024624,0.5908125,79,78,0,0,n293
52.041718,0.4989321,63,50,0,0,n294
52.417786,0.9465821,80,79,0,0,n295
52.45304,0.91132563,65,52,0,0,n296
52.788513,0.57585526,84,82,0,0,n297
52.82804,0.5363253,68,58,0,0,n298
53.2383,1.7350444,82,76,0,0,n299
53.256462,0.81410336,67,55,0,0,n300
53.640007,0.5288467,66,49,0,0,n301
54.056675,0.9166675,75,53,0,0,n302
54.070564,0.9027786,67,46,0,0,n303
54.43488,0.53846204,79,72,0,0,n304
54.445564,0.52777827,63,50,0,0,n305
54.837658,0.9369667,80,68,0,0,n306
54.87719,0.89743674,60,42,0,0,n307
55.255394,0.51923126,77,65,0,0,n308
55.295994,0.47863293,62,41,0,0,n309
55.314156,0.46047053,70,35,0,0,n310
55.695564,0.9412402,79,57,0,0,n311
55.726547,0.9102573,63,34,0,0,n312
55.7383,0.40384653,67,43,0,0,n313
56.111164,0.5256415,75,57,0,0,n314
56.142147,0.4946586,60,41,0,0,n315
56.142147,0.4946586,67,42,0,0,n316
56.517147,1.8044889,77,56,0,0,n317
56.565224,0.8953,56,38,0,0,n318
56.570568,0.91559917,72,36,0,0,n319
56.972275,0.48824832,53,29,0,0,n320
57.410313,1.8525659,68,36,0,0,n321
57.420994,0.960471,58,26,0,0,n322
57.81416,0.56730825,46,36,0,0,n323
57.817364,0.5641031,74,49,0,0,n324
58.321636,0.9412402,77,52,0,0,n325
58.35262,0.9102573,51,37,0,0,n326
58.706253,0.5566245,62,50,0,0,n327
59.185955,1.0181633,75,48,0,0,n328
59.196636,1.0074795,63,44,0,0,n329
59.21587,0.9882488,67,42,0,0,n330
59.56843,0.6356844,58,52,0,0,n331
60.05134,0.8803427,70,59,0,0,n332
60.06843,0.8632487,55,38,0,0,n333
60.54493,0.38675252,51,37,0,0,n334
60.70732,0.22222243,71,61,0,0,n335
60.923134,2.6143186,46,39,0,0,n336
60.929546,2.6079085,71,57,0,0,n337
61.388947,0.77350503,58,31,0,0,n338
61.76715,1.7703009,62,44,0,0,n339
62.162453,0.7948725,58,47,0,0,n340
62.551342,0.47222266,70,54,0,0,n341
62.58553,0.95192397,65,43,0,0,n342
62.949844,0.16666682,68,49,0,0,n343
62.957325,0.5801287,58,41,0,0,n344
63.023563,0.15705143,70,46,0,0,n345
63.116512,0.13141038,68,61,0,0,n346
63.180614,0.35683796,70,48,0,0,n347
63.247925,0.2895302,68,68,0,0,n348
63.360104,0.9615394,63,46,0,0,n349
63.36758,0.95406073,67,66,0,0,n350
63.767155,0.5544877,75,71,0,0,n351
63.787453,0.5908125,58,41,0,0,n352
64.16779,0.87820596,74,73,0,0,n353
64.2116,0.21688055,68,52,0,0,n354
64.226555,0.81944525,65,41,0,0,n355
64.541725,1.3504286,77,75,0,0,n356
64.56737,0.47863293,58,46,0,0,n357
64.92314,0.96901804,75,69,0,0,n358
64.95306,0.19871813,70,55,0,0,n359
64.97228,0.91987264,67,49,0,0,n360
65.30455,0.5876074,70,74,0,0,n361
65.33553,0.5566245,58,48,0,0,n362
65.7725,1.8034205,71,71,0,0,n363
65.80989,1.7660273,46,45,0,0,n364
66.236176,0.79380417,58,43,0,0,n365
66.64002,0.9358983,62,45,0,0,n366
67.029976,0.5459407,58,39,0,0,n367
67.42848,0.43589786,70,55,0,0,n368
67.470146,0.94871885,65,38,0,0,n369
67.80348,0.14957279,68,46,0,0,n370
67.83019,0.5886758,58,38,0,0,n371
67.86438,0.17094034,70,53,0,0,n372
67.95306,0.14743604,68,59,0,0,n373
68.035324,0.38354737,70,54,0,0,n374
68.100494,0.31837636,68,68,0,0,n375
68.2116,1.0096164,67,66,0,0,n376
68.22977,0.99145395,63,44,0,0,n377
68.64536,0.57585526,75,67,0,0,n378
68.67528,0.5459407,58,32,0,0,n379
69.040665,0.9091889,74,71,0,0,n380
69.0866,0.8632487,68,52,0,0,n381
69.10477,0.8450863,65,37,0,0,n382
69.42421,0.5256415,77,78,0,0,n383
69.459465,0.4903851,58,42,0,0,n384
69.81844,0.9529924,75,78,0,0,n385
69.84729,0.9241462,70,57,0,0,n386
69.871864,0.8995735,67,44,0,0,n387
70.213745,0.5576928,79,81,0,0,n388
70.24473,0.5267099,58,40,0,0,n389
70.65819,1.7585487,82,77,0,0,n390
70.68917,0.94337696,51,46,0,0,n391
71.14002,0.5459407,63,48,0,0,n392
71.52251,1.7190187,75,63,0,0,n393
71.53746,0.87927437,67,53,0,0,n394
71.88468,0.5320518,79,80,0,0,n395
71.909256,0.50747913,63,58,0,0,n396
72.29173,0.9497872,80,77,0,0,n397
72.323784,0.91773593,65,55,0,0,n398
72.66994,0.5715817,84,80,0,0,n399
72.708405,0.53312016,68,52,0,0,n400
73.10798,1.782053,82,77,0,0,n401
73.13896,0.8002144,67,45,0,0,n402
73.556694,0.50534236,66,40,0,0,n403
73.92208,0.9732915,75,53,0,0,n404
73.93917,0.9508556,67,42,0,0,n405
74.3302,0.5598296,79,75,0,0,n406
74.344086,0.5459407,63,48,0,0,n407
74.752205,0.9818385,80,71,0,0,n408
74.773575,0.960471,60,44,0,0,n409
75.15819,0.57585526,77,70,0,0,n410
75.21268,0.521368,62,42,0,0,n411
75.22229,0.5117526,70,39,0,0,n412
75.599434,0.9561975,79,57,0,0,n413
75.63362,0.23076946,67,46,0,0,n414
75.642166,0.9134624,63,34,0,0,n415
76.0364,0.51923126,75,53,0,0,n416
76.07379,0.48183808,67,42,0,0,n417
76.0802,0.4754278,60,36,0,0,n418
76.46909,1.9241471,77,53,0,0,n419
76.52251,0.9358983,72,24,0,0,n420
76.523575,0.93482995,56,31,0,0,n421
76.91781,0.5405988,53,34,0,0,n422
77.381485,1.1153857,58,33,0,0,n423
77.38255,1.0534198,68,36,0,0,n424
77.800285,0.69658184,74,49,0,0,n425
77.82059,0.6762827,46,27,0,0,n426
78.393234,1.2393174,77,50,0,0,n427
78.435974,1.1965823,68,37,0,0,n428
78.44452,1.1880354,51,33,0,0,n429
79.53533,0.92094105,75,39,0,0,n430
79.57913,0.8771376,39,30,0,0,n431
79.5802,0.8760692,67,35,0,0,n432
81.08982,0.42628247,67,36,0,0,n433
81.093025,0.42307732,55,39,0,0,n434
81.10584,0.4102568,39,32,0,0,n435
81.10584,0.4102568,51,27,0,0,n436
81.109055,0.40705168,63,30,0,0,n437
81.11333,0.40277815,46,23,0,0,n438
81.96055,1.2980782,80,63,0,0,n439
81.984055,1.2745738,58,35,0,0,n440
81.98619,1.2724371,65,36,0,0,n441
82.01931,1.2393174,68,34,0,0,n442
82.02465,1.2339755,53,33,0,0,n443
82.0364,1.2222234,74,28,0,0,n444
83.56632,0.3215815,62,51,0,0,n445
83.57166,0.31623963,68,44,0,0,n446
83.575935,0.31196612,56,45,0,0,n447
83.57914,0.30876097,53,38,0,0,n448
83.58021,0.3076926,41,39,0,0,n449
83.60051,0.28739342,46,18,0,0,n450
84.45414,1.9989336,82,68,0,0,n451
84.48619,1.9668822,75,49,0,0,n452
84.48726,1.9658139,67,42,0,0,n453
84.489395,1.7564119,70,45,0,0,n454
84.4926,1.8173094,55,39,0,0,n455
84.4926,1.7916684,63,42,0,0,n456
86.24581,1.1089754,70,82,0,0,n457
86.28427,0.9316248,63,59,0,0,n458
86.304565,1.0502146,58,47,0,0,n459
86.30991,1.0448728,55,45,0,0,n460
87.168884,1.1271378,72,77,0,0,n461
87.2159,1.0801293,63,57,0,0,n462
87.23726,1.0587617,60,49,0,0,n463
87.24047,1.0555565,56,43,0,0,n464
88.293884,0.047008593,55,51,0,0,n465
88.298164,0.04059833,70,51,0,0,n466
88.303505,0.04380346,63,45,0,0,n467
88.32273,0.038461573,58,29,0,0,n468
88.65607,0.052350476,68,50,0,0,n469
88.657135,0.04380346,62,48,0,0,n470
88.6582,0.047008593,58,41,0,0,n471
88.662476,0.042735085,53,45,0,0,n472
89.04603,0.060897496,67,51,0,0,n473
89.04923,0.047008593,58,44,0,0,n474
89.0503,0.045940213,51,51,0,0,n475
89.05244,0.044871837,63,50,0,0,n476
89.433846,0.038461573,58,51,0,0,n477
89.43705,0.36217985,65,54,0,0,n478
89.440254,0.037393197,46,48,0,0,n479
89.44239,0.45619702,62,51,0,0,n480
89.808846,0.042735085,51,47,0,0,n481
89.814186,0.037393197,58,38,0,0,n482
89.81953,0.24038485,68,52,0,0,n483
89.82381,0.22649594,63,48,0,0,n484
89.977646,0.2051284,67,51,0,0,n485
90.210556,0.42094058,65,40,0,0,n486
90.22124,0.4102568,62,37,0,0,n487
90.24154,0.38995764,58,27,0,0,n488
90.24688,0.38461575,46,34,0,0,n489
90.960556,0.2756413,63,50,0,0,n490
90.96269,0.27350453,55,51,0,0,n491
90.9659,0.2702994,39,40,0,0,n492
90.96803,0.26816264,67,45,0,0,n493
90.97017,0.2660259,51,37,0,0,n494
90.988335,0.24786349,46,23,0,0,n495
91.814186,1.2873944,81,62,0,0,n496
91.85479,1.246796,75,41,0,0,n497
91.85906,1.2425226,69,39,0,0,n498
91.87615,1.2254285,66,33,0,0,n499
93.35906,0.5502142,70,57,0,0,n500
93.37616,0.53312016,58,48,0,0,n501
93.37723,0.5320518,43,40,0,0,n502
93.3815,0.52777827,55,34,0,0,n503
93.38257,0.5267099,63,46,0,0,n504
93.38577,0.5235048,51,35,0,0,n505
94.30137,1.4497877,84,55,0,0,n506
94.319534,1.4316252,78,47,0,0,n507
94.33449,1.416668,69,43,0,0,n508
94.34197,1.4091893,72,35,0,0,n509
94.34197,1.4091893,75,37,0,0,n510
96.052444,0.044871837,50,95,0,0,n511
96.05672,0.3589747,74,92,0,0,n512
96.057785,0.041666705,38,89,0,0,n513
96.05992,0.35576957,62,92,0,0,n514
96.79817,0.05876074,51,92,0,0,n515
96.79924,0.36217985,75,91,0,0,n516
96.80138,0.36004308,63,97,0,0,n517
96.80458,0.35683796,39,86,0,0,n518
97.399666,0.04380346,50,86,0,0,n519
97.400734,0.055555608,74,86,0,0,n520
97.40501,0.053418852,38,81,0,0,n521
97.406075,0.053418852,62,89,0,0,n522
97.52146,0.38782087,72,94,0,0,n523
97.52894,0.38034225,48,96,0,0,n524
97.52894,0.38034225,60,95,0,0,n525
97.53321,0.37606874,36,90,0,0,n526
98.274666,0.08012828,77,97,0,0,n527
98.28001,0.39316276,65,95,0,0,n528
98.281075,0.07585477,53,96,0,0,n529
98.28214,0.07158127,41,94,0,0,n530
99.031075,0.5235048,46,99,0,0,n531
99.03214,0.03632482,34,92,0,0,n532
99.03214,0.5224364,70,87,0,0,n533
99.03535,0.51923126,58,94,0,0,n534
100.698814,0.2467951,67,48,0,0,n535
100.709496,0.23611133,63,43,0,0,n536
100.71697,0.22863269,55,38,0,0,n537
100.72873,0.21688055,51,27,0,0,n538
100.7298,0.21581218,39,31,0,0,n539
100.736206,0.2094019,46,23,0,0,n540
101.56634,1.082266,80,55,0,0,n541
101.58663,1.0619668,68,42,0,0,n542
101.59305,1.0555565,65,39,0,0,n543
101.60266,1.0459411,58,34,0,0,n544
101.605865,1.042736,53,36,0,0,n545
101.60907,1.0395309,74,34,0,0,n546
103.18066,0.2713678,68,54,0,0,n547
103.18493,0.26709428,53,42,0,0,n548
103.193474,0.25854725,56,42,0,0,n549
103.19775,0.25427374,62,41,0,0,n550
103.20309,0.24893185,46,28,0,0,n551
103.20629,0.24572673,41,31,0,0,n552
104.11014,1.8151727,82,66,0,0,n553
104.14967,1.5598305,70,52,0,0,n554
104.15181,1.7735059,75,43,0,0,n555
104.160355,1.5790613,63,38,0,0,n556
104.160355,1.764959,67,38,0,0,n557
104.16997,1.5811981,55,33,0,0,n558
105.7095,1.017095,70,85,0,0,n559
105.73942,0.86431706,63,62,0,0,n560
105.75117,0.9754283,55,51,0,0,n561
105.7704,0.9561975,58,49,0,0,n562
106.56313,1.1837618,72,80,0,0,n563
106.60374,1.1111121,63,54,0,0,n564
106.61869,1.1282063,56,51,0,0,n565
106.62296,1.1239327,60,51,0,0,n566
107.7095,0.0512821,70,61,0,0,n567
107.71484,0.059829116,63,51,0,0,n568
107.7234,0.050213724,58,46,0,0,n569
107.724464,0.06196587,55,49,0,0,n570
108.09305,0.059829116,68,54,0,0,n571
108.09412,0.0512821,58,42,0,0,n572
108.1016,0.04380346,53,45,0,0,n573
108.10694,0.045940213,62,44,0,0,n574
108.44989,0.060897496,58,47,0,0,n575
108.44989,0.06410263,67,53,0,0,n576
108.4563,0.057692364,63,48,0,0,n577
108.458435,0.049145345,51,52,0,0,n578
108.82703,0.36538497,65,53,0,0,n579
108.82916,0.041666705,58,46,0,0,n580
108.83664,0.050213724,46,46,0,0,n581
108.84091,0.4380346,62,48,0,0,n582
109.21057,0.04807697,51,40,0,0,n583
109.213776,0.057692364,58,37,0,0,n584
109.21484,0.14209415,68,49,0,0,n585
109.22767,0.11324797,63,37,0,0,n586
109.35801,0.22008568,67,48,0,0,n587
109.58023,0.057692364,46,45,0,0,n588
109.58237,0.07585477,65,45,0,0,n589
109.583435,0.08119666,62,43,0,0,n590
109.58664,0.04807697,58,32,0,0,n591
110.3719,0.35256442,51,35,0,0,n592
110.3719,0.35256442,67,47,0,0,n593
110.37404,0.3504277,63,48,0,0,n594
110.37831,0.34615418,39,35,0,0,n595
110.381516,0.34294903,55,42,0,0,n596
110.387924,0.3365388,46,36,0,0,n597
111.229805,1.2500012,81,52,0,0,n598
111.251175,1.2286336,75,44,0,0,n599
111.25972,1.2200866,66,39,0,0,n600
111.26613,1.2136763,69,34,0,0,n601
112.77148,0.5908125,70,40,0,0,n602
112.77361,0.5886758,63,42,0,0,n603
112.77468,0.5876074,58,41,0,0,n604
112.7875,0.57478684,55,27,0,0,n605
112.78857,0.5737185,43,33,0,0,n606
112.78857,0.5737185,51,35,0,0,n607
113.67105,1.4326937,84,51,0,0,n608
113.69028,1.4134629,69,42,0,0,n609
113.69028,1.4134629,78,41,0,0,n610
113.696686,1.4070526,72,37,0,0,n611
113.70524,1.3985056,75,33,0,0,n612
115.3078,0.4839748,50,96,0,0,n613
115.30887,0.48290643,74,98,0,0,n614
115.31207,0.4797013,62,97,0,0,n615
115.31314,0.47863293,38,87,0,0,n616
116.049255,0.35256442,51,97,0,0,n617
116.05139,0.3504277,39,92,0,0,n618
116.05246,0.3493593,63,97,0,0,n619
116.05246,0.3493593,75,92,0,0,n620
116.57169,0.045940213,50,77,0,0,n621
116.575966,0.06303425,74,82,0,0,n622
116.577034,0.06303425,38,74,0,0,n623
116.58024,0.057692364,62,83,0,0,n624
116.69242,0.3536328,72,96,0,0,n625
116.69349,0.35256442,48,93,0,0,n626
116.69669,0.3493593,60,93,0,0,n627
116.7031,0.34294903,36,89,0,0,n628
117.41571,0.39850464,77,97,0,0,n629
117.418915,0.39529952,53,96,0,0,n630
117.42105,0.39316276,65,96,0,0,n631
117.424255,0.38995764,41,88,0,0,n632
118.17105,0.5854706,46,97,0,0,n633
