idx,matchtype,partid,ppartid
240,0,n313-1,n455
241,0,n316-1,n460
242,0,n329-1,n465
243,0,n340-1,n491
244,0,n365-1,n503
245,0,n287-2,n537
246,0,n313-2,n558
247,0,n316-2,n561
248,0,n329-2,n570
249,0,n340-2,n596
250,0,n365-2,n605
251,0,n478-1,n718
252,0,n506-1,n735
253,0,n509-1,n740
254,0,n522-1,n746
255,0,n533-1,n772
256,0,n558-1,n785
257,0,n478-2,n899
258,0,n506-2,n914
259,0,n509-2,n921
260,0,n522-2,n928
261,0,n533-2,n953
262,0,n558-2,n962
263,0,n605-1,n1004
264,0,n607-1,n1006
265,0,n609-1,n1009
266,0,n674-1,n1059
267,0,n689-1,n1074
268,0,n691-1,n1085
269,0,n893-1,n1220
270,0,n914-1,n1234
271,0,n926-1,n1244
272,0,n939-1,n1251
273,0,n952-1,n1262
274,0,n954-1,n1267
275,0,n961-1,n1271
276,0,n20-1,n14
277,0,n22-1,n17
278,0,n24-1,n19
279,0,n80-1,n68
280,0,n94-1,n82
281,0,n125-1,n114
282,0,n20-2,n133
283,0,n22-2,n136
284,0,n24-2,n138
285,0,n80-2,n187
286,0,n94-2,n201
287,0,n257-1,n318
288,0,n257-2,n421
289,0,n297-1,n447
290,0,n327-1,n464
291,0,n297-2,n549
292,0,n327-2,n565
293,0,n409-1,n644
294,0,n421-1,n652
295,0,n435-1,n666
296,0,n441-1,n675
297,0,n453-1,n685
298,0,n468-1,n696
299,0,n473-1,n707
300,0,n490-1,n728
301,0,n520-1,n743
302,0,n409-2,n825
303,0,n421-2,n836
304,0,n435-2,n843
305,0,n441-2,n854
306,0,n453-2,n866
307,0,n468-2,n878
308,0,n473-2,n888
309,0,n490-2,n910
310,0,n520-2,n924
311,0,n616-1,n1013
312,0,n618-1,n1017
313,0,n620-1,n1019
314,0,n676-1,n1068
315,0,n690-1,n1082
316,0,n856-1,n1199
317,0,n882-1,n1214
318,0,n903-1,n1229
319,0,n916-1,n1237
320,0,n928-1,n1246
321,0,n582-1,n803
322,0,n582-2,n982
323,0,n1-1,n0
324,0,n10-1,n5
325,0,n12-1,n7
326,0,n14-1,n10
327,0,n21-1,n15
328,0,n23-1,n18
329,0,n35-1,n25
330,0,n36-1,n27
331,0,n37-1,n28
332,0,n38-1,n30
333,0,n39-1,n35
334,0,n40-1,n39
335,0,n56-1,n45
336,0,n57-1,n47
337,0,n58-1,n50
338,0,n59-1,n52
339,0,n105-1,n95
340,0,n107-1,n98
341,0,n122-1,n107
342,0,n119-1,n111
343,0,n141-1,n119
344,0,n143-1,n123
345,0,n145-1,n129
346,0,n21-2,n134
347,0,n23-2,n137
348,0,n35-2,n145
349,0,n36-2,n146
350,0,n37-2,n147
351,0,n38-2,n151
352,0,n39-2,n155
353,0,n40-2,n158
354,0,n56-2,n163
355,0,n57-2,n166
356,0,n58-2,n170
357,0,n59-2,n171
358,0,n105-2,n214
359,0,n107-2,n216
360,0,n154-1,n227
361,0,n156-1,n231
362,0,n170-1,n236
363,0,n172-1,n238
364,0,n174-1,n242
365,0,n186-1,n250
366,0,n188-1,n255
367,0,n190-1,n260
368,0,n199-1,n263
369,0,n201-1,n265
370,0,n203-1,n269
371,0,n215-1,n277
372,0,n217-1,n282
373,0,n219-1,n287
374,0,n261-1,n322
375,0,n261-1,n322
376,0,n271-1,n331
377,0,n170-2,n338
378,0,n172-2,n340
379,0,n174-2,n344
380,0,n186-2,n352
381,0,n188-2,n357
382,0,n190-2,n362
383,0,n199-2,n365
384,0,n201-2,n367
385,0,n203-2,n371
386,0,n215-2,n379
387,0,n217-2,n384
388,0,n219-2,n389
389,0,n261-2,n423
390,0,n302-1,n440
391,0,n317-1,n459
392,0,n330-1,n468
393,0,n332-1,n471
394,0,n334-1,n474
395,0,n348-1,n477
396,0,n350-1,n482
397,0,n352-1,n488
398,0,n359-1,n501
399,0,n393-1,n534
400,0,n302-2,n544
401,0,n317-2,n562
402,0,n330-2,n569
403,0,n332-2,n572
404,0,n334-2,n575
405,0,n348-2,n580
406,0,n350-2,n584
407,0,n352-2,n591
408,0,n359-2,n604
409,0,n393-2,n636
410,0,n400-1,n637
411,0,n407-1,n647
412,0,n418-1,n658
413,0,n429-1,n667
414,0,n444-1,n678
415,0,n449-1,n688
416,0,n461-1,n698
417,0,n476-1,n709
418,0,n495-1,n721
419,0,n510-1,n739
420,0,n523-1,n747
421,0,n525-1,n751
422,0,n527-1,n756
423,0,n541-1,n758
424,0,n543-1,n764
425,0,n545-1,n768
426,0,n552-1,n781
427,0,n585-1,n809
428,0,n400-2,n819
429,0,n407-2,n829
430,0,n418-2,n839
431,0,n429-2,n849
432,0,n444-2,n859
433,0,n449-2,n870
434,0,n461-2,n880
435,0,n476-2,n890
436,0,n495-2,n903
437,0,n510-2,n920
438,0,n523-2,n927
439,0,n525-2,n931
440,0,n527-2,n936
441,0,n541-2,n941
442,0,n543-2,n944
443,0,n545-2,n949
444,0,n552-2,n963
445,0,n585-2,n990
446,0,n597-1,n1000
447,0,n606-1,n1005
448,0,n608-1,n1007
449,0,n610-1,n1010
450,0,n617-1,n1015
451,0,n619-1,n1018
452,0,n631-1,n1025
453,0,n632-1,n1027
454,0,n633-1,n1028
455,0,n634-1,n1030
456,0,n635-1,n1036
457,0,n636-1,n1039
458,0,n652-1,n1045
459,0,n653-1,n1047
460,0,n654-1,n1051
461,0,n655-1,n1052
462,0,n701-1,n1095
463,0,n703-1,n1097
464,0,n748-1,n1108
465,0,n750-1,n1112
466,0,n768-1,n1117
467,0,n770-1,n1119
468,0,n772-1,n1123
469,0,n784-1,n1131
470,0,n786-1,n1136
471,0,n788-1,n1141
472,0,n798-1,n1144
473,0,n800-1,n1146
474,0,n802-1,n1150
475,0,n814-1,n1158
476,0,n816-1,n1163
477,0,n818-1,n1168
478,0,n858-1,n1203
479,0,n894-1,n1221
480,0,n915-1,n1233
481,0,n927-1,n1243
482,0,n940-1,n1252
483,0,n953-1,n1261
484,0,n955-1,n1266
485,0,n962-1,n1270
486,0,n410-1,n642
487,0,n422-1,n653
488,0,n436-1,n664
489,0,n442-1,n671
490,0,n454-1,n682
491,0,n469-1,n694
492,0,n474-1,n704
493,0,n567-1,n791
494,0,n410-2,n823
495,0,n422-2,n838
496,0,n436-2,n846
497,0,n442-2,n856
498,0,n454-2,n867
499,0,n469-2,n875
500,0,n474-2,n885
501,0,n567-2,n974
502,0,n883-1,n1216
503,0,n904-1,n1226
504,0,n917-1,n1238
505,0,n929-1,n1248
506,0,n102-1,n88
507,0,n103-1,n90
508,0,n109-1,n101
509,0,n102-2,n207
510,0,n103-2,n209
511,0,n109-2,n221
512,0,n244-1,n307
513,0,n256-1,n315
514,0,n244-2,n409
515,0,n256-2,n418
516,0,n328-1,n463
517,0,n380-1,n525
518,0,n328-2,n566
519,0,n380-2,n627
520,0,n521-1,n744
521,0,n579-1,n799
522,0,n521-2,n925
523,0,n579-2,n981
524,0,n698-1,n1088
525,0,n699-1,n1090
526,0,n705-1,n1102
527,0,n843-1,n1188
528,0,n855-1,n1196
529,0,n104-1,n91
530,0,n104-2,n210
531,0,n700-1,n1091
532,0,n17-1,n16
533,0,n106-1,n94
534,0,n123-1,n109
535,0,n134-1,n125
536,0,n17-2,n135
537,0,n106-2,n213
538,0,n155-1,n229
539,0,n171-1,n237
540,0,n200-1,n264
541,0,n245-1,n309
542,0,n275-1,n327
543,0,n171-2,n339
544,0,n200-2,n366
545,0,n245-2,n411
546,0,n298-1,n445
547,0,n322-1,n470
548,0,n343-1,n480
549,0,n345-1,n487
550,0,n370-1,n514
551,0,n378-1,n522
552,0,n298-2,n550
553,0,n322-2,n574
554,0,n343-2,n582
555,0,n345-2,n590
556,0,n370-2,n615
557,0,n378-2,n624
558,0,n411-1,n645
559,0,n423-1,n651
560,0,n437-1,n660
561,0,n443-1,n670
562,0,n455-1,n680
563,0,n470-1,n692
564,0,n475-1,n703
565,0,n491-1,n726
566,0,n411-2,n828
567,0,n423-2,n832
568,0,n437-2,n847
569,0,n443-2,n852
570,0,n455-2,n863
571,0,n470-2,n873
572,0,n475-2,n883
573,0,n491-2,n909
574,0,n613-1,n1016
575,0,n702-1,n1094
576,0,n749-1,n1111
577,0,n769-1,n1118
578,0,n799-1,n1145
579,0,n844-1,n1190
580,0,n880-1,n1218
581,0,n901-1,n1231
582,0,n912-1,n1240
583,0,n924-1,n1249
584,0,n935-1,n1254
585,0,n937-1,n1256
586,0,n946-1,n1258
587,0,n948-1,n1263
588,0,n950-1,n1268
589,0,n2-1,n1
590,0,n5-1,n2
591,0,n7-1,n11
592,0,n16-1,n12
593,0,n18-1,n20
594,0,n52-1,n51
595,0,n60-1,n55
596,0,n61-1,n56
597,0,n71-1,n61
598,0,n72-1,n62
599,0,n73-1,n63
600,0,n74-1,n66
601,0,n75-1,n69
602,0,n76-1,n72
603,0,n86-1,n75
604,0,n87-1,n76
605,0,n88-1,n77
606,0,n89-1,n79
607,0,n90-1,n81
608,0,n91-1,n84
609,0,n108-1,n99
610,0,n121-1,n106
611,0,n120-1,n115
612,0,n133-1,n124
613,0,n135-1,n126
614,0,n137-1,n130
615,0,n16-2,n131
616,0,n18-2,n139
617,0,n52-2,n169
618,0,n60-2,n174
619,0,n61-2,n175
620,0,n71-2,n180
621,0,n72-2,n181
622,0,n73-2,n182
623,0,n74-2,n185
624,0,n75-2,n188
625,0,n76-2,n191
626,0,n86-2,n194
627,0,n87-2,n195
628,0,n88-2,n196
629,0,n89-2,n198
630,0,n90-2,n200
631,0,n91-2,n203
632,0,n108-2,n218
633,0,n153-1,n226
634,0,n185-1,n248
635,0,n214-1,n275
636,0,n227-1,n290
637,0,n229-1,n294
638,0,n243-1,n305
639,0,n255-1,n312
640,0,n276-1,n329
641,0,n185-2,n349
642,0,n214-2,n377
643,0,n227-2,n392
644,0,n229-2,n396
645,0,n243-2,n407
646,0,n255-2,n415
647,0,n288-1,n437
648,0,n314-1,n456
649,0,n310-1,n458
650,0,n318-1,n462
651,0,n320-1,n467
652,0,n324-1,n476
653,0,n344-1,n484
654,0,n341-1,n490
655,0,n360-1,n504
656,0,n376-1,n517
657,0,n288-2,n536
658,0,n314-2,n556
659,0,n310-2,n560
660,0,n318-2,n564
661,0,n320-2,n568
662,0,n324-2,n577
663,0,n344-2,n586
664,0,n341-2,n594
665,0,n360-2,n603
666,0,n376-2,n619
667,0,n479-1,n714
668,0,n507-1,n736
669,0,n503-1,n738
670,0,n511-1,n742
671,0,n513-1,n748
672,0,n534-1,n771
673,0,n553-1,n782
674,0,n580-1,n800
675,0,n583-1,n805
676,0,n586-1,n810
677,0,n590-1,n816
678,0,n479-2,n896
679,0,n507-2,n916
680,0,n503-2,n919
681,0,n511-2,n923
682,0,n513-2,n929
683,0,n534-2,n952
684,0,n553-2,n964
685,0,n580-2,n980
686,0,n583-2,n986
687,0,n586-2,n989
688,0,n590-2,n999
689,0,n598-1,n1001
690,0,n601-1,n1002
691,0,n603-1,n1011
692,0,n612-1,n1012
693,0,n614-1,n1020
694,0,n648-1,n1050
695,0,n656-1,n1055
696,0,n657-1,n1056
697,0,n667-1,n1061
698,0,n668-1,n1062
699,0,n669-1,n1063
700,0,n670-1,n1066
701,0,n671-1,n1069
702,0,n672-1,n1072
703,0,n682-1,n1075
704,0,n683-1,n1076
705,0,n684-1,n1077
706,0,n685-1,n1079
707,0,n686-1,n1081
708,0,n687-1,n1084
709,0,n704-1,n1099
710,0,n747-1,n1107
711,0,n783-1,n1128
712,0,n813-1,n1155
713,0,n826-1,n1171
714,0,n828-1,n1175
715,0,n842-1,n1186
716,0,n854-1,n1193
717,0,n872-1,n1210
718,0,n879-1,n1217
719,0,n888-1,n1219
720,0,n890-1,n1223
721,0,n900-1,n1230
722,0,n909-1,n1232
723,0,n911-1,n1236
724,0,n921-1,n1241
725,0,n923-1,n1245
726,0,n933-1,n1250
727,0,n936-1,n1255
728,0,n945-1,n1257
729,0,n947-1,n1259
730,0,n949-1,n1264
731,0,n959-1,n1269
732,0,n873-1,n1211
733,0,n878-1,n1212
734,0,n891-1,n1224
735,0,n899-1,n1225
736,0,n29-1,n23
737,0,n31-1,n37
738,0,n33-1,n41
739,0,n50-1,n46
740,0,n98-1,n92
741,0,n117-1,n108
742,0,n132-1,n122
743,0,n29-2,n142
744,0,n31-2,n156
745,0,n33-2,n159
746,0,n50-2,n165
747,0,n98-2,n211
748,0,n110-2,n222
749,0,n149-1,n228
750,0,n173-1,n240
751,0,n187-1,n252
752,0,n202-1,n267
753,0,n216-1,n280
754,0,n230-1,n296
755,0,n173-2,n342
756,0,n187-2,n355
757,0,n202-2,n369
758,0,n216-2,n382
759,0,n230-2,n398
760,0,n303-1,n441
761,0,n335-1,n478
762,0,n338-1,n486
763,0,n382-1,n528
764,0,n303-2,n543
765,0,n335-2,n579
766,0,n338-2,n589
767,0,n382-2,n631
768,0,n412-1,n641
769,0,n414-1,n654
770,0,n438-1,n661
771,0,n430-1,n673
772,0,n445-1,n684
773,0,n457-1,n690
774,0,n462-1,n702
775,0,n496-1,n722
776,0,n568-1,n793
777,0,n412-2,n824
778,0,n414-2,n837
779,0,n438-2,n842
780,0,n430-2,n857
781,0,n445-2,n865
782,0,n457-2,n874
783,0,n462-2,n884
784,0,n496-2,n902
785,0,n568-2,n975
786,0,n625-1,n1023
787,0,n627-1,n1035
788,0,n629-1,n1041
789,0,n646-1,n1046
790,0,n694-1,n1092
791,0,n706-1,n1103
792,0,n745-1,n1109
793,0,n771-1,n1121
794,0,n785-1,n1134
795,0,n801-1,n1148
796,0,n815-1,n1161
797,0,n829-1,n1177
798,0,n241-1,n301
799,0,n241-2,n403
800,0,n363-1,n499
801,0,n363-2,n600
802,0,n556-1,n777
803,0,n584-1,n801
804,0,n556-2,n958
805,0,n584-2,n985
806,0,n840-1,n1182
807,0,n6-1,n8
808,0,n30-1,n29
809,0,n53-1,n48
810,0,n54-1,n53
811,0,n68-1,n64
812,0,n99-1,n96
813,0,n116-1,n104
814,0,n136-1,n127
815,0,n30-2,n148
816,0,n53-2,n167
817,0,n54-2,n172
818,0,n68-2,n183
819,0,n99-2,n215
820,0,n148-1,n224
821,0,n175-1,n247
822,0,n189-1,n258
823,0,n204-1,n274
824,0,n218-1,n285
825,0,n228-1,n292
826,0,n240-1,n300
827,0,n242-1,n303
828,0,n250-1,n313
829,0,n251-1,n316
830,0,n268-1,n330
831,0,n181-2,n350
832,0,n189-2,n360
833,0,n210-2,n376
834,0,n218-2,n387
835,0,n228-2,n394
836,0,n240-2,n402
837,0,n242-2,n405
838,0,n250-2,n414
839,0,n251-2,n417
840,0,n281-1,n432
841,0,n289-1,n433
842,0,n315-1,n453
843,0,n325-1,n473
844,0,n337-1,n485
845,0,n342-1,n493
846,0,n289-2,n535
847,0,n315-2,n557
848,0,n325-2,n576
849,0,n337-2,n587
850,0,n342-2,n593
851,0,n480-1,n713
852,0,n508-1,n733
853,0,n517-1,n755
854,0,n535-1,n770
855,0,n581-1,n798
856,0,n587-1,n807
857,0,n480-2,n894
858,0,n508-2,n917
859,0,n517-2,n935
860,0,n535-2,n951
861,0,n581-2,n979
862,0,n587-2,n988
863,0,n602-1,n1008
864,0,n626-1,n1029
865,0,n649-1,n1048
866,0,n650-1,n1053
867,0,n664-1,n1064
868,0,n695-1,n1096
869,0,n744-1,n1105
870,0,n773-1,n1129
871,0,n787-1,n1138
872,0,n803-1,n1156
873,0,n817-1,n1166
874,0,n827-1,n1173
875,0,n839-1,n1181
876,0,n841-1,n1184
877,0,n849-1,n1194
878,0,n850-1,n1197
879,0,n869-1,n1208
880,0,n32-1,n33
881,0,n51-1,n43
882,0,n55-1,n57
883,0,n70-1,n70
884,0,n97-1,n89
885,0,n101-1,n103
886,0,n32-2,n152
887,0,n51-2,n162
888,0,n55-2,n177
889,0,n70-2,n189
890,0,n97-2,n208
891,0,n101-2,n223
892,0,n167-1,n246
893,0,n182-1,n253
894,0,n196-1,n273
895,0,n211-1,n279
896,0,n231-1,n298
897,0,n253-1,n321
898,0,n167-2,n348
899,0,n182-2,n354
900,0,n196-2,n375
901,0,n211-2,n381
902,0,n231-2,n400
903,0,n253-2,n424
904,0,n280-1,n428
905,0,n294-1,n442
906,0,n299-1,n446
907,0,n323-1,n469
908,0,n336-1,n483
909,0,n294-2,n542
910,0,n299-2,n547
911,0,n323-2,n571
912,0,n336-2,n585
913,0,n403-1,n643
914,0,n415-1,n655
915,0,n425-1,n665
916,0,n431-1,n676
917,0,n446-1,n686
918,0,n458-1,n695
919,0,n463-1,n706
920,0,n487-1,n720
921,0,n492-1,n725
922,0,n515-1,n752
923,0,n569-1,n795
924,0,n403-2,n826
925,0,n415-2,n835
926,0,n425-2,n848
927,0,n431-2,n858
928,0,n446-2,n868
929,0,n458-2,n876
930,0,n463-2,n887
931,0,n487-2,n904
932,0,n492-2,n906
933,0,n515-2,n933
934,0,n569-2,n976
935,0,n628-1,n1033
936,0,n647-1,n1043
937,0,n651-1,n1058
938,0,n666-1,n1070
939,0,n693-1,n1089
940,0,n697-1,n1104
941,0,n764-1,n1127
942,0,n780-1,n1133
943,0,n794-1,n1154
944,0,n810-1,n1160
945,0,n830-1,n1179
946,0,n852-1,n1202
947,0,n356-1,n498
948,0,n373-1,n508
949,0,n356-2,n601
950,0,n373-2,n609
951,0,n549-1,n779
952,0,n566-1,n787
953,0,n549-2,n960
954,0,n566-2,n968
955,0,n34-1,n38
956,0,n67-1,n59
957,0,n82-1,n73
958,0,n85-1,n83
959,0,n96-1,n86
960,0,n100-1,n100
961,0,n34-2,n157
962,0,n67-2,n178
963,0,n82-2,n192
964,0,n85-2,n202
965,0,n96-2,n205
966,0,n100-2,n219
967,0,n151-1,n232
968,0,n163-1,n239
969,0,n166-1,n243
970,0,n183-1,n257
971,0,n180-1,n259
972,0,n192-1,n266
973,0,n195-1,n270
974,0,n212-1,n284
975,0,n238-1,n310
976,0,n265-1,n332
977,0,n163-2,n341
978,0,n166-2,n345
979,0,n183-2,n359
980,0,n180-2,n361
981,0,n192-2,n368
982,0,n195-2,n374
983,0,n212-2,n386
984,0,n238-2,n412
985,0,n307-1,n454
986,0,n311-1,n457
987,0,n321-1,n466
988,0,n361-1,n500
989,0,n394-1,n533
990,0,n307-2,n554
991,0,n311-2,n559
992,0,n321-2,n567
993,0,n361-2,n602
994,0,n394-2,n634
995,0,n500-1,n734
996,0,n504-1,n737
997,0,n514-1,n745
998,0,n554-1,n780
999,0,n574-1,n808
1000,0,n576-1,n813
1001,0,n500-2,n915
1002,0,n504-2,n918
1003,0,n514-2,n926
1004,0,n554-2,n961
1005,0,n574-2,n991
1006,0,n576-2,n995
1007,0,n630-1,n1038
1008,0,n663-1,n1060
1009,0,n678-1,n1073
1010,0,n681-1,n1083
1011,0,n692-1,n1086
1012,0,n696-1,n1100
1013,0,n755-1,n1113
1014,0,n760-1,n1120
1015,0,n763-1,n1124
1016,0,n781-1,n1139
1017,0,n778-1,n1140
1018,0,n790-1,n1147
1019,0,n793-1,n1153
1020,0,n811-1,n1165
1021,0,n837-1,n1191
1022,0,n83-1,n78
1023,0,n83-2,n197
1024,0,n152-1,n233
1025,0,n162-1,n234
1026,0,n191-1,n261
1027,0,n266-1,n335
1028,0,n162-2,n337
1029,0,n191-2,n363
1030,0,n404-1,n646
1031,0,n416-1,n650
1032,0,n426-1,n663
1033,0,n432-1,n674
1034,0,n447-1,n683
1035,0,n459-1,n693
1036,0,n464-1,n705
1037,0,n404-2,n827
1038,0,n416-2,n833
1039,0,n426-2,n845
1040,0,n432-2,n855
1041,0,n447-2,n864
1042,0,n459-2,n877
1043,0,n464-2,n886
1044,0,n679-1,n1078
1045,0,n756-1,n1114
1046,0,n759-1,n1115
1047,0,n789-1,n1142
1048,0,n69-1,n67
1049,0,n84-1,n80
1050,0,n69-2,n186
1051,0,n84-2,n199
1052,0,n252-1,n319
1053,0,n252-2,n420
1054,0,n319-1,n461
1055,0,n366-1,n509
1056,0,n381-1,n523
1057,0,n319-2,n563
1058,0,n366-2,n611
1059,0,n381-2,n625
1060,0,n512-1,n741
1061,0,n559-1,n789
1062,0,n572-1,n804
1063,0,n512-2,n922
1064,0,n559-2,n970
1065,0,n572-2,n984
1066,0,n665-1,n1067
1067,0,n680-1,n1080
1068,0,n851-1,n1200
1069,0,n177-1,n251
1070,0,n206-1,n278
1071,0,n249-1,n324
1072,0,n177-2,n353
1073,0,n206-2,n380
1074,0,n249-2,n425
1075,0,n295-1,n444
1076,0,n371-1,n512
1077,0,n379-1,n520
1078,0,n295-2,n546
1079,0,n371-2,n614
1080,0,n379-2,n622
1081,0,n405-1,n640
1082,0,n417-1,n649
1083,0,n427-1,n662
1084,0,n433-1,n669
1085,0,n448-1,n679
1086,0,n460-1,n689
1087,0,n465-1,n700
1088,0,n488-1,n723
1089,0,n516-1,n749
1090,0,n536-1,n760
1091,0,n538-1,n767
1092,0,n563-1,n794
1093,0,n405-2,n822
1094,0,n417-2,n831
1095,0,n427-2,n844
1096,0,n433-2,n851
1097,0,n448-2,n861
1098,0,n460-2,n871
1099,0,n465-2,n881
1100,0,n488-2,n905
1101,0,n516-2,n930
1102,0,n536-2,n938
1103,0,n538-2,n950
1104,0,n563-2,n973
1105,0,n775-1,n1132
1106,0,n805-1,n1159
1107,0,n848-1,n1204
1108,0,n176-1,n249
1109,0,n179-1,n256
1110,0,n205-1,n276
1111,0,n208-1,n283
1112,0,n224-1,n291
1113,0,n237-1,n302
1114,0,n247-1,n314
1115,0,n263-1,n328
1116,0,n176-2,n351
1117,0,n179-2,n358
1118,0,n205-2,n378
1119,0,n208-2,n385
1120,0,n224-2,n393
1121,0,n237-2,n404
1122,0,n247-2,n416
1123,0,n278-1,n430
1124,0,n308-1,n452
1125,0,n357-1,n497
1126,0,n367-1,n510
1127,0,n377-1,n516
1128,0,n308-2,n555
1129,0,n357-2,n599
1130,0,n367-2,n612
1131,0,n377-2,n620
