idx,matchtype,partid,ppartid
285,0,n791-1,n746
286,0,n797-1,n756
287,0,n819-1,n771
288,0,n823-1,n781
289,0,n870-1,n803
290,0,n872-1,n807
291,0,n874-1,n818
292,0,n876-1,n828
293,0,n878-1,n834
294,0,n880-1,n840
295,0,n882-1,n844
296,0,n884-1,n846
297,0,n903-1,n850
298,0,n905-1,n852
299,0,n907-1,n855
300,0,n909-1,n860
301,0,n936-1,n889
302,0,n938-1,n893
303,0,n950-1,n902
304,0,n980-1,n923
305,0,n982-1,n930
306,0,n1026-1,n954
307,0,n1115-1,n1042
308,0,n1117-1,n1052
309,0,n1150-1,n1076
310,0,n1152-1,n1083
311,0,n1186-1,n1111
312,0,n1320-1,n1226
313,0,n1355-1,n1258
314,0,n1359-1,n1267
315,0,n1400-1,n1310
316,0,n1439-1,n1348
317,0,n1440-1,n1357
318,0,n1433-1,n1370
319,0,n78-1,n62
320,0,n657-1,n621
321,0,n661-1,n625
322,0,n756-1,n707
323,0,n1069-1,n1004
324,0,n1072-1,n1009
325,0,n1244-1,n1163
326,0,n1247-1,n1169
327,0,n22-1,n18
328,0,n26-1,n24
329,0,n80-1,n67
330,0,n106-1,n92
331,0,n118-1,n112
332,0,n146-1,n139
333,0,n150-1,n145
334,0,n242-1,n227
335,0,n243-1,n228
336,0,n244-1,n229
337,0,n246-1,n232
338,0,n248-1,n235
339,0,n263-1,n239
340,0,n264-1,n240
341,0,n265-1,n241
342,0,n267-1,n245
343,0,n269-1,n249
344,0,n271-1,n253
345,0,n272-1,n256
346,0,n273-1,n257
347,0,n275-1,n260
348,0,n277-1,n263
349,0,n302-1,n267
350,0,n303-1,n268
351,0,n304-1,n269
352,0,n306-1,n273
353,0,n308-1,n277
354,0,n350-1,n310
355,0,n377-1,n345
356,0,n378-1,n347
357,0,n379-1,n349
358,0,n381-1,n352
359,0,n383-1,n355
360,0,n400-1,n359
361,0,n401-1,n360
362,0,n402-1,n361
363,0,n404-1,n365
364,0,n406-1,n369
365,0,n408-1,n373
366,0,n409-1,n375
367,0,n410-1,n377
368,0,n412-1,n380
369,0,n414-1,n383
370,0,n439-1,n387
371,0,n440-1,n388
372,0,n441-1,n389
373,0,n443-1,n393
374,0,n445-1,n397
375,0,n485-1,n428
376,0,n553-1,n486
377,0,n620-1,n571
378,0,n626-1,n590
379,0,n652-1,n613
380,0,n655-1,n619
381,0,n659-1,n624
382,0,n663-1,n629
383,0,n695-1,n661
384,0,n699-1,n667
385,0,n758-1,n712
386,0,n789-1,n742
387,0,n801-1,n763
388,0,n829-1,n793
389,0,n833-1,n799
390,0,n951-1,n905
391,0,n960-1,n909
392,0,n979-1,n918
393,0,n983-1,n933
394,0,n1004-1,n937
395,0,n1025-1,n948
396,0,n1067-1,n1000
397,0,n1075-1,n1013
398,0,n1118-1,n1055
399,0,n1130-1,n1059
400,0,n1149-1,n1070
401,0,n1153-1,n1086
402,0,n1178-1,n1089
403,0,n1200-1,n1104
404,0,n1242-1,n1158
405,0,n1254-1,n1174
406,0,n1282-1,n1198
407,0,n1328-1,n1242
408,0,n1423-1,n1354
409,0,n1430-1,n1365
410,0,n1410-1,n1368
411,0,n138-1,n122
412,0,n142-1,n132
413,0,n821-1,n776
414,0,n825-1,n787
415,0,n14-1,n3
416,0,n18-1,n12
417,0,n90-1,n87
418,0,n110-1,n99
419,0,n113-1,n104
420,0,n115-1,n107
421,0,n335-1,n308
422,0,n373-1,n332
423,0,n472-1,n431
424,0,n514-1,n452
425,0,n520-1,n466
426,0,n556-1,n495
427,0,n567-1,n503
428,0,n623-1,n582
429,0,n629-1,n601
430,0,n654-1,n616
431,0,n658-1,n620
432,0,n662-1,n626
433,0,n687-1,n644
434,0,n691-1,n655
435,0,n768-1,n735
436,0,n793-1,n750
437,0,n796-1,n755
438,0,n798-1,n757
439,0,n839-1,n808
440,0,n943-1,n901
441,0,n968-1,n922
442,0,n972-1,n929
443,0,n1012-1,n953
444,0,n1061-1,n987
445,0,n1065-1,n996
446,0,n1070-1,n1002
447,0,n1073-1,n1008
448,0,n1099-1,n1024
449,0,n1103-1,n1036
450,0,n1105-1,n1044
451,0,n1109-1,n1051
452,0,n1138-1,n1075
453,0,n1142-1,n1082
454,0,n1187-1,n1110
455,0,n1236-1,n1147
456,0,n1240-1,n1155
457,0,n1245-1,n1162
458,0,n1248-1,n1167
459,0,n1277-1,n1186
460,0,n1281-1,n1195
461,0,n1263-1,n1199
462,0,n1354-1,n1256
463,0,n1356-1,n1260
464,0,n1358-1,n1263
465,0,n1360-1,n1270
466,0,n1389-1,n1312
467,0,n1394-1,n1329
468,0,n1419-1,n1349
469,0,n1426-1,n1359
470,0,n1414-1,n1375
471,0,n45-1,n28
472,0,n47-1,n35
473,0,n82-1,n71
474,0,n169-1,n149
475,0,n171-1,n155
476,0,n563-1,n491
477,0,n622-1,n575
478,0,n628-1,n594
479,0,n656-1,n618
480,0,n660-1,n623
481,0,n664-1,n628
482,0,n718-1,n671
483,0,n720-1,n678
484,0,n760-1,n716
485,0,n835-1,n802
486,0,n838-1,n806
487,0,n840-1,n809
488,0,n945-1,n904
489,0,n966-1,n919
490,0,n974-1,n932
491,0,n1010-1,n949
492,0,n1059-1,n984
493,0,n1063-1,n991
494,0,n1068-1,n997
495,0,n1076-1,n1014
496,0,n1101-1,n1031
497,0,n1104-1,n1040
498,0,n1111-1,n1054
499,0,n1136-1,n1071
500,0,n1144-1,n1085
501,0,n1184-1,n1105
502,0,n1234-1,n1143
503,0,n1238-1,n1151
504,0,n1243-1,n1159
505,0,n1250-1,n1175
506,0,n1279-1,n1191
507,0,n1270-1,n1210
508,0,n1362-1,n1286
509,0,n1364-1,n1297
510,0,n1368-1,n1308
511,0,n1393-1,n1326
512,0,n1399-1,n1345
513,0,n1421-1,n1352
514,0,n1424-1,n1355
515,0,n1428-1,n1363
516,0,n1431-1,n1364
517,0,n1411-1,n1371
518,0,n231-1,n221
519,0,n257-1,n246
520,0,n289-1,n274
521,0,n352-1,n323
522,0,n363-1,n339
523,0,n370-1,n342
524,0,n394-1,n366
525,0,n426-1,n394
526,0,n487-1,n443
527,0,n498-1,n459
528,0,n524-1,n477
529,0,n841-1,n810
530,0,n13-1,n2
531,0,n15-1,n4
532,0,n17-1,n7
533,0,n19-1,n14
534,0,n21-1,n17
535,0,n23-1,n20
536,0,n25-1,n23
537,0,n27-1,n25
538,0,n105-1,n91
539,0,n107-1,n94
540,0,n109-1,n98
541,0,n111-1,n101
542,0,n137-1,n118
543,0,n139-1,n125
544,0,n141-1,n128
545,0,n143-1,n135
546,0,n145-1,n138
547,0,n147-1,n141
548,0,n149-1,n144
549,0,n151-1,n146
550,0,n224-1,n216
551,0,n227-1,n224
552,0,n372-1,n326
553,0,n362-1,n335
554,0,n513-1,n447
555,0,n497-1,n455
556,0,n554-1,n487
557,0,n579-1,n529
558,0,n581-1,n566
559,0,n602-1,n570
560,0,n621-1,n572
561,0,n627-1,n591
562,0,n686-1,n640
563,0,n688-1,n647
564,0,n690-1,n650
565,0,n692-1,n657
566,0,n694-1,n660
567,0,n696-1,n663
568,0,n698-1,n666
569,0,n700-1,n668
570,0,n788-1,n741
571,0,n790-1,n744
572,0,n792-1,n749
573,0,n794-1,n752
574,0,n820-1,n772
575,0,n822-1,n779
576,0,n824-1,n782
577,0,n826-1,n789
578,0,n828-1,n792
579,0,n830-1,n795
580,0,n832-1,n798
581,0,n834-1,n800
582,0,n837-1,n805
583,0,n842-1,n811
584,0,n926-1,n887
585,0,n929-1,n895
586,0,n940-1,n898
587,0,n941-1,n899
588,0,n942-1,n900
589,0,n944-1,n903
590,0,n946-1,n906
591,0,n961-1,n910
592,0,n962-1,n911
593,0,n963-1,n912
594,0,n965-1,n916
595,0,n967-1,n920
596,0,n969-1,n924
597,0,n970-1,n927
598,0,n971-1,n928
599,0,n973-1,n931
600,0,n975-1,n934
601,0,n1005-1,n939
602,0,n1006-1,n940
603,0,n1007-1,n941
604,0,n1009-1,n946
605,0,n1011-1,n951
606,0,n1057-1,n980
607,0,n1066-1,n994
608,0,n1074-1,n1010
609,0,n1106-1,n1045
610,0,n1107-1,n1048
611,0,n1108-1,n1050
612,0,n1110-1,n1053
613,0,n1112-1,n1056
614,0,n1131-1,n1061
615,0,n1132-1,n1062
616,0,n1133-1,n1063
617,0,n1135-1,n1068
618,0,n1137-1,n1073
619,0,n1139-1,n1077
620,0,n1140-1,n1080
621,0,n1141-1,n1081
622,0,n1143-1,n1084
623,0,n1145-1,n1087
624,0,n1179-1,n1093
625,0,n1180-1,n1094
626,0,n1181-1,n1095
627,0,n1183-1,n1101
628,0,n1185-1,n1108
629,0,n1232-1,n1138
630,0,n1241-1,n1154
631,0,n1249-1,n1168
632,0,n1339-1,n1253
633,0,n1390-1,n1313
634,0,n1395-1,n1331
635,0,n1420-1,n1350
636,0,n1427-1,n1360
637,0,n333-1,n306
638,0,n336-1,n309
639,0,n473-1,n432
640,0,n1020-1,n969
641,0,n1062-1,n985
642,0,n1195-1,n1131
643,0,n1237-1,n1146
644,0,n1397-1,n1335
645,0,n226-1,n222
646,0,n256-1,n242
647,0,n288-1,n270
648,0,n331-1,n304
649,0,n339-1,n316
650,0,n359-1,n330
651,0,n364-1,n338
652,0,n365-1,n341
653,0,n393-1,n362
654,0,n425-1,n390
655,0,n468-1,n424
656,0,n476-1,n437
657,0,n494-1,n450
658,0,n568-1,n504
659,0,n582-1,n568
660,0,n844-1,n814
661,0,n928-1,n894
662,0,n1018-1,n968
663,0,n1055-1,n974
664,0,n1060-1,n983
665,0,n1064-1,n990
666,0,n1044-1,n1006
667,0,n1102-1,n1030
668,0,n1193-1,n1127
669,0,n1230-1,n1134
670,0,n1235-1,n1142
671,0,n1239-1,n1150
672,0,n1221-1,n1170
673,0,n1280-1,n1190
674,0,n1392-1,n1323
675,0,n1398-1,n1341
676,0,n1422-1,n1353
677,0,n1429-1,n1362
678,0,n225-1,n219
679,0,n366-1,n346
680,0,n845-1,n815
681,0,n927-1,n890
682,0,n1391-1,n1315
683,0,n1396-1,n1332
684,0,n123-1,n121
685,0,n259-1,n254
686,0,n291-1,n281
687,0,n325-1,n297
688,0,n329-1,n302
689,0,n334-1,n305
690,0,n337-1,n307
691,0,n367-1,n348
692,0,n396-1,n374
693,0,n462-1,n417
694,0,n466-1,n422
695,0,n471-1,n425
696,0,n474-1,n427
697,0,n499-1,n460
698,0,n576-1,n526
699,0,n672-1,n643
700,0,n806-1,n775
701,0,n846-1,n816
702,0,n955-1,n917
703,0,n991-1,n950
704,0,n1016-1,n964
705,0,n1021-1,n971
706,0,n1058-1,n977
707,0,n1077-1,n1021
708,0,n1089-1,n1039
709,0,n1096-1,n1043
710,0,n1125-1,n1072
711,0,n1165-1,n1109
712,0,n1191-1,n1123
713,0,n1196-1,n1130
714,0,n1233-1,n1139
715,0,n1251-1,n1182
716,0,n1262-1,n1197
717,0,n1268-1,n1208
718,0,n1405-1,n1356
719,0,n1409-1,n1366
720,0,n1413-1,n1367
721,0,n1-1,n0
722,0,n74-1,n86
723,0,n96-1,n100
724,0,n120-1,n116
725,0,n122-1,n120
726,0,n124-1,n123
727,0,n221-1,n211
728,0,n254-1,n236
729,0,n286-1,n264
730,0,n323-1,n296
731,0,n327-1,n300
732,0,n332-1,n303
733,0,n340-1,n315
734,0,n357-1,n328
735,0,n360-1,n333
736,0,n391-1,n356
737,0,n423-1,n384
738,0,n460-1,n416
739,0,n464-1,n420
740,0,n469-1,n423
741,0,n477-1,n434
742,0,n495-1,n453
743,0,n506-1,n471
744,0,n669-1,n638
745,0,n671-1,n642
746,0,n673-1,n645
747,0,n752-1,n736
748,0,n776-1,n751
749,0,n803-1,n770
750,0,n805-1,n774
751,0,n807-1,n777
752,0,n847-1,n817
753,0,n923-1,n882
754,0,n990-1,n947
755,0,n1014-1,n959
756,0,n1019-1,n967
757,0,n1056-1,n975
758,0,n1100-1,n1023
759,0,n1088-1,n1035
760,0,n1097-1,n1049
761,0,n1124-1,n1069
762,0,n1162-1,n1103
763,0,n1163-1,n1106
764,0,n1189-1,n1119
765,0,n1194-1,n1126
766,0,n1231-1,n1135
767,0,n1278-1,n1184
768,0,n1261-1,n1194
769,0,n1266-1,n1203
770,0,n1269-1,n1209
771,0,n1371-1,n1311
772,0,n1373-1,n1314
773,0,n1380-1,n1330
774,0,n1382-1,n1333
775,0,n1402-1,n1347
776,0,n1406-1,n1358
777,0,n1416-1,n1374
778,0,n848-1,n819
779,0,n1042-1,n1003
780,0,n1045-1,n1007
781,0,n1084-1,n1029
782,0,n1219-1,n1165
783,0,n1222-1,n1171
784,0,n1309-1,n1244
785,0,n5-1,n10
786,0,n10-1,n22
787,0,n66-1,n70
788,0,n73-1,n84
789,0,n93-1,n93
790,0,n100-1,n109
791,0,n103-1,n115
792,0,n121-1,n119
793,0,n125-1,n124
794,0,n129-1,n131
795,0,n134-1,n143
796,0,n218-1,n206
797,0,n220-1,n210
798,0,n222-1,n212
799,0,n258-1,n250
800,0,n260-1,n255
801,0,n290-1,n278
802,0,n292-1,n282
803,0,n321-1,n294
804,0,n330-1,n301
805,0,n342-1,n322
806,0,n356-1,n325
807,0,n395-1,n370
808,0,n397-1,n376
809,0,n427-1,n398
810,0,n429-1,n402
811,0,n458-1,n414
812,0,n467-1,n421
813,0,n479-1,n442
814,0,n491-1,n445
815,0,n570-1,n514
816,0,n575-1,n524
817,0,n646-1,n637
818,0,n670-1,n641
819,0,n674-1,n646
820,0,n678-1,n653
821,0,n683-1,n665
822,0,n740-1,n715
823,0,n750-1,n733
824,0,n751-1,n734
825,0,n772-1,n743
826,0,n780-1,n760
827,0,n786-1,n769
828,0,n804-1,n773
829,0,n808-1,n778
830,0,n812-1,n785
831,0,n817-1,n796
832,0,n849-1,n820
833,0,n920-1,n877
834,0,n922-1,n881
835,0,n924-1,n884
836,0,n954-1,n913
837,0,n988-1,n945
838,0,n1017-1,n963
839,0,n1040-1,n999
840,0,n1048-1,n1015
841,0,n1085-1,n1032
842,0,n1090-1,n1038
843,0,n1091-1,n1041
844,0,n1123-1,n1067
845,0,n1161-1,n1102
846,0,n1164-1,n1107
847,0,n1192-1,n1122
848,0,n1217-1,n1161
849,0,n1225-1,n1176
850,0,n1258-1,n1189
851,0,n1273-1,n1214
852,0,n1276-1,n1220
853,0,n1310-1,n1246
854,0,n1316-1,n1252
855,0,n1351-1,n1274
856,0,n1378-1,n1327
857,0,n1379-1,n1328
858,0,n1387-1,n1346
859,0,n126-1,n126
860,0,n128-1,n130
861,0,n130-1,n133
862,0,n197-1,n204
863,0,n219-1,n209
864,0,n223-1,n214
865,0,n299-1,n290
866,0,n326-1,n298
867,0,n436-1,n410
868,0,n463-1,n418
869,0,n535-1,n492
870,0,n774-1,n747
871,0,n809-1,n780
872,0,n811-1,n784
873,0,n813-1,n786
874,0,n850-1,n821
875,0,n901-1,n876
876,0,n921-1,n880
877,0,n925-1,n885
878,0,n1092-1,n1046
879,0,n2-1,n5
880,0,n4-1,n9
881,0,n6-1,n11
882,0,n31-1,n31
883,0,n65-1,n68
884,0,n72-1,n82
885,0,n95-1,n97
886,0,n97-1,n102
887,0,n99-1,n108
888,0,n155-1,n152
889,0,n297-1,n288
890,0,n319-1,n292
891,0,n324-1,n295
892,0,n328-1,n299
893,0,n343-1,n324
894,0,n361-1,n334
895,0,n434-1,n408
896,0,n456-1,n412
897,0,n461-1,n415
898,0,n465-1,n419
899,0,n480-1,n444
900,0,n496-1,n454
901,0,n534-1,n490
902,0,n536-1,n493
903,0,n550-1,n513
904,0,n645-1,n636
905,0,n675-1,n648
906,0,n677-1,n652
907,0,n679-1,n654
908,0,n704-1,n674
909,0,n739-1,n713
910,0,n748-1,n730
911,0,n749-1,n732
912,0,n775-1,n748
913,0,n777-1,n753
914,0,n779-1,n759
915,0,n784-1,n767
916,0,n851-1,n822
917,0,n900-1,n874
918,0,n957-1,n925
919,0,n987-1,n942
920,0,n994-1,n955
921,0,n1015-1,n960
922,0,n1034-1,n988
923,0,n1038-1,n995
924,0,n1043-1,n1001
925,0,n1046-1,n1005
926,0,n1083-1,n1028
927,0,n1093-1,n1047
928,0,n1122-1,n1064
929,0,n1127-1,n1078
930,0,n1158-1,n1096
931,0,n1159-1,n1099
932,0,n1190-1,n1118
933,0,n1211-1,n1149
934,0,n1215-1,n1157
935,0,n1220-1,n1164
936,0,n1223-1,n1166
937,0,n1264-1,n1200
938,0,n1295-1,n1223
939,0,n1305-1,n1238
940,0,n1312-1,n1248
941,0,n1315-1,n1251
942,0,n1345-1,n1264
943,0,n1377-1,n1325
944,0,n1386-1,n1344
945,0,n3-1,n8
946,0,n7-1,n13
947,0,n28-1,n26
948,0,n30-1,n30
949,0,n32-1,n32
950,0,n64-1,n66
951,0,n71-1,n80
952,0,n92-1,n90
953,0,n94-1,n95
954,0,n98-1,n106
955,0,n102-1,n114
956,0,n127-1,n129
957,0,n131-1,n134
958,0,n152-1,n147
959,0,n154-1,n151
960,0,n156-1,n154
961,0,n196-1,n201
962,0,n533-1,n489
963,0,n644-1,n635
964,0,n676-1,n651
965,0,n680-1,n656
966,0,n701-1,n669
967,0,n703-1,n673
968,0,n705-1,n675
969,0,n738-1,n711
970,0,n746-1,n727
971,0,n747-1,n728
972,0,n771-1,n740
973,0,n773-1,n745
974,0,n778-1,n758
975,0,n783-1,n766
976,0,n785-1,n768
977,0,n810-1,n783
978,0,n814-1,n788
979,0,n852-1,n824
980,0,n899-1,n872
981,0,n952-1,n907
982,0,n985-1,n938
983,0,n1032-1,n982
984,0,n1036-1,n992
985,0,n1041-1,n998
986,0,n1049-1,n1012
987,0,n1082-1,n1027
988,0,n1086-1,n1033
989,0,n1120-1,n1060
990,0,n1156-1,n1092
991,0,n1160-1,n1100
992,0,n1209-1,n1145
993,0,n1213-1,n1153
994,0,n1218-1,n1160
995,0,n1226-1,n1173
996,0,n1259-1,n1192
997,0,n1271-1,n1211
998,0,n1306-1,n1239
999,0,n1308-1,n1241
1000,0,n1311-1,n1247
1001,0,n1314-1,n1250
1002,0,n1344-1,n1262
1003,0,n1346-1,n1265
1004,0,n1376-1,n1324
1005,0,n1385-1,n1343
1006,0,n1404-1,n1351
1007,0,n8-1,n15
1008,0,n67-1,n72
1009,0,n132-1,n136
1010,0,n184-1,n179
1011,0,n192-1,n193
1012,0,n295-1,n286
1013,0,n300-1,n289
1014,0,n322-1,n293
1015,0,n432-1,n406
1016,0,n437-1,n409
1017,0,n459-1,n413
1018,0,n504-1,n469
1019,0,n537-1,n497
1020,0,n549-1,n512
1021,0,n639-1,n630
1022,0,n681-1,n658
1023,0,n770-1,n739
1024,0,n782-1,n765
1025,0,n815-1,n790
1026,0,n853-1,n825
1027,0,n886-1,n848
1028,0,n894-1,n862
1029,0,n898-1,n870
1030,0,n1155-1,n1091
1031,0,n9-1,n19
1032,0,n29-1,n29
1033,0,n33-1,n34
1034,0,n37-1,n41
1035,0,n42-1,n52
1036,0,n63-1,n64
1037,0,n68-1,n74
1038,0,n70-1,n79
1039,0,n91-1,n88
1040,0,n101-1,n113
1041,0,n133-1,n140
1042,0,n153-1,n150
1043,0,n157-1,n156
1044,0,n161-1,n162
1045,0,n166-1,n173
1046,0,n191-1,n192
1047,0,n194-1,n197
1048,0,n293-1,n284
1049,0,n298-1,n287
1050,0,n320-1,n291
1051,0,n428-1,n401
1052,0,n430-1,n404
1053,0,n435-1,n407
1054,0,n457-1,n411
1055,0,n492-1,n448
1056,0,n502-1,n464
1057,0,n505-1,n470
1058,0,n531-1,n485
1059,0,n548-1,n511
1060,0,n574-1,n523
1061,0,n577-1,n528
1062,0,n604-1,n573
1063,0,n611-1,n589
1064,0,n613-1,n592
1065,0,n634-1,n609
1066,0,n635-1,n614
1067,0,n636-1,n617
1068,0,n637-1,n622
1069,0,n638-1,n627
1070,0,n640-1,n631
1071,0,n642-1,n633
1072,0,n643-1,n634
1073,0,n682-1,n662
1074,0,n702-1,n672
1075,0,n706-1,n677
1076,0,n710-1,n684
1077,0,n715-1,n696
1078,0,n737-1,n709
1079,0,n742-1,n719
1080,0,n744-1,n724
1081,0,n745-1,n725
1082,0,n769-1,n737
1083,0,n781-1,n764
1084,0,n816-1,n794
1085,0,n854-1,n826
1086,0,n865-1,n842
1087,0,n893-1,n861
1088,0,n896-1,n866
1089,0,n956-1,n921
1090,0,n958-1,n926
1091,0,n984-1,n935
1092,0,n993-1,n952
1093,0,n995-1,n956
1094,0,n1030-1,n978
1095,0,n1039-1,n993
1096,0,n1051-1,n1020
1097,0,n1081-1,n1026
1098,0,n1119-1,n1057
1099,0,n1126-1,n1074
1100,0,n1128-1,n1079
1101,0,n1154-1,n1088
1102,0,n1168-1,n1117
1103,0,n1207-1,n1140
1104,0,n1216-1,n1156
1105,0,n1228-1,n1181
