xml_id	midi_id	track	channel	pitch	onset
n1677-1	n1487	0	0	38	183.9050892395818
n1688-1	n1493	0	0	38	184.27795284166515
n1690-1	n1499	0	0	38	184.62410701666514
n1701-1	n1506	0	0	38	184.94248338749836
n1703-1	n1513	0	0	38	185.3046632187484
n1726-1	n1534	0	0	38	186.6988953124982
n1749-1	n1555	0	0	38	187.98415294374817
n97-1	n77	0	0	39	9.311974658333336
n109-1	n88	0	0	39	10.177360095833329
n197-1	n183	0	0	39	17.10044359583333
n220-1	n196	0	0	39	18.19446172916666
n316-1	n283	0	0	39	25.223314560416654
n329-1	n295	0	0	39	26.085494866666654
n628-1	n665	0	0	39	85.37935461458446
n673-1	n693	0	0	39	91.46696723541801
n1075-1	n908	0	0	39	136.88367704791813
n1192-1	n1006	0	0	39	151.26723772083355
n1204-1	n1019	0	0	39	152.16894797916686
n1292-1	n1114	0	0	39	159.30570689583288
n1315-1	n1127	0	0	39	160.41040879999954
n1411-1	n1214	0	0	39	167.47879158333268
n1424-1	n1227	0	0	39	168.34738215208262
n1528-1	n1331	0	0	39	176.98093736249842
n1814-1	n1603	0	0	39	192.58351628749807
n208-1	n185	0	0	41	17.319460897916663
n467-1	n403	0	0	41	41.48294539166678
n467-2	n557	0	0	41	66.78531985625042
n606-1	n651	0	0	41	82.1293515270844
n649-1	n680	0	0	41	88.72123813125131
n694-1	n712	0	0	41	95.82594573541806
n724-1	n736	0	0	41	102.48300334166822
n818-1	n793	0	0	41	116.58023895625178
n901-1	n849	0	0	41	127.60268532500207
n1303-1	n1116	0	0	41	159.5386130999996
n685-1	n702	0	0	42	93.46590075833468
n734-1	n738	0	0	42	104.42317612500156
n744-1	n750	0	0	42	107.58343553750167
n781-1	n767	0	0	42	110.56207084583505
n1805-1	n1601	0	0	42	192.39655029791473
n13-1	n3	0	0	43	3.1014986729166663
n49-1	n33	0	0	43	5.7350481833333316
n61-1	n43	0	0	43	6.60577550625
n135-1	n110	0	0	43	11.985054120833329
n170-1	n150	0	0	43	14.683774633333323
n187-1	n162	0	0	43	15.578006252083323
n280-1	n249	0	0	43	22.51070514583333
n381-1	n349	0	0	43	31.39853410208337
n1108-1	n934	0	0	43	144.9744967
n1144-1	n964	0	0	43	147.63155050625005
n1156-1	n974	0	0	43	148.51937186250012
n1230-1	n1041	0	0	43	154.08241133541668
n1265-1	n1082	0	0	43	156.84416609583315
n1282-1	n1092	0	0	43	157.7629703874997
n1375-1	n1181	0	0	43	164.7918232187495
n1481-1	n1283	0	0	43	173.86341303333182
n1515-1	n1321	0	0	43	176.42110777083175
n1530-1	n1335	0	0	43	177.15935633541508
n1540-1	n1339	0	0	43	177.34525394791507
n1572-1	n1372	0	0	43	178.82281945416509
n1629-1	n1431	0	0	43	181.50230917916514
n1643-1	n1446	0	0	43	182.1593610854151
n1657-1	n1460	0	0	43	182.77260953124835
n1714-1	n1515	0	0	43	185.53543266874837
n1737-1	n1536	0	0	43	186.85808349791486
n1757-1	n1558	0	0	43	188.19782836041483
n1822-1	n1607	0	0	43	192.9179183145814
n1844-1	n1631	0	0	43	194.91364670624793
n237-1	n217	0	0	44	19.643181054166668
n684-1	n709	0	0	44	94.9017995583347
n723-1	n734	0	0	44	101.70415644791824
n1332-1	n1149	0	0	44	161.8858375520829
n224-1	n205	0	0	45	18.79168451875
n250-1	n230	0	0	45	20.512839999999997
n518-1	n445	0	0	45	47.47333569791683
n518-2	n598	0	0	45	73.01716338333405
n1074-1	n914	0	0	45	137.5428657083346
n1096-1	n929	0	0	45	141.28325387708395
n1319-1	n1137	0	0	45	161.0044264583329
n1345-1	n1161	0	0	45	162.79502644999957
n1541-1	n1341	0	0	45	177.37196337499842
n1804-1	n1599	0	0	45	192.18821676666474
n26-1	n20	0	0	46	4.647440312499998
n74-1	n61	0	0	46	8.170947933333332
n131-1	n111	0	0	46	11.990396006249995
n145-1	n132	0	0	46	13.544884662499996
n171-1	n151	0	0	46	14.68591138749999
n183-1	n161	0	0	46	15.575869497916656
n211-1	n191	0	0	46	17.751085239583325
n293-1	n267	0	0	46	24.052373277083326
n392-1	n354	0	0	46	33.35793767291674
n493-1	n424	0	0	46	44.36329000833348
n590-1	n506	0	0	46	57.47441357500033
n493-2	n577	0	0	46	70.01929728750055
n826-1	n800	0	0	46	118.86763429166864
n1019-1	n870	0	0	46	130.52362827083522
n1041-1	n885	0	0	46	133.29606680208516
n1063-1	n900	0	0	46	135.78324865208506
n1082-1	n922	0	0	46	139.99906462291742
n1121-1	n950	0	0	46	146.50975456875
n1169-1	n992	0	0	46	150.1208691104169
n1226-1	n1042	0	0	46	154.08775322083335
n1240-1	n1062	0	0	46	155.6262162208332
n1266-1	n1081	0	0	46	156.83775583333315
n1278-1	n1093	0	0	46	157.7629703874997
n1306-1	n1123	0	0	46	159.9745109499996
n1388-1	n1198	0	0	46	166.3046451687495
n1680-1	n1492	0	0	46	184.27154257916516
n1693-1	n1504	0	0	46	184.91577396041504
n1842-1	n1629	0	0	46	194.70424479791464
n415-1	n368	0	0	47	35.923111050000095
n536-1	n459	0	0	47	49.29278187083352
n415-2	n523	0	0	47	60.66351916875033
n536-2	n610	0	0	47	74.98831910208416
n722-1	n733	0	0	47	101.29176289375154
n767-1	n766	0	0	47	110.26506201666838
n849-1	n815	0	0	47	122.2159280708354
n37-1	n21	0	0	48	4.855773843749998
n33-1	n30	0	0	48	5.403851287499998
n85-1	n63	0	0	48	8.397443875
n112-1	n93	0	0	48	10.614326322916664
n156-1	n135	0	0	48	13.77672248958333
n304-1	n269	0	0	48	24.30344189166666
n431-1	n385	0	0	48	38.451959606250085
n439-1	n390	0	0	48	39.635721414583436
n455-1	n393	0	0	48	40.13358513541677
n481-1	n421	0	0	48	44.11115301666681
n547-1	n472	0	0	48	51.09513401041688
n559-1	n479	0	0	48	52.081246058333555
n570-1	n496	0	0	48	54.369709770833595
n404-2	n519	0	0	48	59.98403134375033
n431-2	n539	0	0	48	63.49365006250034
n439-2	n544	0	0	48	64.71266831458371
n455-2	n547	0	0	48	65.19343800208371
n481-2	n574	0	0	48	69.77463893541723
n547-2	n625	0	0	48	76.75755155208415
n559-2	n630	0	0	48	77.63362076041751
n570-2	n647	0	0	48	80.04922134583428
n639-1	n674	0	0	48	87.13149303125117
n838-1	n810	0	0	48	121.49156840833538
n865-1	n831	0	0	48	124.88793915625206
n873-1	n836	0	0	48	125.8441366458354
n889-1	n839	0	0	48	126.31956444791874
n915-1	n867	0	0	48	130.27576478750188
n1132-1	n952	0	0	48	146.74052401875
n1128-1	n961	0	0	48	147.2501398875
n1180-1	n994	0	0	48	150.3452282979169
n1207-1	n1024	0	0	48	152.61766635416686
n1251-1	n1067	0	0	48	155.88155834374982
n1399-1	n1202	0	0	48	166.56532917708282
n1527-1	n1326	0	0	48	176.7587149291651
n1673-1	n1477	0	0	48	183.4029520104151
n1669-1	n1485	0	0	48	183.82389258124843
n1684-1	n1497	0	0	48	184.57282491666513
n1697-1	n1511	0	0	48	185.25444949583172
n1789-1	n1586	0	0	48	190.81748896874817
n1795-1	n1596	0	0	48	191.9489002999981
n1850-1	n1638	0	0	48	195.26086925833124
n342-1	n306	0	0	49	27.023529945833324
n344-1	n315	0	0	49	27.69660750833333
n363-1	n326	0	0	49	29.089771225
n365-1	n335	0	0	49	29.74895988541667
n690-1	n713	0	0	49	95.82701411250139
n721-1	n731	0	0	49	100.90607876666822
n745-1	n751	0	0	49	107.58557229166834
n780-1	n768	0	0	49	110.58664351875171
n791-1	n781	0	0	49	113.07703050000173
n1437-1	n1238	0	0	49	169.30678477291573
n1439-1	n1248	0	0	49	169.99054610624904
n1458-1	n1259	0	0	49	171.44033380833207
n1460-1	n1268	0	0	49	172.09738571458197
n2-1	n0	0	0	50	2.8002163354166667
n5-1	n4	0	0	50	3.161327789583333
n9-1	n8	0	0	50	3.603635902083333
n16-1	n12	0	0	50	4.071585064583333
n20-1	n16	0	0	50	4.493594012499999
n39-1	n28	0	0	50	5.302355464583331
n42-1	n36	0	0	50	5.833338874999999
n47-1	n41	0	0	50	6.371800925
n53-1	n46	0	0	50	6.648510589583332
n57-1	n50	0	0	50	7.125006768749999
n64-1	n54	0	0	50	7.589750799999998
n68-1	n58	0	0	50	8.027785404166666
n87-1	n69	0	0	50	8.829068216666668
n100-1	n84	0	0	50	9.933770120833332
n120-1	n99	0	0	50	11.0833438625
n122-1	n106	0	0	50	11.71795985
n133-1	n115	0	0	50	12.469028939583326
n159-1	n143	0	0	50	14.214757093749993
n174-1	n157	0	0	50	15.323732506249991
n185-1	n167	0	0	50	16.018177610416654
n234-1	n208	0	0	50	19.044889887500002
n247-1	n220	0	0	50	19.913480456249996
n260-1	n232	0	0	50	20.768182122916667
n263-1	n243	0	0	50	21.744678777083337
n267-1	n246	0	0	50	22.0833543125
n272-1	n252	0	0	50	22.586559918749998
n276-1	n256	0	0	50	23.043825310416665
n283-1	n260	0	0	50	23.504295833333327
n287-1	n264	0	0	50	23.93164666666666
n306-1	n275	0	0	50	24.737202987499998
n319-1	n290	0	0	50	25.836563006249992
n332-1	n301	0	0	50	26.54703376666665
n351-1	n318	0	0	50	27.962633402083323
n353-1	n324	0	0	50	28.502163829166665
n373-1	n339	0	0	50	30.07802002708334
n375-1	n346	0	0	50	30.63464448750002
n388-1	n356	0	0	50	33.748963685416754
n398-1	n361	0	0	50	34.94768277291676
n400-1	n365	0	0	50	35.44875162500009
n407-1	n370	0	0	50	36.25537632291676
n409-1	n373	0	0	50	36.80131701250009
n426-1	n381	0	0	50	37.77354015833342
n432-1	n388	0	0	50	39.1699090062501
n480-1	n419	0	0	50	44.041708506250146
n569-1	n494	0	0	50	54.10154712291693
n398-2	n515	0	0	50	59.551338625000334
n400-2	n520	0	0	50	60.123988741667
n407-2	n525	0	0	50	61.04065627916699
n409-2	n528	0	0	50	61.687024414583654
n426-2	n535	0	0	50	62.75646987500034
n432-2	n542	0	0	50	64.21480459375036
n480-2	n572	0	0	50	69.68489526041722
n569-2	n645	0	0	50	79.74687063125093
n757-1	n752	0	0	50	107.872965727085
n770-1	n765	0	0	50	110.11762597916838
n831-1	n812	0	0	50	121.64434633125204
n841-1	n817	0	0	50	122.62191136250206
n843-1	n820	0	0	50	123.29071541666873
n860-1	n827	0	0	50	124.37832328750207
n866-1	n834	0	0	50	125.43601660000208
n914-1	n865	0	0	50	130.19777326041856
n1091-1	n931	0	0	50	144.70099216666668
n1100-1	n935	0	0	50	144.99906937291667
n1104-1	n939	0	0	50	145.47556555208337
n1111-1	n943	0	0	50	145.95740361666668
n1115-1	n947	0	0	50	146.36338690833335
n1134-1	n958	0	0	50	147.17749024583333
n1137-1	n967	0	0	50	147.72022580416672
n1142-1	n973	0	0	50	148.28326052708343
n1148-1	n977	0	0	50	148.5642437000001
n1152-1	n981	0	0	50	149.04501338750012
n1159-1	n985	0	0	50	149.50655228750014
n1163-1	n989	0	0	50	149.94138176041685
n1182-1	n1001	0	0	50	150.7971518041669
n1195-1	n1016	0	0	50	151.9136058562502
n1215-1	n1030	0	0	50	153.0770685000002
n1217-1	n1039	0	0	50	153.7565563250001
n1228-1	n1049	0	0	50	154.55997589166665
n1254-1	n1075	0	0	50	156.33455022708318
n1269-1	n1089	0	0	50	157.47237182083313
n1280-1	n1098	0	0	50	158.22985117291628
n1329-1	n1139	0	0	50	161.2768626145829
n1342-1	n1151	0	0	50	162.1903250208329
n1355-1	n1163	0	0	50	163.04823181874954
n1358-1	n1174	0	0	50	164.0119079479162
n1362-1	n1177	0	0	50	164.3740877791662
n1367-1	n1184	0	0	50	164.87195149999948
n1371-1	n1188	0	0	50	165.33242202291615
n1378-1	n1192	0	0	50	165.77793526666613
n1382-1	n1196	0	0	50	166.18926044374948
n1401-1	n1207	0	0	50	167.00443215833272
n1414-1	n1222	0	0	50	168.1134075708326
n1427-1	n1233	0	0	50	168.80357916666588
n1446-1	n1251	0	0	50	170.28755493541564
n1448-1	n1255	0	0	50	170.81853834583217
n1469-1	n1272	0	0	50	172.37516375624855
n1471-1	n1278	0	0	50	172.94888224999846
n1500-1	n1306	0	0	50	175.4467478708318
n1620-1	n1428	0	0	50	181.32816371458182
n1674-1	n1480	0	0	50	183.54290940833178
n1710-1	n1517	0	0	50	185.656159279165
n1727-1	n1533	0	0	50	186.69675855833154
n1750-1	n1554	0	0	50	187.98094781249816
n1837-1	n1626	0	0	50	194.49697964374795
n1847-1	n1630	0	0	50	194.79185171874795
n29-1	n24	0	0	51	4.955132912499998
n77-1	n66	0	0	51	8.473298647916668
n98-1	n76	0	0	51	9.310906281250002
n110-1	n87	0	0	51	10.176291718749995
n198-1	n182	0	0	51	17.099375218749998
n221-1	n197	0	0	51	18.195530106249993
n296-1	n272	0	0	51	24.389980435416664
n317-1	n281	0	0	51	25.216904297916656
n330-1	n293	0	0	51	26.084426489583322
n433-1	n389	0	0	51	39.47653322916677
n479-1	n417	0	0	51	43.82482795833348
n578-1	n503	0	0	51	55.68274520625029
n433-2	n543	0	0	51	64.53104421041704
n479-2	n570	0	0	51	69.4754933520839
n691-1	n715	0	0	51	96.95094680416814
n813-1	n796	0	0	51	117.86122307916857
n867-1	n835	0	0	51	125.67853819791874
n913-1	n863	0	0	51	129.97875595833523
n1124-1	n955	0	0	51	146.80569502083333
n1172-1	n997	0	0	51	150.3997155291669
n1193-1	n1007	0	0	51	151.26723772083355
n1205-1	n1018	0	0	51	152.16787960208353
n1293-1	n1113	0	0	51	159.30357014166623
n1316-1	n1128	0	0	51	160.41040879999954
n1391-1	n1204	0	0	51	166.62408991666615
n1412-1	n1213	0	0	51	167.47238132083268
n1425-1	n1225	0	0	51	168.34524539791596
n1501-1	n1307	0	0	51	175.47559405208182
n1511-1	n1311	0	0	51	175.67431218958185
n1529-1	n1330	0	0	51	176.97666385416508
n1630-1	n1436	0	0	51	181.68713841458182
n1632-1	n1440	0	0	51	181.96384807916516
n1644-1	n1449	0	0	51	182.3174808937484
n1646-1	n1458	0	0	51	182.63265213333173
n1658-1	n1465	0	0	51	182.93820797916507
n1660-1	n1472	0	0	51	183.26833649791507
n1665-1	n1478	0	0	51	183.4382084541651
n1675-1	n1482	0	0	51	183.5824393604151
n1794-1	n1594	0	0	51	191.69462655416476
n1851-1	n1637	0	0	51	195.24698035624792
n568-1	n493	0	0	52	53.82376908125025
n568-2	n644	0	0	52	79.4616139500009
n801-1	n783	0	0	52	114.03750149791846
n1085-1	n924	0	0	52	140.00974839375075
n81-1	n72	0	0	53	8.927358908333336
n94-1	n82	0	0	53	9.802359739583334
n209-1	n186	0	0	53	17.323734406249997
n300-1	n278	0	0	53	24.838698810416663
n313-1	n288	0	0	53	25.72972529791666
n387-1	n355	0	0	53	33.376100083333405
n434-1	n391	0	0	53	39.742559122916774
n460-1	n407	0	0	53	42.15602295416679
n462-1	n410	0	0	53	42.81841674583347
n476-1	n413	0	0	53	43.27781889166681
n478-1	n415	0	0	53	43.60046877083348
n567-1	n490	0	0	53	53.52034998958358
n579-1	n497	0	0	53	54.672060485416935
n585-1	n507	0	0	53	57.551336725000326
n434-2	n545	0	0	53	64.81095900625037
n460-2	n561	0	0	53	67.61651722708385
n476-2	n566	0	0	53	68.89856972708387
n478-2	n568	0	0	53	69.22869824583388
n567-2	n640	0	0	53	79.1699470062509
n579-2	n649	0	0	53	80.4787089333343
n579-2	n649	0	0	53	80.4787089333343
n692-1	n716	0	0	53	97.3376993083348
n692-1	n716	0	0	53	97.3376993083348
n713-1	n730	0	0	53	100.59090752708488
n764-1	n764	0	0	53	109.94668564583505
n816-1	n795	0	0	53	117.07917105416847
n868-1	n837	0	0	53	125.94135896041874
n894-1	n853	0	0	53	128.27576288750197
n896-1	n856	0	0	53	128.98089176250193
n910-1	n859	0	0	53	129.43708877708522
n912-1	n861	0	0	53	129.75226001666857
n1176-1	n1003	0	0	53	150.8901006104169
n1189-1	n1013	0	0	53	151.7821954750002
n1304-1	n1117	0	0	53	159.5418182312496
n1395-1	n1210	0	0	53	167.10806473541604
n1408-1	n1220	0	0	53	167.98947582916594
n1496-1	n1298	0	0	53	174.97879870833185
n1502-1	n1309	0	0	53	175.52153426666516
n1633-1	n1442	0	0	53	181.9969677687485
n1647-1	n1455	0	0	53	182.62624187083173
n1661-1	n1473	0	0	53	183.27795189166508
n32-1	n29	0	0	54	5.320517874999998
n46-1	n40	0	0	54	6.338681235416666
n114-1	n102	0	0	54	11.164540520833333
n160-1	n144	0	0	54	14.214757093749993
n262-1	n242	0	0	54	21.64959321666667
n693-1	n718	0	0	54	97.6101354645848
n1084-1	n921	0	0	54	139.26615794375098
n1089-1	n926	0	0	54	141.26402308958396
n1127-1	n959	0	0	54	147.17749024583333
n1141-1	n971	0	0	54	148.23838868958342
n1209-1	n1033	0	0	54	153.18283783125017
n1255-1	n1074	0	0	54	156.33134509583317
n1357-1	n1173	0	0	54	163.9317796666662
n1676-1	n1483	0	0	54	183.7010292166651
n1689-1	n1495	0	0	54	184.4531666833318
n1702-1	n1509	0	0	54	185.12410749166506
n1788-1	n1590	0	0	54	191.3677031666648
n4-1	n1	0	0	55	3.0822678854166665
n19-1	n15	0	0	55	4.4487221749999994
n34-1	n31	0	0	55	5.462612027083332
n41-1	n35	0	0	55	5.753210593749999
n52-1	n44	0	0	55	6.60577550625
n67-1	n57	0	0	55	7.976503304166665
n90-1	n78	0	0	55	9.353641364583336
n102-1	n90	0	0	55	10.236120835416664
n106-1	n96	0	0	55	10.689112718749998
n132-1	n108	0	0	55	11.976507104166663
n147-1	n122	0	0	55	12.898516527083324
n146-1	n131	0	0	55	13.539542777083328
n157-1	n136	0	0	55	13.777790866666663
n172-1	n149	0	0	55	14.672022485416656
n184-1	n160	0	0	55	15.566254104166656
n199-1	n173	0	0	55	16.470101116666658
n264-1	n244	0	0	55	21.79061899166667
n271-1	n251	0	0	55	22.52032053958333
n286-1	n263	0	0	55	23.866475664583326
n309-1	n284	0	0	55	25.316263366666654
n321-1	n296	0	0	55	26.176306918749987
n326-1	n303	0	0	55	26.641050949999986
n334-1	n309	0	0	55	27.12182063749999
n384-1	n357	0	0	55	34.01605795625009
n422-1	n382	0	0	55	38.01819851041675
n454-1	n392	0	0	55	39.96798668750011
n586-1	n509	0	0	55	58.47120939375034
n422-2	n536	0	0	55	63.01822226041701
n454-2	n546	0	0	55	65.03745494791704
n810-1	n791	0	0	55	115.97233239583511
n822-1	n802	0	0	55	120.07917390416871
n856-1	n829	0	0	55	124.5364430958354
n883-1	n838	0	0	55	126.17533354166873
n1070-1	n910	0	0	55	137.06850628333476
n1072-1	n915	0	0	55	137.6881649916679
n1080-1	n920	0	0	55	138.9851747708343
n1086-1	n923	0	0	55	140.00120137708407
n1099-1	n932	0	0	55	144.95847104375
n1114-1	n946	0	0	55	146.3142415625
n1129-1	n962	0	0	55	147.32919979166667
n1136-1	n966	0	0	55	147.6336872604167
n1147-1	n975	0	0	55	148.52150861666678
n1162-1	n988	0	0	55	149.89757830000016
n1185-1	n1009	0	0	55	151.33454547708354
n1197-1	n1021	0	0	55	152.2309138500002
n1201-1	n1027	0	0	55	152.6956578812502
n1227-1	n1040	0	0	55	154.07493269583335
n1242-1	n1054	0	0	55	155.00655751249994
n1241-1	n1063	0	0	55	155.6262162208332
n1252-1	n1066	0	0	55	155.8740797041665
n1267-1	n1080	0	0	55	156.82279855416647
n1279-1	n1091	0	0	55	157.75228661666637
n1294-1	n1104	0	0	55	158.6689541541662
n1359-1	n1175	0	0	55	164.07494219583288
n1366-1	n1183	0	0	55	164.8110540062495
n1381-1	n1195	0	0	55	166.13156808124947
n1404-1	n1216	0	0	55	167.55998824166602
n1416-1	n1228	0	0	55	168.42964718749926
n1421-1	n1235	0	0	55	168.89973310416585
n1429-1	n1241	0	0	55	169.4114857270824
n1497-1	n1300	0	0	55	175.1059355812485
n1531-1	n1334	0	0	55	177.15615120416507
n1573-1	n1371	0	0	55	178.80679379791508
n1587-1	n1389	0	0	55	179.49696539374844
n1601-1	n1402	0	0	55	180.13371813541514
n1634-1	n1444	0	0	55	182.01192504791516
n1640-1	n1453	0	0	55	182.49910499791508
n1648-1	n1459	0	0	55	182.6379940187484
n1654-1	n1468	0	0	55	183.10701155833172
n1662-1	n1474	0	0	55	183.28863566249842
n1682-1	n1494	0	0	55	184.31961954791515
n1695-1	n1508	0	0	55	185.01192789791506
n1706-1	n1521	0	0	55	185.9360740749983
n1777-1	n1582	0	0	55	190.50231772916484
n1833-1	n1622	0	0	55	194.28223584999796
n1840-1	n1627	0	0	55	194.59206520416464
n1845-1	n1632	0	0	55	194.9157834604146
n537-1	n460	0	0	56	49.39214093958353
n537-2	n611	0	0	56	75.07806277708417
n701-1	n719	0	0	56	97.87402460416813
n712-1	n728	0	0	56	100.28855681250155
n762-1	n761	0	0	56	109.37617228333504
n763-1	n763	0	0	56	109.77467693541838
n1062-1	n905	0	0	56	136.47769375625165
n1482-1	n1288	0	0	56	174.2822168499985
n1498-1	n1302	0	0	56	175.1540125499985
n1787-1	n1589	0	0	56	191.15402774999814
n1852-1	n1635	0	0	56	195.24377522499793
n6-1	n5	0	0	57	3.1976526104166663
n8-1	n7	0	0	57	3.5373965229166666
n21-1	n17	0	0	57	4.554491506249999
n28-1	n23	0	0	57	4.885688402083331
n35-1	n32	0	0	57	5.511757372916665
n43-1	n37	0	0	57	5.897441499999999
n45-1	n39	0	0	57	6.1869716895833315
n56-1	n47	0	0	57	6.7500064124999986
n54-1	n49	0	0	57	7.073724668749999
n69-1	n59	0	0	57	8.088682897916666
n76-1	n65	0	0	57	8.408127645833334
n134-1	n116	0	0	57	12.469028939583326
n158-1	n134	0	0	57	13.77031222708333
n186-1	n166	0	0	57	16.01390410208332
n226-1	n211	0	0	57	19.133565185416668
n239-1	n223	0	0	57	19.977583081249996
n252-1	n235	0	0	57	20.841900141666663
n256-1	n239	0	0	57	21.27779799166667
n265-1	n245	0	0	57	21.840832714583335
n273-1	n253	0	0	57	22.627158247916665
n275-1	n255	0	0	57	22.970107291666665
n288-1	n265	0	0	57	23.974381749999992
n295-1	n271	0	0	57	24.31198890833333
n347-1	n323	0	0	57	28.49682194375
n389-1	n358	0	0	57	34.311998408333416
n421-1	n379	0	0	57	37.55986474166674
n450-1	n394	0	0	57	40.28102117291677
n468-1	n404	0	0	57	41.77247558125011
n475-1	n412	0	0	57	43.13465636250014
n515-1	n453	0	0	57	48.371840825000184
n529-1	n456	0	0	57	48.890003710416856
n548-1	n471	0	0	57	51.073766468750215
n576-1	n499	0	0	57	54.875052131250264
n587-1	n511	0	0	57	58.866508914583676
n425-2	n533	0	0	57	62.54599958958366
n450-2	n548	0	0	57	65.38788263125038
n468-2	n558	0	0	57	67.08660219375045
n475-2	n565	0	0	57	68.75540719791721
n515-2	n604	0	0	57	74.07378831875079
n529-2	n607	0	0	57	74.58767769583416
n548-2	n624	0	0	57	76.70520107500082
n576-2	n650	0	0	57	80.743666450001
n593-1	n652	0	0	57	82.60584770625104
n811-1	n794	0	0	57	116.70523907500177
n823-1	n803	0	0	57	120.41037080000204
