onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id
7.5,0.5,3.75,0.25,45,3,70,1,n32-1
8.0,0.5,4.0,0.25,48,3,53,5,n45-1
8.0,0.5,4.0,0.25,48,3,68,1,n33-1
8.5,0.5,4.25,0.25,51,3,56,5,n46-1
8.5,0.5,4.25,0.25,51,3,65,1,n34-1
9.0,0.5,4.5,0.25,54,3,58,5,n47-1
9.0,0.5,4.5,0.25,54,3,70,1,n35-1
9.5,0.5,4.75,0.25,57,3,62,5,n48-1
9.5,0.5,4.75,0.25,57,3,68,1,n36-1
10.0,0.5,5.0,0.25,60,3,58,5,n49-1
10.0,0.5,5.0,0.25,60,3,70,1,n37-1
10.5,0.5,5.25,0.25,63,3,62,5,n50-1
10.5,0.5,5.25,0.25,63,3,74,1,n38-1
11.0,0.5,5.5,0.25,66,3,58,5,n51-1
11.0,0.5,5.5,0.25,66,3,70,1,n39-1
11.5,0.5,5.75,0.25,69,3,62,5,n52-1
11.5,0.5,5.75,0.25,69,3,68,1,n40-1
12.0,0.5,6.0,0.25,72,3,62,5,n65-1
12.0,0.5,6.0,0.25,72,3,77,1,n53-1
12.5,0.5,6.25,0.25,75,3,65,5,n66-1
12.5,0.5,6.25,0.25,75,3,74,1,n54-1
13.0,0.5,6.5,0.25,78,3,62,5,n67-1
13.0,0.5,6.5,0.25,78,3,77,1,n55-1
13.5,0.5,6.75,0.25,81,3,65,5,n68-1
13.5,0.5,6.75,0.25,81,3,80,1,n56-1
14.0,0.5,7.0,0.25,84,3,62,5,n69-1
14.0,0.5,7.0,0.25,84,3,77,1,n57-1
14.5,0.5,7.25,0.25,87,3,65,5,n70-1
14.5,0.5,7.25,0.25,87,3,74,1,n58-1
15.0,0.5,7.5,0.25,90,3,65,5,n71-1
15.0,0.5,7.5,0.25,90,3,80,1,n59-1
15.5,0.5,7.75,0.25,93,3,68,5,n72-1
15.5,0.5,7.75,0.25,93,3,77,1,n60-1
16.0,0.5,8.0,0.25,96,3,65,5,n73-1
16.0,0.5,8.0,0.25,96,3,80,1,n61-1
16.5,0.5,8.25,0.25,99,3,68,5,n74-1
16.5,0.5,8.25,0.25,99,3,82,1,n62-1
17.0,0.5,8.5,0.25,102,3,65,5,n75-1
17.0,0.5,8.5,0.25,102,3,80,1,n63-1
17.5,0.5,8.75,0.25,105,3,68,5,n76-1
17.5,0.5,8.75,0.25,105,3,77,1,n64-1
18.0,0.5,9.0,0.25,108,3,74,5,n89-1
18.0,0.5,9.0,0.25,108,3,82,1,n77-1
18.5,0.5,9.25,0.25,111,3,77,5,n90-1
18.5,0.5,9.25,0.25,111,3,80,1,n78-1
19.0,0.5,9.5,0.25,114,3,74,5,n91-1
19.0,0.5,9.5,0.25,114,3,82,1,n79-1
19.5,0.5,9.75,0.25,117,3,77,5,n92-1
19.5,0.5,9.75,0.25,117,3,86,1,n80-1
20.0,0.5,10.0,0.25,120,3,74,5,n93-1
20.0,0.5,10.0,0.25,120,3,82,1,n81-1
20.5,0.5,10.25,0.25,123,3,77,5,n94-1
20.5,0.5,10.25,0.25,123,3,80,1,n82-1
21.0,0.5,10.5,0.25,126,3,77,5,n95-1
21.0,0.5,10.5,0.25,126,3,86,1,n83-1
21.5,0.5,10.75,0.25,129,3,80,5,n96-1
21.5,0.5,10.75,0.25,129,3,82,1,n84-1
22.0,0.5,11.0,0.25,132,3,77,5,n97-1
22.0,0.5,11.0,0.25,132,3,86,1,n85-1
22.5,0.5,11.25,0.25,135,3,80,5,n98-1
22.5,0.5,11.25,0.25,135,3,89,1,n86-1
23.0,0.5,11.5,0.25,138,3,77,5,n99-1
23.0,0.5,11.5,0.25,138,3,86,1,n87-1
23.5,0.5,11.75,0.25,141,3,80,5,n100-1
23.5,0.5,11.75,0.25,141,3,82,1,n88-1
24.0,0.5,12.0,0.25,144,3,89,1,n101-1
24.5,0.5,12.25,0.25,147,3,86,1,n102-1
25.0,0.5,12.5,0.25,150,3,89,1,n103-1
25.5,0.5,12.75,0.25,153,3,92,1,n104-1
26.0,1.0,13.0,0.5,156,6,77,5,n114-1
26.0,1.0,13.0,0.5,156,6,80,5,n115-1
26.0,0.5,13.0,0.25,156,3,89,1,n105-1
26.5,0.5,13.25,0.25,159,3,86,1,n106-1
27.0,2.0,13.5,1.0,162,12,74,5,n116-1
27.0,2.0,13.5,1.0,162,12,77,5,n117-1
27.0,0.5,13.5,0.25,162,3,82,1,n107-1
27.5,0.5,13.75,0.25,165,3,81,1,n108-1
28.0,0.5,14.0,0.25,168,3,82,1,n109-1
28.5,0.5,14.25,0.25,171,3,86,1,n110-1
29.0,0.5,14.5,0.25,174,3,89,1,n111-1
29.5,0.5,14.75,0.25,177,3,86,1,n112-1
30.0,0.5,15.0,0.25,180,3,89,1,n119-1
30.5,0.5,15.25,0.25,183,3,86,1,n120-1
31.0,0.5,15.5,0.25,186,3,89,1,n121-1
31.5,0.5,15.75,0.25,189,3,92,1,n122-1
32.0,1.0,16.0,0.5,192,6,77,5,n132-1
32.0,1.0,16.0,0.5,192,6,80,5,n133-1
32.0,0.5,16.0,0.25,192,3,89,1,n123-1
32.5,0.5,16.25,0.25,195,3,86,1,n124-1
33.0,2.0,16.5,1.0,198,12,74,5,n134-1
33.0,2.0,16.5,1.0,198,12,77,5,n135-1
33.0,0.5,16.5,0.25,198,3,82,1,n125-1
33.5,0.5,16.75,0.25,201,3,81,1,n126-1
34.0,0.5,17.0,0.25,204,3,82,1,n127-1
34.5,0.5,17.25,0.25,207,3,86,1,n128-1
35.0,0.5,17.5,0.25,210,3,89,1,n129-1
35.5,0.5,17.75,0.25,213,3,86,1,n130-1
36.0,0.5,18.0,0.25,216,3,77,1,n137-1
36.5,0.5,18.25,0.25,219,3,74,1,n138-1
37.0,0.5,18.5,0.25,222,3,77,1,n139-1
37.5,0.5,18.75,0.25,225,3,80,1,n140-1
38.0,1.0,19.0,0.5,228,6,65,5,n150-1
38.0,1.0,19.0,0.5,228,6,68,5,n151-1
38.0,0.5,19.0,0.25,228,3,77,1,n141-1
38.5,0.5,19.25,0.25,231,3,74,1,n142-1
39.0,2.0,19.5,1.0,234,12,62,5,n152-1
39.0,2.0,19.5,1.0,234,12,65,5,n153-1
39.0,0.5,19.5,0.25,234,3,70,1,n143-1
39.5,0.5,19.75,0.25,237,3,69,1,n144-1
40.0,0.5,20.0,0.25,240,3,70,1,n145-1
40.5,0.5,20.25,0.25,243,3,74,1,n146-1
41.0,0.5,20.5,0.25,246,3,77,1,n147-1
41.5,0.5,20.75,0.25,249,3,74,1,n148-1
42.0,0.5,21.0,0.25,252,3,77,1,n155-1
42.5,0.5,21.25,0.25,255,3,74,1,n156-1
43.0,0.5,21.5,0.25,258,3,77,1,n157-1
43.5,0.5,21.75,0.25,261,3,80,1,n158-1
44.0,1.0,22.0,0.5,264,6,65,5,n168-1
44.0,1.0,22.0,0.5,264,6,68,5,n169-1
44.0,0.5,22.0,0.25,264,3,77,1,n159-1
44.5,0.5,22.25,0.25,267,3,74,1,n160-1
45.0,2.0,22.5,1.0,270,12,62,5,n170-1
45.0,2.0,22.5,1.0,270,12,65,5,n171-1
45.0,0.5,22.5,0.25,270,3,70,1,n161-1
45.5,0.5,22.75,0.25,273,3,69,1,n162-1
46.0,0.5,23.0,0.25,276,3,70,1,n163-1
46.5,0.5,23.25,0.25,279,3,74,1,n164-1
47.0,0.5,23.5,0.25,282,3,77,1,n165-1
47.5,0.5,23.75,0.25,285,3,74,1,n166-1
48.0,1.0,24.0,0.5,288,6,46,5,n187-1
48.0,1.0,24.0,0.5,288,6,50,5,n188-1
48.0,1.0,24.0,0.5,288,6,53,5,n189-1
48.0,1.0,24.0,0.5,288,6,58,5,n190-1
48.0,1.0,24.0,0.5,288,6,68,1,n173-1
48.0,1.0,24.0,0.5,288,6,74,1,n174-1
48.0,1.0,24.0,0.5,288,6,77,1,n175-1
48.0,1.0,24.0,0.5,288,6,80,1,n176-1
49.0,1.0,24.5,0.5,294,6,46,5,n191-1
49.0,0.5,24.5,0.25,294,3,58,1,n177-1
49.5,0.5,24.75,0.25,297,3,57,1,n178-1
50.0,1.0,25.0,0.5,300,6,46,5,n192-1
50.0,0.5,25.0,0.25,300,3,58,1,n179-1
50.5,0.5,25.25,0.25,303,3,57,1,n180-1
51.0,1.0,25.5,0.5,306,6,50,5,n193-1
51.0,0.5,25.5,0.25,306,3,60,1,n181-1
51.5,0.5,25.75,0.25,309,3,58,1,n182-1
52.0,1.0,26.0,0.5,312,6,53,5,n194-1
52.0,0.5,26.0,0.25,312,3,63,1,n183-1
52.5,0.5,26.25,0.25,315,3,62,1,n184-1
53.0,1.0,26.5,0.5,318,6,58,5,n195-1
53.0,0.5,26.5,0.25,318,3,67,1,n185-1
53.5,0.5,26.75,0.25,321,3,65,1,n186-1
54.0,1.0,27.0,0.5,324,6,62,5,n208-1
54.0,0.5,27.0,0.25,324,3,70,1,n196-1
54.5,0.5,27.25,0.25,327,3,69,1,n197-1
55.0,1.0,27.5,0.5,330,6,65,5,n209-1
55.0,0.5,27.5,0.25,330,3,72,1,n198-1
55.5,0.5,27.75,0.25,333,3,70,1,n199-1
56.0,1.0,28.0,0.5,336,6,68,5,n210-1
56.0,1.0,28.0,0.5,336,6,70,5,n211-1
56.0,0.5,28.0,0.25,336,3,75,1,n200-1
56.5,0.5,28.25,0.25,339,3,74,1,n201-1
57.0,1.0,28.5,0.5,342,6,68,5,n212-1
57.0,1.0,28.5,0.5,342,6,70,5,n213-1
57.0,0.5,28.5,0.25,342,3,79,1,n202-1
57.5,0.5,28.75,0.25,345,3,77,1,n203-1
58.0,1.0,29.0,0.5,348,6,68,5,n214-1
58.0,1.0,29.0,0.5,348,6,70,5,n215-1
58.0,0.5,29.0,0.25,348,3,82,1,n204-1
58.5,0.5,29.25,0.25,351,3,81,1,n205-1
59.0,1.0,29.5,0.5,354,6,68,5,n216-1
59.0,1.0,29.5,0.5,354,6,70,5,n217-1
59.0,0.5,29.5,0.25,354,3,84,1,n206-1
59.5,0.5,29.75,0.25,357,3,82,1,n207-1
60.0,2.0,30.0,1.0,360,12,63,5,n224-1
60.0,2.0,30.0,1.0,360,12,67,5,n225-1
60.0,2.0,30.0,1.0,360,12,70,5,n226-1
60.0,1.0,30.0,0.5,360,6,82,1,n218-1
61.0,1.0,30.5,0.5,366,6,79,1,n219-1
62.0,1.0,31.0,0.5,372,6,75,1,n220-1
63.0,2.0,31.5,1.0,378,12,58,5,n228-1
63.0,2.0,31.5,1.0,378,12,65,5,n229-1
63.0,2.0,31.5,1.0,378,12,68,5,n230-1
63.0,2.0,31.5,1.0,378,12,70,5,n231-1
63.0,1.0,31.5,0.5,378,6,74,1,n221-1
64.0,1.0,32.0,0.5,384,6,77,1,n222-1
65.0,1.0,32.5,0.5,390,6,82,1,n223-1
66.0,2.0,33.0,1.0,396,12,63,5,n239-1
66.0,2.0,33.0,1.0,396,12,67,5,n240-1
66.0,2.0,33.0,1.0,396,12,70,5,n241-1
66.0,1.0,33.0,0.5,396,6,82,1,n233-1
67.0,1.0,33.5,0.5,402,6,79,1,n234-1
68.0,1.0,34.0,0.5,408,6,75,1,n235-1
69.0,1.0,34.5,0.5,414,6,75,1,n236-1
70.0,1.0,35.0,0.5,420,6,79,1,n237-1
71.0,1.0,35.5,0.5,426,6,64,5,n244-1
71.0,1.0,35.5,0.5,426,6,67,5,n245-1
71.0,1.0,35.5,0.5,426,6,70,5,n246-1
71.0,1.0,35.5,0.5,426,6,72,5,n247-1
71.0,1.0,35.5,0.5,426,6,84,1,n238-1
72.0,2.0,36.0,1.0,432,12,65,5,n254-1
72.0,2.0,36.0,1.0,432,12,68,5,n255-1
72.0,2.0,36.0,1.0,432,12,72,5,n256-1
72.0,1.0,36.0,0.5,432,6,84,1,n248-1
73.0,1.0,36.5,0.5,438,6,80,1,n249-1
74.0,1.0,37.0,0.5,444,6,77,1,n250-1
75.0,2.0,37.5,1.0,450,12,60,5,n258-1
75.0,2.0,37.5,1.0,450,12,67,5,n259-1
75.0,2.0,37.5,1.0,450,12,70,5,n260-1
75.0,2.0,37.5,1.0,450,12,72,5,n261-1
75.0,1.0,37.5,0.5,450,6,76,1,n251-1
76.0,1.0,38.0,0.5,456,6,79,1,n252-1
77.0,1.0,38.5,0.5,462,6,84,1,n253-1
78.0,2.0,39.0,1.0,468,12,65,5,n269-1
78.0,2.0,39.0,1.0,468,12,68,5,n270-1
78.0,2.0,39.0,1.0,468,12,72,5,n271-1
78.0,1.0,39.0,0.5,468,6,84,1,n263-1
79.0,1.0,39.5,0.5,474,6,80,1,n264-1
80.0,1.0,40.0,0.5,480,6,77,1,n265-1
81.0,1.0,40.5,0.5,486,6,74,1,n266-1
82.0,1.0,41.0,0.5,492,6,77,1,n267-1
83.0,1.0,41.5,0.5,498,6,62,5,n274-1
83.0,1.0,41.5,0.5,498,6,65,5,n275-1
83.0,1.0,41.5,0.5,498,6,68,5,n276-1
83.0,1.0,41.5,0.5,498,6,70,5,n277-1
83.0,1.0,41.5,0.5,498,6,82,1,n268-1
84.0,2.0,42.0,1.0,504,12,63,5,n284-1
84.0,2.0,42.0,1.0,504,12,67,5,n285-1
84.0,2.0,42.0,1.0,504,12,70,5,n286-1
84.0,1.0,42.0,0.5,504,6,82,1,n278-1
85.0,1.0,42.5,0.5,510,6,79,1,n279-1
86.0,1.0,43.0,0.5,516,6,75,1,n280-1
87.0,2.0,43.5,1.0,522,12,56,5,n288-1
87.0,2.0,43.5,1.0,522,12,60,5,n289-1
87.0,2.0,43.5,1.0,522,12,65,5,n290-1
87.0,1.0,43.5,0.5,522,6,72,1,n281-1
88.0,1.0,44.0,0.5,528,6,77,1,n282-1
89.0,1.0,44.5,0.5,534,6,80,1,n283-1
90.0,2.0,45.0,1.0,540,12,58,5,n299-1
90.0,2.0,45.0,1.0,540,12,63,5,n300-1
90.0,2.0,45.0,1.0,540,12,67,5,n301-1
90.0,1.0,45.0,0.5,540,6,70,1,n292-1
91.0,1.0,45.5,0.5,546,6,75,1,n293-1
92.0,1.0,46.0,0.5,552,6,79,1,n294-1
93.0,2.0,46.5,1.0,558,12,58,5,n303-1
93.0,2.0,46.5,1.0,558,12,62,5,n304-1
93.0,2.0,46.5,1.0,558,12,65,5,n305-1
93.0,1.0,46.5,0.5,558,6,68,1,n295-1
94.0,1.0,47.0,0.5,564,6,74,1,n296-1
95.0,1.0,47.5,0.5,570,6,58,5,n306-1
95.0,1.0,47.5,0.5,570,6,68,1,n297-1
95.0,1.0,47.5,0.5,570,6,77,1,n298-1
96.0,1.0,48.0,0.5,576,6,58,5,n317-1
96.0,1.0,48.0,0.5,576,6,67,1,n307-1
96.0,1.0,48.0,0.5,576,6,75,1,n308-1
97.0,1.0,48.5,0.5,582,6,55,5,n318-1
98.0,1.0,49.0,0.5,588,6,51,5,n319-1
98.0,1.0,49.0,0.5,588,6,79,1,n310-1
99.0,1.0,49.5,0.5,594,6,50,5,n320-1
99.0,0.5,49.5,0.25,594,3,80,1,n311-1
99.5,0.5,49.75,0.25,597,3,79,1,n312-1
100.0,1.0,50.0,0.5,600,6,53,5,n321-1
100.0,0.5,50.0,0.25,600,3,80,1,n313-1
100.5,0.5,50.25,0.25,603,3,77,1,n314-1
101.0,1.0,50.5,0.5,606,6,58,5,n322-1
101.0,0.5,50.5,0.25,606,3,82,1,n315-1
101.5,0.5,50.75,0.25,609,3,80,1,n316-1
102.0,1.0,51.0,0.5,612,6,58,5,n328-1
102.0,1.0,51.0,0.5,612,6,79,1,n323-1
103.0,1.0,51.5,0.5,618,6,55,5,n329-1
103.0,1.0,51.5,0.5,618,6,94,1,n324-1
104.0,1.0,52.0,0.5,624,6,51,5,n330-1
105.0,1.0,52.5,0.5,630,6,51,5,n331-1
106.0,1.0,53.0,0.5,636,6,55,5,n332-1
107.0,1.0,53.5,0.5,642,6,52,5,n333-1
107.0,1.0,53.5,0.5,642,6,60,5,n334-1
107.0,1.0,53.5,0.5,642,6,67,1,n327-1
108.0,1.0,54.0,0.5,648,6,53,5,n343-1
108.0,1.0,54.0,0.5,648,6,60,5,n344-1
109.0,1.0,54.5,0.5,654,6,56,5,n345-1
110.0,1.0,55.0,0.5,660,6,53,5,n346-1
110.0,1.0,55.0,0.5,660,6,68,1,n336-1
111.0,1.0,55.5,0.5,666,6,52,5,n347-1
111.0,0.5,55.5,0.25,666,3,70,1,n337-1
111.5,0.5,55.75,0.25,669,3,68,1,n338-1
112.0,1.0,56.0,0.5,672,6,55,5,n348-1
112.0,0.5,56.0,0.25,672,3,70,1,n339-1
112.5,0.5,56.25,0.25,675,3,67,1,n340-1
113.0,1.0,56.5,0.5,678,6,60,5,n349-1
113.0,0.5,56.5,0.25,678,3,72,1,n341-1
113.5,0.5,56.75,0.25,681,3,70,1,n342-1
114.0,1.0,57.0,0.5,684,6,60,5,n355-1
114.0,1.0,57.0,0.5,684,6,68,1,n350-1
115.0,1.0,57.5,0.5,690,6,56,5,n356-1
115.0,1.0,57.5,0.5,690,6,84,1,n351-1
116.0,1.0,58.0,0.5,696,6,53,5,n357-1
117.0,1.0,58.5,0.5,702,6,50,5,n358-1
118.0,1.0,59.0,0.5,708,6,53,5,n359-1
119.0,1.0,59.5,0.5,714,6,50,5,n360-1
119.0,1.0,59.5,0.5,714,6,58,5,n361-1
119.0,1.0,59.5,0.5,714,6,77,1,n354-1
120.0,1.0,60.0,0.5,720,6,51,5,n369-1
120.0,1.0,60.0,0.5,720,6,58,5,n370-1
121.0,1.0,60.5,0.5,726,6,55,5,n371-1
122.0,1.0,61.0,0.5,732,6,51,5,n372-1
122.0,1.0,61.0,0.5,732,6,79,1,n363-1
123.0,1.0,61.5,0.5,738,6,44,5,n373-1
123.0,1.0,61.5,0.5,738,6,48,5,n374-1
123.0,0.5,61.5,0.25,738,3,80,1,n364-1
123.5,0.5,61.75,0.25,741,3,79,1,n365-1
124.0,1.0,62.0,0.5,744,6,53,5,n375-1
124.0,0.5,62.0,0.25,744,3,80,1,n366-1
124.5,0.5,62.25,0.25,747,3,77,1,n367-1
125.0,1.0,62.5,0.5,750,6,56,5,n376-1
125.0,1.0,62.5,0.5,750,6,92,1,n368-1
126.0,1.0,63.0,0.5,756,6,46,5,n384-1
127.0,1.0,63.5,0.5,762,6,51,5,n385-1
128.0,1.0,64.0,0.5,768,6,55,5,n386-1
128.0,1.0,64.0,0.5,768,6,75,1,n378-1
129.0,1.0,64.5,0.5,774,6,46,5,n387-1
129.0,0.5,64.5,0.25,774,3,77,1,n379-1
129.5,0.5,64.75,0.25,777,3,75,1,n380-1
130.0,1.0,65.0,0.5,780,6,50,5,n388-1
130.0,0.5,65.0,0.25,780,3,77,1,n381-1
130.5,0.5,65.25,0.25,783,3,74,1,n382-1
131.0,1.0,65.5,0.5,786,6,46,5,n389-1
131.0,1.0,65.5,0.5,786,6,58,5,n390-1
131.0,1.0,65.5,0.5,786,6,89,1,n383-1
132.0,1.0,66.0,0.5,792,6,46,5,n403-1
132.0,0.5,66.0,0.25,792,3,67,1,n391-1
132.5,0.5,66.25,0.25,795,3,79,1,n392-1
133.0,1.0,66.5,0.5,798,6,43,5,n404-1
133.0,0.5,66.5,0.25,798,3,67,1,n393-1
133.5,0.5,66.75,0.25,801,3,79,1,n394-1
134.0,1.0,67.0,0.5,804,6,39,5,n405-1
134.0,0.5,67.0,0.25,804,3,70,1,n395-1
134.5,0.5,67.25,0.25,807,3,82,1,n396-1
135.0,1.0,67.5,0.5,810,6,38,5,n406-1
135.0,0.5,67.5,0.25,810,3,70,1,n397-1
135.5,0.5,67.75,0.25,813,3,82,1,n398-1
136.0,1.0,68.0,0.5,816,6,41,5,n407-1
136.0,0.5,68.0,0.25,816,3,70,1,n399-1
136.5,0.5,68.25,0.25,819,3,82,1,n400-1
137.0,1.0,68.5,0.5,822,6,46,5,n408-1
137.0,0.5,68.5,0.25,822,3,68,1,n401-1
137.5,0.5,68.75,0.25,825,3,80,1,n402-1
138.0,1.0,69.0,0.5,828,6,46,5,n421-1
138.0,0.5,69.0,0.25,828,3,67,1,n409-1
138.5,0.5,69.25,0.25,831,3,79,1,n410-1
139.0,1.0,69.5,0.5,834,6,43,5,n422-1
139.0,0.5,69.5,0.25,834,3,67,1,n411-1
139.5,0.5,69.75,0.25,837,3,79,1,n412-1
140.0,1.0,70.0,0.5,840,6,39,5,n423-1
140.0,0.5,70.0,0.25,840,3,70,1,n413-1
140.5,0.5,70.25,0.25,843,3,82,1,n414-1
141.0,1.0,70.5,0.5,846,6,39,5,n424-1
141.0,0.5,70.5,0.25,846,3,70,1,n415-1
141.5,0.5,70.75,0.25,849,3,82,1,n416-1
142.0,1.0,71.0,0.5,852,6,43,5,n425-1
142.0,0.5,71.0,0.25,852,3,70,1,n417-1
142.5,0.5,71.25,0.25,855,3,82,1,n418-1
143.0,1.0,71.5,0.5,858,6,40,5,n426-1
143.0,1.0,71.5,0.5,858,6,48,5,n427-1
143.0,0.5,71.5,0.25,858,3,67,1,n419-1
143.5,0.5,71.75,0.25,861,3,79,1,n420-1
144.0,1.0,72.0,0.5,864,6,41,5,n440-1
144.0,1.0,72.0,0.5,864,6,48,5,n441-1
144.0,0.5,72.0,0.25,864,3,68,1,n428-1
144.5,0.5,72.25,0.25,867,3,80,1,n429-1
145.0,1.0,72.5,0.5,870,6,44,5,n442-1
145.0,0.5,72.5,0.25,870,3,68,1,n430-1
145.5,0.5,72.75,0.25,873,3,80,1,n431-1
146.0,1.0,73.0,0.5,876,6,41,5,n443-1
146.0,0.5,73.0,0.25,876,3,72,1,n432-1
146.5,0.5,73.25,0.25,879,3,84,1,n433-1
147.0,1.0,73.5,0.5,882,6,40,5,n444-1
147.0,0.5,73.5,0.25,882,3,72,1,n434-1
147.5,0.5,73.75,0.25,885,3,84,1,n435-1
148.0,1.0,74.0,0.5,888,6,43,5,n445-1
148.0,0.5,74.0,0.25,888,3,72,1,n436-1
148.5,0.5,74.25,0.25,891,3,84,1,n437-1
149.0,1.0,74.5,0.5,894,6,48,5,n446-1
149.0,0.5,74.5,0.25,894,3,70,1,n438-1
149.5,0.5,74.75,0.25,897,3,82,1,n439-1
150.0,1.0,75.0,0.5,900,6,48,5,n459-1
150.0,0.5,75.0,0.25,900,3,68,1,n447-1
150.5,0.5,75.25,0.25,903,3,80,1,n448-1
151.0,1.0,75.5,0.5,906,6,44,5,n460-1
151.0,0.5,75.5,0.25,906,3,68,1,n449-1
151.5,0.5,75.75,0.25,909,3,80,1,n450-1
152.0,1.0,76.0,0.5,912,6,41,5,n461-1
152.0,0.5,76.0,0.25,912,3,72,1,n451-1
152.5,0.5,76.25,0.25,915,3,84,1,n452-1
153.0,1.0,76.5,0.5,918,6,38,5,n462-1
153.0,0.5,76.5,0.25,918,3,72,1,n453-1
153.5,0.5,76.75,0.25,921,3,84,1,n454-1
154.0,1.0,77.0,0.5,924,6,41,5,n463-1
154.0,0.5,77.0,0.25,924,3,70,1,n455-1
154.5,0.5,77.25,0.25,927,3,82,1,n456-1
155.0,1.0,77.5,0.5,930,6,38,5,n464-1
155.0,1.0,77.5,0.5,930,6,46,5,n465-1
155.0,0.5,77.5,0.25,930,3,68,1,n457-1
155.5,0.5,77.75,0.25,933,3,80,1,n458-1
156.0,1.0,78.0,0.5,936,6,39,5,n478-1
156.0,1.0,78.0,0.5,936,6,46,5,n479-1
156.0,0.5,78.0,0.25,936,3,67,1,n466-1
156.5,0.5,78.25,0.25,939,3,79,1,n467-1
157.0,1.0,78.5,0.5,942,6,43,5,n480-1
157.0,0.5,78.5,0.25,942,3,70,1,n468-1
157.5,0.5,78.75,0.25,945,3,82,1,n469-1
158.0,1.0,79.0,0.5,948,6,39,5,n481-1
158.0,0.5,79.0,0.25,948,3,75,1,n470-1
158.5,0.5,79.25,0.25,951,3,87,1,n471-1
159.0,1.0,79.5,0.5,954,6,32,5,n482-1
159.0,2.0,79.5,1.0,954,12,32,6,n486-1
159.0,1.0,79.5,0.5,954,6,36,5,n483-1
159.0,0.5,79.5,0.25,954,3,75,1,n472-1
159.5,0.5,79.75,0.25,957,3,87,1,n473-1
160.0,1.0,80.0,0.5,960,6,41,5,n484-1
160.0,0.5,80.0,0.25,960,3,72,1,n474-1
160.5,0.5,80.25,0.25,963,3,84,1,n475-1
161.0,1.0,80.5,0.5,966,6,44,5,n485-1
161.0,0.5,80.5,0.25,966,3,68,1,n476-1
161.5,0.5,80.75,0.25,969,3,80,1,n477-1
162.0,1.0,81.0,0.5,972,6,34,5,n499-1
162.0,0.5,81.0,0.25,972,3,75,1,n487-1
162.5,0.5,81.25,0.25,975,3,87,1,n488-1
163.0,1.0,81.5,0.5,978,6,39,5,n500-1
163.0,0.5,81.5,0.25,978,3,70,1,n489-1
163.5,0.5,81.75,0.25,981,3,82,1,n490-1
164.0,1.0,82.0,0.5,984,6,43,5,n501-1
164.0,0.5,82.0,0.25,984,3,67,1,n491-1
164.5,0.5,82.25,0.25,987,3,79,1,n492-1
165.0,1.0,82.5,0.5,990,6,34,5,n502-1
165.0,0.5,82.5,0.25,990,3,70,1,n493-1
165.5,0.5,82.75,0.25,993,3,82,1,n494-1
166.0,1.0,83.0,0.5,996,6,41,5,n503-1
166.0,0.5,83.0,0.25,996,3,68,1,n495-1
166.5,0.5,83.25,0.25,999,3,80,1,n496-1
167.0,1.0,83.5,0.5,1002,6,46,5,n504-1
167.0,0.5,83.5,0.25,1002,3,65,1,n497-1
167.5,0.5,83.75,0.25,1005,3,77,1,n498-1
168.0,1.0,84.0,0.5,1008,6,39,5,n517-1
168.0,0.5,84.0,0.25,1008,3,55,1,n505-1
