xml_id	midi_id	track	channel	pitch	onset
n618-1	n571	0	0	41	113.69646749999428
n730-1	n688	0	0	41	130.97476218749355
n813-1	n744	0	0	41	140.67827812499266
n817-1	n748	0	0	41	141.0495384374926
n821-1	n750	0	0	41	141.50359781249253
n823-1	n752	0	0	41	141.7239501562425
n825-1	n754	0	0	41	141.89622562499247
n829-1	n761	0	0	41	142.4037037499924
n833-1	n763	0	0	41	142.64809453124235
n837-1	n765	0	0	41	142.86444046874232
n841-1	n767	0	0	41	143.08879921874228
n843-1	n769	0	0	41	143.44136296874223
n808-1	n773	0	0	41	145.158775781242
n856-1	n777	0	0	41	146.64915890624184
n862-1	n788	0	0	41	149.32276734374162
n878-1	n800	0	0	41	152.01774328124142
n884-1	n811	0	0	41	154.83424687499124
n1090-1	n1111	0	0	41	243.9166898437376
n1113-1	n1134	0	0	41	249.8675385937373
n1090-2	n1325	0	0	41	305.74355109374346
n1113-2	n1348	0	0	41	311.59423968749525
n1261-1	n1474	0	0	41	348.21947015625295
n1267-1	n1486	0	0	41	350.6206429687535
n1281-1	n1495	0	0	41	353.0324995312544
n1287-1	n1505	0	0	41	355.5311615625055
n1303-1	n1515	0	0	41	357.9523664062566
n1309-1	n1527	0	0	41	360.32148796875737
n1325-1	n1539	0	0	41	362.83350468750854
n1331-1	n1550	0	0	41	365.42965593750944
n1352-1	n1560	0	0	41	368.0511810937603
n1358-1	n1575	0	0	41	370.5738815625112
n1379-1	n1590	0	0	41	373.16335546876206
n1385-1	n1606	0	0	41	375.6873914062628
n1405-1	n1615	0	0	41	378.1887243750144
n1411-1	n1628	0	0	41	380.71543125001523
n1431-1	n1641	0	0	41	383.3249371875168
n1437-1	n1654	0	0	41	385.78086421876765
n1453-1	n1666	0	0	41	388.35965437501847
n1459-1	n1677	0	0	41	390.9210834375193
n1475-1	n1689	0	0	41	393.5252475000201
n1481-1	n1701	0	0	41	396.144101718771
n1506-1	n1712	0	0	41	398.602699687522
n1512-1	n1731	0	0	41	401.06663953127315
n1537-1	n1742	0	0	41	403.64676515627434
n1543-1	n1762	0	0	41	406.0559507812759
n1565-1	n1773	0	0	41	408.594676875027
n1571-1	n1787	0	0	41	411.2081892187785
n1594-1	n1801	0	0	41	413.7976631250305
n1600-1	n1816	0	0	41	416.2429064062813
n1710-1	n1926	0	0	41	433.4410729687864
n1793-1	n1981	0	0	41	443.01371296879216
n1799-1	n1987	0	0	41	443.770923750043
n1801-1	n1989	0	0	41	443.99127609379315
n1803-1	n1991	0	0	41	444.15019687504326
n1805-1	n1993	0	0	41	444.35051718754346
n1809-1	n1998	0	0	41	444.5708695312937
n1813-1	n2000	0	0	41	444.80858296879387
n1817-1	n2002	0	0	41	445.0235934375441
n1821-1	n2004	0	0	41	445.24127484379426
n1823-1	n2006	0	0	41	445.5177168750446
n1788-1	n2010	0	0	41	447.13096312504547
n1836-1	n2014	0	0	41	448.5225215625463
n1842-1	n2025	0	0	41	451.14271125004745
n1863-1	n2037	0	0	41	453.7869393750483
n1869-1	n2050	0	0	41	456.5099601562994
n1981-1	n2162	0	0	41	474.3090876563037
n2068-1	n2222	0	0	41	484.6830089063099
n2070-1	n2224	0	0	41	485.07029484381036
n2072-1	n2226	0	0	41	485.24924765631056
n2074-1	n2228	0	0	41	485.4375487500607
n2076-1	n2230	0	0	41	485.63252718756087
n2082-1	n2237	0	0	41	486.0304968750614
n2088-1	n2239	0	0	41	486.2962551563116
n2092-1	n2241	0	0	41	486.52462031256175
n2094-1	n2243	0	0	41	486.78637218756194
n2059-1	n2247	0	0	41	488.5638810938129
n2107-1	n2251	0	0	41	490.1330568750636
n2113-1	n2262	0	0	41	492.84539390631465
n2128-1	n2274	0	0	41	495.8315020313156
n2134-1	n2287	0	0	41	499.3558040625666
n13-1	n8	0	0	42	1.98050015625
n19-1	n17	0	0	42	4.6554440625
n33-1	n26	0	0	42	7.390484062500015
n39-1	n37	0	0	42	10.046731406250023
n55-1	n48	0	0	42	12.791119687500046
n61-1	n58	0	0	42	15.494108437500067
n77-1	n71	0	0	42	18.21045187500008
n83-1	n81	0	0	42	20.901421406250094
n104-1	n94	0	0	42	23.705905781250102
n110-1	n108	0	0	42	26.45697140625012
n131-1	n124	0	0	42	29.015729531250116
n137-1	n137	0	0	42	31.591848750000132
n157-1	n151	0	0	42	34.40701687500001
n163-1	n162	0	0	42	36.98180062499989
n183-1	n177	0	0	42	39.69547312499965
n189-1	n189	0	0	42	42.31966921874951
n205-1	n199	0	0	42	44.94653624999928
n211-1	n208	0	0	42	47.68024078124904
n227-1	n223	0	0	42	50.38456499999884
n233-1	n233	0	0	42	53.04348328124863
n258-1	n251	0	0	42	55.67969859374842
n264-1	n264	0	0	42	58.18103156249818
n289-1	n278	0	0	42	60.91473609374796
n295-1	n294	0	0	42	63.58567359374783
n317-1	n306	0	0	42	66.36478406249756
n323-1	n321	0	0	42	69.15591374999734
n346-1	n336	0	0	42	71.8682507812472
n547-1	n509	0	0	42	100.94808281249551
n549-1	n511	0	0	42	101.14706765624548
n551-1	n513	0	0	42	101.36474906249545
n553-1	n515	0	0	42	101.57174671874542
n555-1	n517	0	0	42	101.78275078124541
n561-1	n522	0	0	42	102.03648984374537
n567-1	n524	0	0	42	102.25283578124538
n536-1	n529	0	0	42	103.18632843749526
n588-1	n542	0	0	42	107.04850406249487
n594-1	n552	0	0	42	109.7007449999946
n615-1	n564	0	0	42	112.32360562499441
n820-1	n749	0	0	42	141.39676031249255
n822-1	n751	0	0	42	141.59975156249251
n824-1	n753	0	0	42	141.78671718749248
n826-1	n755	0	0	42	142.01508234374245
n828-1	n759	0	0	42	142.2781696874924
n832-1	n762	0	0	42	142.53858609374237
n836-1	n764	0	0	42	142.76027390624233
n838-1	n766	0	0	42	142.9619296874923
n807-1	n771	0	0	42	143.93147999999215
n859-1	n783	0	0	42	148.01667890624174
n865-1	n794	0	0	42	150.67693265624152
n881-1	n807	0	0	42	153.3518765624913
n1101-1	n1120	0	0	42	245.82641015623753
n1105-1	n1125	0	0	42	247.57988062498748
n1101-2	n1334	0	0	42	307.4382609374937
n1105-2	n1339	0	0	42	309.19974421874406
n1264-1	n1479	0	0	42	349.4187210937531
n1270-1	n1489	0	0	42	351.77715890625393
n1284-1	n1498	0	0	42	354.274485468755
n1290-1	n1509	0	0	42	356.7010321875059
n1306-1	n1518	0	0	42	359.1342562500069
n1312-1	n1531	0	0	42	361.560802968758
n1328-1	n1545	0	0	42	364.13158031250896
n1334-1	n1554	0	0	42	366.6783192187599
n1355-1	n1566	0	0	42	369.2998443750107
n1361-1	n1581	0	0	42	371.87596359376164
n1382-1	n1597	0	0	42	374.4280443750124
n1388-1	n1608	0	0	42	376.8519201562635
n1408-1	n1624	0	0	42	379.4307103125148
n1414-1	n1633	0	0	42	381.95341078126575
n1434-1	n1650	0	0	42	384.52552359376733
n1440-1	n1661	0	0	42	387.0442176562681
n1456-1	n1671	0	0	42	389.60564671876887
n1462-1	n1681	0	0	42	392.24453296876976
n1478-1	n1694	0	0	42	394.8527034375207
n1484-1	n1704	0	0	42	397.3446881250215
n1509-1	n1723	0	0	42	399.8526984375228
n1515-1	n1737	0	0	42	402.33266390627415
n1540-1	n1752	0	0	42	404.82999046877495
n1546-1	n1767	0	0	42	407.2872529687764
n1568-1	n1780	0	0	42	409.8874106250276
n1574-1	n1791	0	0	42	412.49558109377904
n1597-1	n1810	0	0	42	415.04365546878097
n1798-1	n1986	0	0	42	443.6867892187929
n1800-1	n1988	0	0	42	443.8617356250431
n1802-1	n1990	0	0	42	444.0393529687932
n1804-1	n1992	0	0	42	444.23833781254336
n1806-1	n1994	0	0	42	444.4680384375435
n1812-1	n1999	0	0	42	444.68438437504375
n1816-1	n2001	0	0	42	444.92877515629397
n1818-1	n2003	0	0	42	445.10906343754414
n1787-1	n2009	0	0	42	445.9517442187949
n1839-1	n2018	0	0	42	449.844635625047
n1845-1	n2031	0	0	42	452.4327740625479
n1866-1	n2043	0	0	42	455.1370982812988
n2069-1	n2223	0	0	42	484.95945093756023
n2071-1	n2225	0	0	42	485.15977125006043
n2073-1	n2227	0	0	42	485.32536937506063
n2075-1	n2229	0	0	42	485.5043221875608
n2077-1	n2231	0	0	42	485.71532625006097
n2081-1	n2236	0	0	42	485.94102046881125
n2085-1	n2238	0	0	42	486.1773984375615
n2089-1	n2240	0	0	42	486.3817251563117
n2058-1	n2245	0	0	42	487.38065578131227
n2110-1	n2256	0	0	42	491.4845512500642
n2116-1	n2268	0	0	42	494.3237578125651
n2131-1	n2279	0	0	42	497.263124531316
n488-1	n466	0	0	43	95.10006515624606
n520-1	n495	0	0	43	97.47452859374575
n759-1	n702	0	0	43	135.66893484374324
n791-1	n735	0	0	43	138.18762890624294
n999-1	n897	0	0	43	183.51343828124004
n999-2	n1010	0	0	43	215.8344529687391
n1233-1	n1225	0	0	43	277.9831621874892
n1233-2	n1440	0	0	43	338.1647259374991
n1739-1	n1940	0	0	43	437.98433765628835
n1771-1	n1972	0	0	43	440.41756171879064
n2010-1	n2176	0	0	43	479.2690185938062
n2042-1	n2209	0	0	43	481.6608431250583
n352-1	n350	0	0	44	74.50313062499687
n399-1	n388	0	0	44	80.94276093749669
n484-1	n467	0	0	44	95.23895390624605
n491-1	n473	0	0	44	95.53275703124604
n495-1	n475	0	0	44	95.88264984374598
n497-1	n477	0	0	44	96.04958343749595
n499-1	n479	0	0	44	96.22052343749593
n503-1	n481	0	0	44	96.3954698437459
n507-1	n487	0	0	44	96.71064046874585
n511-1	n490	0	0	44	96.90695437499582
n515-1	n492	0	0	44	97.1353195312458
n519-1	n494	0	0	44	97.31160140624577
n521-1	n496	0	0	44	97.63478484374575
n623-1	n578	0	0	44	116.08161468749408
n670-1	n623	0	0	44	121.16307328124395
n760-1	n703	0	0	44	135.82384921874325
n762-1	n709	0	0	44	136.13501343749323
n768-1	n713	0	0	44	136.67854921874317
n770-1	n715	0	0	44	136.80942515624315
n772-1	n717	0	0	44	136.96300406249313
n774-1	n719	0	0	44	137.1245957812431
n778-1	n728	0	0	44	137.42374078124305
n782-1	n730	0	0	44	137.63073843749302
n786-1	n732	0	0	44	137.816368593743
n790-1	n734	0	0	44	138.01535343749296
n792-1	n736	0	0	44	138.3238467187429
n887-1	n815	0	0	44	156.65181984374115
n894-1	n819	0	0	44	160.35106828124083
n898-1	n825	0	0	44	162.78562781249084
n905-1	n832	0	0	44	164.70736734374074
n909-1	n838	0	0	44	166.7145768749907
n918-1	n843	0	0	44	168.87536531249066
n922-1	n849	0	0	44	170.76772453124062
n929-1	n856	0	0	44	172.97658984374058
n933-1	n862	0	0	44	174.97845749999058
n942-1	n867	0	0	44	176.92557093749042
n1003-1	n913	0	0	44	185.2602314062399
n1011-1	n922	0	0	44	187.64404312498974
n1015-1	n927	0	0	44	189.78747046873974
n894-2	n932	0	0	44	192.45573703123975
n898-2	n938	0	0	44	194.60049984373975
n905-2	n945	0	0	44	196.71588234373965
n909-2	n951	0	0	44	198.72175640623965
n918-2	n956	0	0	44	200.96801484373955
n922-2	n962	0	0	44	202.9097864062395
n929-2	n969	0	0	44	205.0184915624895
n933-2	n975	0	0	44	207.0577523437395
n942-2	n980	0	0	44	209.01688499998951
n1003-2	n1027	0	0	44	217.76554078123897
n1011-2	n1037	0	0	44	220.15602984373882
n1015-2	n1042	0	0	44	222.3034635937388
n1024-1	n1047	0	0	44	224.4135042187387
n1028-1	n1053	0	0	44	226.32188906248868
n1128-1	n1148	0	0	44	255.14931749998698
n1132-1	n1154	0	0	44	257.258022656237
n1139-1	n1161	0	0	44	259.24119374998736
n1143-1	n1167	0	0	44	261.17361703123737
n1152-1	n1172	0	0	44	263.3197153124877
n1156-1	n1178	0	0	44	265.24412578123776
n1163-1	n1185	0	0	44	267.351495468738
n1167-1	n1191	0	0	44	269.305286249988
n1176-1	n1195	0	0	44	271.255070624988
n1237-1	n1241	0	0	44	279.73796812498983
n1245-1	n1250	0	0	44	282.0550064062405
n1024-2	n1260	0	0	44	286.2537201562411
n1028-2	n1266	0	0	44	288.28363265624114
n1128-2	n1362	0	0	44	316.3685404687466
n1132-2	n1368	0	0	44	318.1861134374966
n1139-2	n1375	0	0	44	319.99967999999706
n1143-2	n1381	0	0	44	321.82259484374714
n1152-2	n1386	0	0	44	323.81511421874745
n1156-2	n1392	0	0	44	325.6967896874975
n1163-2	n1399	0	0	44	327.5424074999978
n1167-2	n1405	0	0	44	329.47349531249785
n1176-2	n1410	0	0	44	331.3605126562479
n1237-2	n1456	0	0	44	339.87679687499957
n1245-2	n1465	0	0	44	342.32604656250027
n1603-1	n1821	0	0	44	417.50625984378246
n1650-1	n1862	0	0	44	423.7068412500335
n1735-1	n1941	0	0	44	438.12456187503835
n1742-1	n1947	0	0	44	438.44373890628844
n1748-1	n1951	0	0	44	438.98460375003884
n1750-1	n1953	0	0	44	439.126163437539
n1752-1	n1955	0	0	44	439.2797423437892
n1754-1	n1957	0	0	44	439.44400500003957
n1758-1	n1962	0	0	44	439.63097062503994
n1762-1	n1967	0	0	44	439.81660078129016
n1766-1	n1969	0	0	44	440.0556496875403
n1770-1	n1971	0	0	44	440.2626473437905
n1772-1	n1973	0	0	44	440.5617923437907
n1874-1	n2060	0	0	44	458.8523723438008
n1921-1	n2097	0	0	44	464.2209567188018
n2011-1	n2177	0	0	44	479.3998945313062
n2013-1	n2183	0	0	44	479.66698828130643
n2019-1	n2187	0	0	44	480.15443437505695
n2021-1	n2189	0	0	44	480.305342343807
n2023-1	n2191	0	0	44	480.4522439063071
n2025-1	n2193	0	0	44	480.5791134375572
n2029-1	n2202	0	0	44	480.8996259375578
n2033-1	n2204	0	0	44	481.08659156255794
n2037-1	n2206	0	0	44	481.2588670313081
n2041-1	n2208	0	0	44	481.4805548438083
n2043-1	n2210	0	0	44	481.8090801563083
n621-1	n573	0	0	45	115.12675453124409
n1872-1	n2053	0	0	45	457.87080281255066
n11-1	n3	0	0	46	0.5715806250000001
n17-1	n13	0	0	46	3.3627103125
n31-1	n22	0	0	46	6.037654218750007
n37-1	n34	0	0	46	8.796732656250017
n53-1	n43	0	0	46	11.447638125000035
n59-1	n53	0	0	46	14.17065890625005
n75-1	n65	0	0	46	16.848273750000068
n81-1	n78	0	0	46	19.600674843750085
n102-1	n87	0	0	46	22.2863025000001
