onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id
10.777344,0.111328125,10.777344,0.111328125,11548,114,57,4,n69-1
10.888672,0.111328125,10.888672,0.111328125,11662,114,58,4,n70-1
11.5,0.5,11.5,0.5,12288,512,34,5,n73-1
11.5,0.5,11.5,0.5,12288,512,46,5,n74-1
12.0,1.0,12.0,1.0,12800,1024,36,5,n84-1
12.0,1.0,12.0,1.0,12800,1024,48,5,n85-1
12.0,0.16699219,12.0,0.16699219,12800,171,57,4,n76-1
12.166992,0.11035156,12.166992,0.11035156,12971,113,51,4,n77-1
12.277344,0.111328125,12.277344,0.111328125,13084,114,58,4,n78-1
12.388672,0.111328125,12.388672,0.111328125,13198,114,60,4,n79-1
12.5,0.16699219,12.5,0.16699219,13312,171,59,4,n80-1
12.666992,0.11035156,12.666992,0.11035156,13483,113,53,4,n81-1
12.777344,0.111328125,12.777344,0.111328125,13596,114,60,4,n82-1
12.888672,0.111328125,12.888672,0.111328125,13710,114,62,4,n83-1
13.0,1.0,13.0,1.0,13824,1024,38,5,n86-1
13.0,1.0,13.0,1.0,13824,1024,50,5,n87-1
14.0,1.0,14.0,1.0,14848,1024,39,5,n97-1
14.0,1.0,14.0,1.0,14848,1024,51,5,n98-1
14.0,0.16699219,14.0,0.16699219,14848,171,60,4,n89-1
14.166992,0.11035156,14.166992,0.11035156,15019,113,55,4,n90-1
14.277344,0.111328125,14.277344,0.111328125,15132,114,62,4,n91-1
14.388672,0.111328125,14.388672,0.111328125,15246,114,63,4,n92-1
14.5,0.16699219,14.5,0.16699219,15360,171,59,4,n93-1
14.666992,0.11035156,14.666992,0.11035156,15531,113,53,4,n94-1
14.777344,0.111328125,14.777344,0.111328125,15644,114,60,4,n95-1
14.888672,0.111328125,14.888672,0.111328125,15758,114,62,4,n96-1
15.5,0.5,15.5,0.5,16384,512,38,5,n99-1
15.5,0.5,15.5,0.5,16384,512,50,5,n100-1
16.0,1.0,16.0,1.0,16896,1024,39,4,n109-1
16.0,1.0,16.0,1.0,16896,1024,51,4,n110-1
16.0,0.16699219,16.0,0.16699219,16896,171,60,1,n101-1
16.166992,0.16601562,16.166992,0.16601562,17067,170,55,1,n102-1
16.333008,0.16699219,16.333008,0.16699219,17237,171,62,1,n103-1
16.5,0.5,16.5,0.5,17408,512,63,1,n104-1
17.0,1.0,17.0,1.0,17920,1024,36,4,n111-1
17.0,1.0,17.0,1.0,17920,1024,48,4,n112-1
17.0,0.16699219,17.0,0.16699219,17920,171,63,1,n105-1
17.166992,0.16601562,17.166992,0.16601562,18091,170,55,1,n106-1
17.333008,0.16699219,17.333008,0.16699219,18261,171,65,1,n107-1
17.5,0.5,17.5,0.5,18432,512,67,1,n108-1
18.0,1.0,18.0,1.0,18944,1024,38,4,n119-1
18.0,1.0,18.0,1.0,18944,1024,50,4,n120-1
18.0,0.16699219,18.0,0.16699219,18944,171,66,1,n113-1
18.166992,0.16601562,18.166992,0.16601562,19115,170,54,1,n114-1
18.333008,0.16699219,18.333008,0.16699219,19285,171,67,1,n115-1
18.5,0.5,18.5,0.5,19456,512,69,1,n116-1
19.0,0.5,19.0,0.5,19968,512,62,1,n117-1
19.5,0.5,19.5,0.5,20480,512,50,4,n122-1
19.5,0.5,19.5,0.5,20480,512,62,1,n118-1
20.0,2.0,20.0,2.0,20992,2048,43,5,n135-1
20.0,1.0,20.0,1.0,20992,1024,46,4,n131-1
20.0,1.0,20.0,1.0,20992,1024,55,4,n132-1
20.0,0.16699219,20.0,0.16699219,20992,171,67,1,n123-1
20.166992,0.16601562,20.166992,0.16601562,21163,170,62,1,n124-1
20.333008,0.16699219,20.333008,0.16699219,21333,171,69,1,n125-1
20.5,0.5,20.5,0.5,21504,512,70,1,n126-1
21.0,1.0,21.0,1.0,22016,1024,50,4,n133-1
21.0,1.0,21.0,1.0,22016,1024,57,4,n134-1
21.0,0.16699219,21.0,0.16699219,22016,171,69,1,n127-1
21.166992,0.16601562,21.166992,0.16601562,22187,170,62,1,n128-1
21.333008,0.16699219,21.333008,0.16699219,22357,171,70,1,n129-1
21.5,0.5,21.5,0.5,22528,512,72,1,n130-1
22.0,1.0,22.0,1.0,23040,1024,55,5,n147-1
22.0,1.0,22.0,1.0,23040,1024,58,4,n144-1
22.0,0.16699219,22.0,0.16699219,23040,171,70,1,n136-1
22.166992,0.16601562,22.166992,0.16601562,23211,170,62,1,n137-1
22.333008,0.16699219,22.333008,0.16699219,23381,171,72,1,n138-1
22.5,0.5,22.5,0.5,23552,512,74,1,n139-1
23.0,0.16699219,23.0,0.16699219,24064,171,67,1,n140-1
23.166992,0.16601562,23.166992,0.16601562,24235,170,62,1,n141-1
23.333008,0.16699219,23.333008,0.16699219,24405,171,69,1,n142-1
23.5,0.5,23.5,0.5,24576,512,46,4,n145-1
23.5,0.5,23.5,0.5,24576,512,55,4,n146-1
23.5,0.5,23.5,0.5,24576,512,70,1,n143-1
24.0,1.0,24.0,1.0,25088,1024,48,4,n156-1
24.0,1.0,24.0,1.0,25088,1024,55,4,n157-1
24.0,1.0,24.0,1.0,25088,1024,57,4,n158-1
24.0,0.16699219,24.0,0.16699219,25088,171,69,1,n148-1
24.166992,0.16601562,24.166992,0.16601562,25259,170,63,1,n149-1
24.333008,0.16699219,24.333008,0.16699219,25429,171,70,1,n150-1
24.5,0.5,24.5,0.5,25600,512,72,1,n151-1
25.0,1.0,25.0,1.0,26112,1024,50,4,n159-1
25.0,1.0,25.0,1.0,26112,1024,54,4,n160-1
25.0,1.0,25.0,1.0,26112,1024,62,4,n161-1
25.0,0.16699219,25.0,0.16699219,26112,171,66,1,n152-1
25.166992,0.16601562,25.166992,0.16601562,26283,170,60,1,n153-1
25.333008,0.16699219,25.333008,0.16699219,26453,171,67,1,n154-1
25.5,0.5,25.5,0.5,26624,512,69,1,n155-1
26.0,1.0,26.0,1.0,27136,1024,43,4,n170-1
26.0,1.0,26.0,1.0,27136,1024,46,4,n171-1
26.0,1.0,26.0,1.0,27136,1024,55,4,n172-1
26.0,0.16699219,26.0,0.16699219,27136,171,67,1,n162-1
26.166992,0.16601562,26.166992,0.16601562,27307,170,62,1,n163-1
26.333008,0.16699219,26.333008,0.16699219,27477,171,69,1,n164-1
26.5,0.5,26.5,0.5,27648,512,70,1,n165-1
27.0,0.16699219,27.0,0.16699219,28160,171,69,1,n166-1
27.416992,0.055664062,27.416992,0.055664062,28587,57,66,1,n168-1
27.472656,0.02734375,27.472656,0.02734375,28644,28,62,1,n169-1
27.5,0.5,27.5,0.5,28672,512,50,4,n174-1
28.0,2.0,28.0,2.0,29184,2048,43,5,n187-1
28.0,1.0,28.0,1.0,29184,1024,46,4,n183-1
28.0,1.0,28.0,1.0,29184,1024,55,4,n184-1
28.0,0.16699219,28.0,0.16699219,29184,171,67,1,n175-1
28.166992,0.11035156,28.166992,0.11035156,29355,113,62,1,n176-1
28.25,0.16699219,28.25,0.16699219,29440,171,69,1,n179-1
28.277344,0.111328125,28.277344,0.111328125,29468,114,69,1,n177-1
28.388672,-0.13867188,28.388672,-0.13867188,29582,-142,70,1,n178-1
28.416992,0.11035156,28.416992,0.11035156,29611,113,62,1,n180-1
28.527344,0.111328125,28.527344,0.111328125,29724,114,70,1,n181-1
28.638672,0.111328125,28.638672,0.111328125,29838,114,72,1,n182-1
29.0,1.0,29.0,1.0,30208,1024,50,4,n185-1
29.0,1.0,29.0,1.0,30208,1024,57,4,n186-1
30.0,1.0,30.0,1.0,31232,1024,55,5,n199-1
30.0,1.0,30.0,1.0,31232,1024,58,4,n196-1
30.0,0.16699219,30.0,0.16699219,31232,171,70,1,n188-1
30.166992,0.11035156,30.166992,0.11035156,31403,113,62,1,n189-1
30.277344,0.111328125,30.277344,0.111328125,31516,114,72,1,n190-1
30.388672,0.111328125,30.388672,0.111328125,31630,114,74,1,n191-1
30.5,0.16699219,30.5,0.16699219,31744,171,75,1,n192-1
30.666992,0.11035156,30.666992,0.11035156,31915,113,67,1,n193-1
30.777344,0.111328125,30.777344,0.111328125,32028,114,77,1,n194-1
30.888672,0.111328125,30.888672,0.111328125,32142,114,79,1,n195-1
31.5,0.5,31.5,0.5,32768,512,39,4,n197-1
31.5,0.5,31.5,0.5,32768,512,51,4,n198-1
32.0,1.0,32.0,1.0,33280,1024,41,4,n208-1
32.0,1.0,32.0,1.0,33280,1024,53,4,n209-1
32.0,0.16699219,32.0,0.16699219,33280,171,69,1,n200-1
32.166992,0.11035156,32.166992,0.11035156,33451,113,60,1,n201-1
32.277344,0.111328125,32.277344,0.111328125,33564,114,70,1,n202-1
32.38867,0.111328125,32.38867,0.111328125,33678,114,72,1,n203-1
32.5,0.16699219,32.5,0.16699219,33792,171,74,1,n204-1
32.666992,0.11035156,32.666992,0.11035156,33963,113,65,1,n205-1
32.777344,0.111328125,32.777344,0.111328125,34076,114,75,1,n206-1
32.88867,0.111328125,32.88867,0.111328125,34190,114,77,1,n207-1
33.0,1.0,33.0,1.0,34304,1024,34,4,n210-1
33.0,1.0,33.0,1.0,34304,1024,46,4,n211-1
34.0,1.0,34.0,1.0,35328,1024,39,4,n220-1
34.0,1.0,34.0,1.0,35328,1024,51,4,n221-1
34.0,0.16699219,34.0,0.16699219,35328,171,67,1,n212-1
34.166992,0.11035156,34.166992,0.11035156,35499,113,58,1,n213-1
34.277344,0.111328125,34.277344,0.111328125,35612,114,69,1,n214-1
34.38867,0.111328125,34.38867,0.111328125,35726,114,70,1,n215-1
34.5,0.16699219,34.5,0.16699219,35840,171,72,1,n216-1
34.666992,0.11035156,34.666992,0.11035156,36011,113,63,1,n217-1
34.777344,0.111328125,34.777344,0.111328125,36124,114,74,1,n218-1
34.88867,0.111328125,34.88867,0.111328125,36238,114,75,1,n219-1
35.5,0.5,35.5,0.5,36864,512,33,4,n223-1
35.5,0.5,35.5,0.5,36864,512,45,4,n224-1
36.0,1.0,36.0,1.0,37376,1024,38,4,n233-1
36.0,1.0,36.0,1.0,37376,1024,50,4,n234-1
36.0,0.16699219,36.0,0.16699219,37376,171,66,1,n225-1
36.166992,0.11035156,36.166992,0.11035156,37547,113,57,1,n226-1
36.277344,0.111328125,36.277344,0.111328125,37660,114,67,1,n227-1
36.38867,0.111328125,36.38867,0.111328125,37774,114,69,1,n228-1
36.5,0.16699219,36.5,0.16699219,37888,171,72,1,n229-1
36.666992,0.11035156,36.666992,0.11035156,38059,113,63,1,n230-1
36.777344,0.111328125,36.777344,0.111328125,38172,114,74,1,n231-1
36.88867,0.111328125,36.88867,0.111328125,38286,114,75,1,n232-1
37.5,0.5,37.5,0.5,38912,512,32,4,n236-1
37.5,0.5,37.5,0.5,38912,512,44,4,n237-1
38.0,1.0,38.0,1.0,39424,1024,38,4,n246-1
38.0,1.0,38.0,1.0,39424,1024,50,4,n247-1
38.0,0.16699219,38.0,0.16699219,39424,171,66,1,n238-1
38.166992,0.11035156,38.166992,0.11035156,39595,113,57,1,n239-1
38.277344,0.111328125,38.277344,0.111328125,39708,114,67,1,n240-1
38.38867,0.111328125,38.38867,0.111328125,39822,114,69,1,n241-1
38.5,0.16699219,38.5,0.16699219,39936,171,72,1,n242-1
38.666992,0.11035156,38.666992,0.11035156,40107,113,63,1,n243-1
38.777344,0.111328125,38.777344,0.111328125,40220,114,74,1,n244-1
38.88867,0.111328125,38.88867,0.111328125,40334,114,75,1,n245-1
39.5,0.5,39.5,0.5,40960,512,33,4,n249-1
39.5,0.5,39.5,0.5,40960,512,45,4,n250-1
40.0,2.0,40.0,2.0,41472,2048,38,4,n259-1
40.0,2.0,40.0,2.0,41472,2048,50,4,n260-1
40.0,0.16699219,40.0,0.16699219,41472,171,66,1,n251-1
40.166992,0.11035156,40.166992,0.11035156,41643,113,57,1,n252-1
40.277344,0.111328125,40.277344,0.111328125,41756,114,67,1,n253-1
40.38867,0.111328125,40.38867,0.111328125,41870,114,69,1,n254-1
40.5,0.16699219,40.5,0.16699219,41984,171,60,1,n255-1
40.666992,0.11035156,40.666992,0.11035156,42155,113,57,1,n256-1
40.777344,0.111328125,40.777344,0.111328125,42268,114,62,1,n257-1
40.88867,0.111328125,40.88867,0.111328125,42382,114,63,1,n258-1
42.0,1.0,42.0,1.0,43520,1024,38,5,n268-1
42.0,0.16699219,42.0,0.16699219,43520,171,54,4,n262-1
42.166992,0.11035156,42.166992,0.11035156,43691,113,50,4,n263-1
42.277344,0.111328125,42.277344,0.111328125,43804,114,55,4,n264-1
42.38867,0.111328125,42.38867,0.111328125,43918,114,57,4,n265-1
42.5,0.5,42.5,0.5,44032,512,50,4,n266-1
43.0,0.5,43.0,0.5,44544,512,50,4,n267-1
43.5,0.5,43.5,0.5,45056,512,38,5,n269-1
44.0,2.0,44.0,2.0,45568,2048,31,5,n279-1
44.0,2.0,44.0,2.0,45568,2048,43,5,n280-1
44.0,0.16699219,44.0,0.16699219,45568,171,55,4,n271-1
44.166992,0.11035156,44.166992,0.11035156,45739,113,50,4,n272-1
44.277344,0.111328125,44.277344,0.111328125,45852,114,57,4,n273-1
44.38867,0.111328125,44.38867,0.111328125,45966,114,58,4,n274-1
44.5,0.16699219,44.5,0.16699219,46080,171,57,4,n275-1
44.666992,0.11035156,44.666992,0.11035156,46251,113,50,4,n276-1
44.777344,0.111328125,44.777344,0.111328125,46364,114,58,4,n277-1
44.88867,0.111328125,44.88867,0.111328125,46478,114,60,4,n278-1
46.0,1.0,46.0,1.0,47616,1024,31,5,n290-1
46.0,1.0,46.0,1.0,47616,1024,43,5,n291-1
46.0,0.16699219,46.0,0.16699219,47616,171,58,4,n282-1
46.166992,0.11035156,46.166992,0.11035156,47787,113,50,4,n283-1
46.277344,0.111328125,46.277344,0.111328125,47900,114,60,4,n284-1
46.38867,0.111328125,46.38867,0.111328125,48014,114,62,4,n285-1
46.5,0.16699219,46.5,0.16699219,48128,171,55,4,n286-1
46.666992,0.11035156,46.666992,0.11035156,48299,113,50,4,n287-1
46.777344,0.111328125,46.777344,0.111328125,48412,114,57,4,n288-1
46.88867,0.111328125,46.88867,0.111328125,48526,114,58,4,n289-1
47.5,0.5,47.5,0.5,49152,512,34,5,n292-1
47.5,0.5,47.5,0.5,49152,512,46,5,n293-1
48.0,1.0,48.0,1.0,49664,1024,36,5,n303-1
48.0,1.0,48.0,1.0,49664,1024,48,5,n304-1
48.0,0.16699219,48.0,0.16699219,49664,171,57,4,n295-1
48.166992,0.11035156,48.166992,0.11035156,49835,113,51,4,n296-1
48.277344,0.111328125,48.277344,0.111328125,49948,114,58,4,n297-1
48.38867,0.111328125,48.38867,0.111328125,50062,114,60,4,n298-1
48.5,0.16699219,48.5,0.16699219,50176,171,59,4,n299-1
48.666992,0.11035156,48.666992,0.11035156,50347,113,53,4,n300-1
48.777344,0.111328125,48.777344,0.111328125,50460,114,60,4,n301-1
48.88867,0.111328125,48.88867,0.111328125,50574,114,62,4,n302-1
49.0,1.0,49.0,1.0,50688,1024,38,5,n305-1
49.0,1.0,49.0,1.0,50688,1024,50,5,n306-1
50.0,1.0,50.0,1.0,51712,1024,39,5,n316-1
50.0,1.0,50.0,1.0,51712,1024,51,5,n317-1
50.0,0.16699219,50.0,0.16699219,51712,171,60,4,n308-1
50.166992,0.11035156,50.166992,0.11035156,51883,113,55,4,n309-1
50.277344,0.111328125,50.277344,0.111328125,51996,114,62,4,n310-1
50.38867,0.111328125,50.38867,0.111328125,52110,114,63,4,n311-1
50.5,0.16699219,50.5,0.16699219,52224,171,59,4,n312-1
50.666992,0.11035156,50.666992,0.11035156,52395,113,53,4,n313-1
50.777344,0.111328125,50.777344,0.111328125,52508,114,60,4,n314-1
50.88867,0.111328125,50.88867,0.111328125,52622,114,62,4,n315-1
51.5,0.5,51.5,0.5,53248,512,38,5,n318-1
51.5,0.5,51.5,0.5,53248,512,50,5,n319-1
52.0,1.0,52.0,1.0,53760,1024,39,4,n329-1
52.0,1.0,52.0,1.0,53760,1024,51,4,n330-1
52.0,0.16699219,52.0,0.16699219,53760,171,60,1,n320-1
52.166992,0.11035156,52.166992,0.11035156,53931,113,55,1,n321-1
52.277344,0.111328125,52.277344,0.111328125,54044,114,62,1,n322-1
52.38867,0.111328125,52.38867,0.111328125,54158,114,63,1,n323-1
52.5,0.25,52.5,0.25,54272,256,60,1,n324-1
52.75,0.16699219,52.75,0.16699219,54528,171,62,1,n325-1
52.916992,0.11035156,52.916992,0.11035156,54699,113,55,1,n326-1
53.0,1.0,53.0,1.0,54784,1024,38,4,n331-1
53.0,1.0,53.0,1.0,54784,1024,50,4,n332-1
53.027344,0.111328125,53.027344,0.111328125,54812,114,63,1,n327-1
53.13867,0.111328125,53.13867,0.111328125,54926,114,65,1,n328-1
54.0,1.5,54.0,1.5,55808,1536,37,4,n341-1
54.0,1.5,54.0,1.5,55808,1536,49,4,n342-1
54.0,0.16699219,54.0,0.16699219,55808,171,64,1,n333-1
54.166992,0.11035156,54.166992,0.11035156,55979,113,55,1,n334-1
54.277344,0.111328125,54.277344,0.111328125,56092,114,66,1,n335-1
54.38867,0.111328125,54.38867,0.111328125,56206,114,67,1,n336-1
54.5,0.16699219,54.5,0.16699219,56320,171,67,1,n337-1
54.666992,0.11035156,54.666992,0.11035156,56491,113,58,1,n338-1
54.777344,0.111328125,54.777344,0.111328125,56604,114,69,1,n339-1
54.88867,0.111328125,54.88867,0.111328125,56718,114,70,1,n340-1
55.5,0.5,55.5,0.5,57344,512,37,4,n343-1
55.5,0.5,55.5,0.5,57344,512,49,4,n344-1
56.0,1.0,56.0,1.0,57856,1024,38,4,n350-1
56.0,1.0,56.0,1.0,57856,1024,50,4,n351-1
56.0,1.0,56.0,1.0,57856,1024,62,1,n345-1
56.0,1.0,56.0,1.0,57856,1024,74,1,n346-1
57.0,1.0,57.0,1.0,58880,1024,38,4,n352-1
57.0,1.0,57.0,1.0,58880,1024,50,4,n353-1
57.0,1.0,57.0,1.0,58880,1024,57,1,n347-1
57.0,1.0,57.0,1.0,58880,1024,62,1,n348-1
57.0,1.0,57.0,1.0,58880,1024,66,1,n349-1
58.0,1.5,58.0,1.5,59904,1536,37,4,n362-1
58.0,1.5,58.0,1.5,59904,1536,49,4,n363-1
58.0,0.16699219,58.0,0.16699219,59904,171,64,1,n354-1
58.166992,0.11035156,58.166992,0.11035156,60075,113,58,1,n355-1
58.277344,0.111328125,58.277344,0.111328125,60188,114,66,1,n356-1
58.38867,0.111328125,58.38867,0.111328125,60302,114,67,1,n357-1
58.5,0.16699219,58.5,0.16699219,60416,171,67,1,n358-1
58.666992,0.11035156,58.666992,0.11035156,60587,113,58,1,n359-1
58.777344,0.111328125,58.777344,0.111328125,60700,114,69,1,n360-1
58.88867,0.111328125,58.88867,0.111328125,60814,114,70,1,n361-1
59.5,0.5,59.5,0.5,61440,512,37,4,n364-1
59.5,0.5,59.5,0.5,61440,512,49,4,n365-1
60.0,1.0,60.0,1.0,61952,1024,38,4,n372-1
60.0,1.0,60.0,1.0,61952,1024,50,4,n373-1
60.0,1.0,60.0,1.0,61952,1024,70,1,n366-1
60.0,1.0,60.0,1.0,61952,1024,74,1,n367-1
60.0,1.0,60.0,1.0,61952,1024,79,1,n368-1
61.0,1.0,61.0,1.0,62976,1024,38,4,n374-1
61.0,1.0,61.0,1.0,62976,1024,50,4,n375-1
61.0,1.0,61.0,1.0,62976,1024,66,1,n369-1
61.0,1.0,61.0,1.0,62976,1024,69,1,n370-1
61.0,1.0,61.0,1.0,62976,1024,74,1,n371-1
62.0,1.0,62.0,1.0,64000,1024,31,4,n380-1
62.0,1.0,62.0,1.0,64000,1024,43,4,n381-1
62.0,1.0,62.0,1.0,64000,1024,58,1,n376-1
62.0,1.0,62.0,1.0,64000,1024,62,1,n377-1
62.0,1.0,62.0,1.0,64000,1024,67,1,n378-1
64.0,2.0,64.0,2.0,66048,2048,34,6,n391-1
64.0,2.0,64.0,2.0,66048,2048,46,6,n392-1
64.0,0.5,64.0,0.5,66048,512,53,1,n383-1
64.0,0.25,64.0,0.25,66048,256,53,2,n387-1
64.25,0.25,64.25,0.25,66304,256,50,2,n388-1
64.5,0.5,64.5,0.5,66560,512,55,1,n384-1
65.0,0.25,65.0,0.25,67072,256,57,2,n389-1
65.0,0.5,65.0,0.5,67072,512,57,1,n385-1
65.25,0.25,65.25,0.25,67328,256,50,2,n390-1
65.5,0.5,65.5,0.5,67584,512,58,1,n386-1
66.0,1.0,66.0,1.0,68096,1024,34,6,n401-1
66.0,1.0,66.0,1.0,68096,1024,46,6,n402-1
66.0,0.5,66.0,0.5,68096,512,60,1,n393-1
66.0,0.25,66.0,0.25,68096,256,60,2,n397-1
66.25,0.25,66.25,0.25,68352,256,50,2,n398-1
66.5,0.5,66.5,0.5,68608,512,62,1,n394-1
67.0,1.0,67.0,1.0,69120,1024,32,6,n403-1
67.0,1.0,67.0,1.0,69120,1024,48,6,n404-1
67.0,0.25,67.0,0.25,69120,256,63,2,n399-1
67.0,0.5,67.0,0.5,69120,512,63,1,n395-1
67.25,0.25,67.25,0.25,69376,256,50,2,n400-1
67.5,0.5,67.5,0.5,69632,512,65,1,n396-1
68.0,2.0,68.0,2.0,70144,2048,31,5,n414-1
68.0,2.0,68.0,2.0,70144,2048,47,5,n415-1
68.0,0.5,68.0,0.5,70144,512,67,3,n410-1
68.0,0.25,68.0,0.25,70144,256,67,2,n406-1
68.0,3.0,68.0,3.0,70144,3072,67,1,n405-1
68.25,0.25,68.25,0.25,70400,256,50,2,n407-1
68.5,0.5,68.5,0.5,70656,512,65,3,n411-1
69.0,0.25,69.0,0.25,71168,256,63,2,n408-1
69.0,0.5,69.0,0.5,71168,512,63,3,n412-1
69.25,0.25,69.25,0.25,71424,256,50,2,n409-1
69.5,0.5,69.5,0.5,71680,512,62,3,n413-1
70.0,1.0,70.0,1.0,72192,1024,31,7,n423-1
70.0,1.0,70.0,1.0,72192,1024,47,7,n424-1
70.0,0.5,70.0,0.5,72192,512,60,6,n419-1
70.5,0.5,70.5,0.5,72704,512,59,6,n420-1
71.0,0.25,71.0,0.25,73216,256,57,7,n425-1
71.0,0.5,71.0,0.5,73216,512,57,6,n421-1
71.0,0.5,71.0,0.5,73216,512,69,1,n417-1
71.25,0.25,71.25,0.25,73472,256,50,7,n426-1
71.5,0.5,71.5,0.5,73728,512,55,6,n422-1
71.5,0.5,71.5,0.5,73728,512,71,1,n418-1
72.0,0.5,72.0,0.5,74240,512,48,6,n431-1
72.0,0.25,72.0,0.25,74240,256,48,7,n435-1
72.0,2.0,72.0,2.0,74240,2048,63,4,n430-1
72.0,0.0,72.0,0.0,74240,0,63,4,n429-1
72.0,2.5,72.0,2.5,74240,2560,75,1,n428-1
72.25,0.25,72.25,0.25,74496,256,36,7,n436-1
72.5,0.5,72.5,0.5,74752,512,50,6,n432-1
73.0,0.25,73.0,0.25,75264,256,51,7,n438-1
73.0,0.5,73.0,0.5,75264,512,51,6,n433-1
73.25,0.25,73.25,0.25,75520,256,48,7,n439-1
73.5,0.5,73.5,0.5,75776,512,53,6,n434-1
74.0,0.5,74.0,0.5,76288,512,55,6,n449-1
74.0,0.25,74.0,0.25,76288,256,55,7,n454-1
74.0,0.5,74.0,0.5,76288,512,63,3,n448-1
74.25,0.25,74.25,0.25,76544,256,48,7,n455-1
74.5,0.5,74.5,0.5,76800,512,57,6,n450-1
74.5,0.6669922,74.5,0.6669922,76800,683,74,1,n442-1
75.0,0.3330078,75.0,0.3330078,77312,341,59,6,n451-1
75.200195,0.20019531,75.200195,0.20019531,77517,205,72,2,n444-1
75.33301,0.33398438,75.33301,0.33398438,77653,342,60,6,n452-1
75.40039,0.20019531,75.40039,0.20019531,77722,205,70,2,n445-1
75.600586,0.19921875,75.600586,0.19921875,77927,204,69,2,n446-1
