idx,matchtype,partid,ppartid
130,0,n606-1,n651
131,0,n649-1,n680
132,0,n694-1,n712
133,0,n724-1,n736
134,0,n818-1,n793
135,0,n901-1,n849
136,0,n1303-1,n1116
137,0,n685-1,n702
138,0,n734-1,n738
139,0,n744-1,n750
140,0,n781-1,n767
141,0,n1805-1,n1601
142,0,n13-1,n3
143,0,n49-1,n33
144,0,n61-1,n43
145,0,n135-1,n110
146,0,n170-1,n150
147,0,n187-1,n162
148,0,n280-1,n249
149,0,n381-1,n349
150,0,n1108-1,n934
151,0,n1144-1,n964
152,0,n1156-1,n974
153,0,n1230-1,n1041
154,0,n1265-1,n1082
155,0,n1282-1,n1092
156,0,n1375-1,n1181
157,0,n1481-1,n1283
158,0,n1515-1,n1321
159,0,n1530-1,n1335
160,0,n1540-1,n1339
161,0,n1572-1,n1372
162,0,n1629-1,n1431
163,0,n1643-1,n1446
164,0,n1657-1,n1460
165,0,n1714-1,n1515
166,0,n1737-1,n1536
167,0,n1757-1,n1558
168,0,n1822-1,n1607
169,0,n1844-1,n1631
170,0,n237-1,n217
171,0,n684-1,n709
172,0,n723-1,n734
173,0,n1332-1,n1149
174,0,n224-1,n205
175,0,n250-1,n230
176,0,n518-1,n445
177,0,n518-2,n598
178,0,n1074-1,n914
179,0,n1096-1,n929
180,0,n1319-1,n1137
181,0,n1345-1,n1161
182,0,n1541-1,n1341
183,0,n1804-1,n1599
184,0,n26-1,n20
185,0,n74-1,n61
186,0,n131-1,n111
187,0,n145-1,n132
188,0,n171-1,n151
189,0,n183-1,n161
190,0,n211-1,n191
191,0,n293-1,n267
192,0,n392-1,n354
193,0,n493-1,n424
194,0,n590-1,n506
195,0,n493-2,n577
196,0,n826-1,n800
197,0,n1019-1,n870
198,0,n1041-1,n885
199,0,n1063-1,n900
200,0,n1082-1,n922
201,0,n1121-1,n950
202,0,n1169-1,n992
203,0,n1226-1,n1042
204,0,n1240-1,n1062
205,0,n1266-1,n1081
206,0,n1278-1,n1093
207,0,n1306-1,n1123
208,0,n1388-1,n1198
209,0,n1680-1,n1492
210,0,n1693-1,n1504
211,0,n1842-1,n1629
212,0,n415-1,n368
213,0,n536-1,n459
214,0,n415-2,n523
215,0,n536-2,n610
216,0,n722-1,n733
217,0,n767-1,n766
218,0,n849-1,n815
219,0,n37-1,n21
220,0,n33-1,n30
221,0,n85-1,n63
222,0,n112-1,n93
223,0,n156-1,n135
224,0,n304-1,n269
225,0,n431-1,n385
226,0,n439-1,n390
227,0,n455-1,n393
228,0,n481-1,n421
229,0,n547-1,n472
230,0,n559-1,n479
231,0,n570-1,n496
232,0,n404-2,n519
233,0,n431-2,n539
234,0,n439-2,n544
235,0,n455-2,n547
236,0,n481-2,n574
237,0,n547-2,n625
238,0,n559-2,n630
239,0,n570-2,n647
240,0,n639-1,n674
241,0,n838-1,n810
242,0,n865-1,n831
243,0,n873-1,n836
244,0,n889-1,n839
245,0,n915-1,n867
246,0,n1132-1,n952
247,0,n1128-1,n961
248,0,n1180-1,n994
249,0,n1207-1,n1024
250,0,n1251-1,n1067
251,0,n1399-1,n1202
252,0,n1527-1,n1326
253,0,n1673-1,n1477
254,0,n1669-1,n1485
255,0,n1684-1,n1497
256,0,n1697-1,n1511
257,0,n1789-1,n1586
258,0,n1795-1,n1596
259,0,n1850-1,n1638
260,0,n342-1,n306
261,0,n344-1,n315
262,0,n363-1,n326
263,0,n365-1,n335
264,0,n690-1,n713
265,0,n721-1,n731
266,0,n745-1,n751
267,0,n780-1,n768
268,0,n791-1,n781
269,0,n1437-1,n1238
270,0,n1439-1,n1248
271,0,n1458-1,n1259
272,0,n1460-1,n1268
273,0,n2-1,n0
274,0,n5-1,n4
275,0,n9-1,n8
276,0,n16-1,n12
277,0,n20-1,n16
278,0,n39-1,n28
279,0,n42-1,n36
280,0,n47-1,n41
281,0,n53-1,n46
282,0,n57-1,n50
283,0,n64-1,n54
284,0,n68-1,n58
285,0,n87-1,n69
286,0,n100-1,n84
287,0,n120-1,n99
288,0,n122-1,n106
289,0,n133-1,n115
290,0,n159-1,n143
291,0,n174-1,n157
292,0,n185-1,n167
293,0,n234-1,n208
294,0,n247-1,n220
295,0,n260-1,n232
296,0,n263-1,n243
297,0,n267-1,n246
298,0,n272-1,n252
299,0,n276-1,n256
300,0,n283-1,n260
301,0,n287-1,n264
302,0,n306-1,n275
303,0,n319-1,n290
304,0,n332-1,n301
305,0,n351-1,n318
306,0,n353-1,n324
307,0,n373-1,n339
308,0,n375-1,n346
309,0,n388-1,n356
310,0,n398-1,n361
311,0,n400-1,n365
312,0,n407-1,n370
313,0,n409-1,n373
314,0,n426-1,n381
315,0,n432-1,n388
316,0,n480-1,n419
317,0,n569-1,n494
318,0,n398-2,n515
319,0,n400-2,n520
320,0,n407-2,n525
321,0,n409-2,n528
322,0,n426-2,n535
323,0,n432-2,n542
324,0,n480-2,n572
325,0,n569-2,n645
326,0,n757-1,n752
327,0,n770-1,n765
328,0,n831-1,n812
329,0,n841-1,n817
330,0,n843-1,n820
331,0,n860-1,n827
332,0,n866-1,n834
333,0,n914-1,n865
334,0,n1091-1,n931
335,0,n1100-1,n935
336,0,n1104-1,n939
337,0,n1111-1,n943
338,0,n1115-1,n947
339,0,n1134-1,n958
340,0,n1137-1,n967
341,0,n1142-1,n973
342,0,n1148-1,n977
343,0,n1152-1,n981
344,0,n1159-1,n985
345,0,n1163-1,n989
346,0,n1182-1,n1001
347,0,n1195-1,n1016
348,0,n1215-1,n1030
349,0,n1217-1,n1039
350,0,n1228-1,n1049
351,0,n1254-1,n1075
352,0,n1269-1,n1089
353,0,n1280-1,n1098
354,0,n1329-1,n1139
355,0,n1342-1,n1151
356,0,n1355-1,n1163
357,0,n1358-1,n1174
358,0,n1362-1,n1177
359,0,n1367-1,n1184
360,0,n1371-1,n1188
361,0,n1378-1,n1192
362,0,n1382-1,n1196
363,0,n1401-1,n1207
364,0,n1414-1,n1222
365,0,n1427-1,n1233
366,0,n1446-1,n1251
367,0,n1448-1,n1255
368,0,n1469-1,n1272
369,0,n1471-1,n1278
370,0,n1500-1,n1306
371,0,n1620-1,n1428
372,0,n1674-1,n1480
373,0,n1710-1,n1517
374,0,n1727-1,n1533
375,0,n1750-1,n1554
376,0,n1837-1,n1626
377,0,n1847-1,n1630
378,0,n29-1,n24
379,0,n77-1,n66
380,0,n98-1,n76
381,0,n110-1,n87
382,0,n198-1,n182
383,0,n221-1,n197
384,0,n296-1,n272
385,0,n317-1,n281
386,0,n330-1,n293
387,0,n433-1,n389
388,0,n479-1,n417
389,0,n578-1,n503
390,0,n433-2,n543
391,0,n479-2,n570
392,0,n691-1,n715
393,0,n813-1,n796
394,0,n867-1,n835
395,0,n913-1,n863
396,0,n1124-1,n955
397,0,n1172-1,n997
398,0,n1193-1,n1007
399,0,n1205-1,n1018
400,0,n1293-1,n1113
401,0,n1316-1,n1128
402,0,n1391-1,n1204
403,0,n1412-1,n1213
404,0,n1425-1,n1225
405,0,n1501-1,n1307
406,0,n1511-1,n1311
407,0,n1529-1,n1330
408,0,n1630-1,n1436
409,0,n1632-1,n1440
410,0,n1644-1,n1449
411,0,n1646-1,n1458
412,0,n1658-1,n1465
413,0,n1660-1,n1472
414,0,n1665-1,n1478
415,0,n1675-1,n1482
416,0,n1794-1,n1594
417,0,n1851-1,n1637
418,0,n568-1,n493
419,0,n568-2,n644
420,0,n801-1,n783
421,0,n1085-1,n924
422,0,n81-1,n72
423,0,n94-1,n82
424,0,n209-1,n186
425,0,n300-1,n278
426,0,n313-1,n288
427,0,n387-1,n355
428,0,n434-1,n391
429,0,n460-1,n407
430,0,n462-1,n410
431,0,n476-1,n413
432,0,n478-1,n415
433,0,n567-1,n490
434,0,n579-1,n497
435,0,n585-1,n507
436,0,n434-2,n545
437,0,n460-2,n561
438,0,n476-2,n566
439,0,n478-2,n568
440,0,n567-2,n640
441,0,n579-2,n649
442,0,n579-2,n649
443,0,n692-1,n716
444,0,n692-1,n716
445,0,n713-1,n730
446,0,n764-1,n764
447,0,n816-1,n795
448,0,n868-1,n837
449,0,n894-1,n853
450,0,n896-1,n856
451,0,n910-1,n859
452,0,n912-1,n861
453,0,n1176-1,n1003
454,0,n1189-1,n1013
455,0,n1304-1,n1117
456,0,n1395-1,n1210
457,0,n1408-1,n1220
458,0,n1496-1,n1298
459,0,n1502-1,n1309
460,0,n1633-1,n1442
461,0,n1647-1,n1455
462,0,n1661-1,n1473
463,0,n32-1,n29
464,0,n46-1,n40
465,0,n114-1,n102
466,0,n160-1,n144
467,0,n262-1,n242
468,0,n693-1,n718
469,0,n1084-1,n921
470,0,n1089-1,n926
471,0,n1127-1,n959
472,0,n1141-1,n971
473,0,n1209-1,n1033
474,0,n1255-1,n1074
475,0,n1357-1,n1173
476,0,n1676-1,n1483
477,0,n1689-1,n1495
478,0,n1702-1,n1509
479,0,n1788-1,n1590
480,0,n4-1,n1
481,0,n19-1,n15
482,0,n34-1,n31
483,0,n41-1,n35
484,0,n52-1,n44
485,0,n67-1,n57
486,0,n90-1,n78
487,0,n102-1,n90
488,0,n106-1,n96
489,0,n132-1,n108
490,0,n147-1,n122
491,0,n146-1,n131
492,0,n157-1,n136
493,0,n172-1,n149
494,0,n184-1,n160
495,0,n199-1,n173
496,0,n264-1,n244
497,0,n271-1,n251
498,0,n286-1,n263
499,0,n309-1,n284
500,0,n321-1,n296
501,0,n326-1,n303
502,0,n334-1,n309
503,0,n384-1,n357
504,0,n422-1,n382
505,0,n454-1,n392
506,0,n586-1,n509
507,0,n422-2,n536
508,0,n454-2,n546
509,0,n810-1,n791
510,0,n822-1,n802
511,0,n856-1,n829
512,0,n883-1,n838
513,0,n1070-1,n910
514,0,n1072-1,n915
515,0,n1080-1,n920
516,0,n1086-1,n923
517,0,n1099-1,n932
518,0,n1114-1,n946
519,0,n1129-1,n962
520,0,n1136-1,n966
521,0,n1147-1,n975
522,0,n1162-1,n988
523,0,n1185-1,n1009
524,0,n1197-1,n1021
525,0,n1201-1,n1027
526,0,n1227-1,n1040
527,0,n1242-1,n1054
528,0,n1241-1,n1063
529,0,n1252-1,n1066
530,0,n1267-1,n1080
531,0,n1279-1,n1091
532,0,n1294-1,n1104
533,0,n1359-1,n1175
534,0,n1366-1,n1183
535,0,n1381-1,n1195
536,0,n1404-1,n1216
537,0,n1416-1,n1228
538,0,n1421-1,n1235
539,0,n1429-1,n1241
540,0,n1497-1,n1300
541,0,n1531-1,n1334
542,0,n1573-1,n1371
543,0,n1587-1,n1389
544,0,n1601-1,n1402
545,0,n1634-1,n1444
546,0,n1640-1,n1453
547,0,n1648-1,n1459
548,0,n1654-1,n1468
549,0,n1662-1,n1474
550,0,n1682-1,n1494
551,0,n1695-1,n1508
552,0,n1706-1,n1521
553,0,n1777-1,n1582
554,0,n1833-1,n1622
555,0,n1840-1,n1627
556,0,n1845-1,n1632
557,0,n537-1,n460
558,0,n537-2,n611
559,0,n701-1,n719
560,0,n712-1,n728
561,0,n762-1,n761
562,0,n763-1,n763
563,0,n1062-1,n905
564,0,n1482-1,n1288
565,0,n1498-1,n1302
566,0,n1787-1,n1589
567,0,n1852-1,n1635
568,0,n6-1,n5
569,0,n8-1,n7
570,0,n21-1,n17
571,0,n28-1,n23
572,0,n35-1,n32
573,0,n43-1,n37
574,0,n45-1,n39
575,0,n56-1,n47
576,0,n54-1,n49
577,0,n69-1,n59
578,0,n76-1,n65
579,0,n134-1,n116
580,0,n158-1,n134
581,0,n186-1,n166
582,0,n226-1,n211
583,0,n239-1,n223
584,0,n252-1,n235
585,0,n256-1,n239
586,0,n265-1,n245
587,0,n273-1,n253
588,0,n275-1,n255
589,0,n288-1,n265
590,0,n295-1,n271
591,0,n347-1,n323
592,0,n389-1,n358
593,0,n421-1,n379
594,0,n450-1,n394
595,0,n468-1,n404
596,0,n475-1,n412
597,0,n515-1,n453
598,0,n529-1,n456
599,0,n548-1,n471
600,0,n576-1,n499
601,0,n587-1,n511
602,0,n425-2,n533
603,0,n450-2,n548
604,0,n468-2,n558
605,0,n475-2,n565
606,0,n515-2,n604
607,0,n529-2,n607
608,0,n548-2,n624
609,0,n576-2,n650
610,0,n593-1,n652
611,0,n811-1,n794
612,0,n823-1,n803
613,0,n855-1,n825
614,0,n884-1,n841
615,0,n909-1,n858
616,0,n1079-1,n919
617,0,n1090-1,n928
618,0,n1101-1,n936
619,0,n1103-1,n938
620,0,n1116-1,n948
621,0,n1123-1,n954
622,0,n1130-1,n963
623,0,n1138-1,n968
624,0,n1140-1,n970
625,0,n1151-1,n978
626,0,n1149-1,n980
627,0,n1164-1,n990
628,0,n1171-1,n996
629,0,n1229-1,n1047
630,0,n1253-1,n1065
631,0,n1281-1,n1097
632,0,n1321-1,n1142
633,0,n1334-1,n1154
634,0,n1347-1,n1166
635,0,n1351-1,n1170
636,0,n1360-1,n1176
637,0,n1368-1,n1185
638,0,n1370-1,n1187
639,0,n1383-1,n1197
640,0,n1390-1,n1201
641,0,n1442-1,n1256
642,0,n1542-1,n1337
643,0,n1671-1,n1488
644,0,n1681-1,n1491
645,0,n1686-1,n1501
646,0,n1694-1,n1505
647,0,n1791-1,n1592
648,0,n7-1,n6
649,0,n10-1,n9
650,0,n15-1,n11
651,0,n22-1,n19
652,0,n30-1,n25
653,0,n44-1,n38
654,0,n55-1,n48
655,0,n58-1,n51
656,0,n63-1,n53
657,0,n70-1,n62
658,0,n78-1,n67
659,0,n144-1,n121
660,0,n196-1,n172
661,0,n213-1,n199
662,0,n274-1,n254
663,0,n277-1,n257
664,0,n282-1,n259
665,0,n289-1,n268
666,0,n297-1,n273
667,0,n338-1,n313
668,0,n355-1,n329
669,0,n359-1,n333
670,0,n376-1,n352
671,0,n386-1,n359
672,0,n466-1,n411
673,0,n489-1,n431
674,0,n502-1,n434
675,0,n560-1,n481
676,0,n563-1,n492
677,0,n565-1,n495
678,0,n588-1,n513
679,0,n466-2,n564
680,0,n489-2,n584
681,0,n502-2,n587
682,0,n560-2,n631
683,0,n563-2,n643
684,0,n565-2,n646
685,0,n627-1,n666
686,0,n672-1,n694
687,0,n702-1,n721
688,0,n730-1,n739
689,0,n732-1,n742
690,0,n740-1,n745
691,0,n742-1,n748
692,0,n777-1,n770
693,0,n779-1,n773
694,0,n787-1,n776
695,0,n789-1,n779
696,0,n798-1,n785
697,0,n806-1,n792
698,0,n819-1,n799
699,0,n824-1,n805
700,0,n900-1,n857
701,0,n1102-1,n937
702,0,n1105-1,n940
703,0,n1110-1,n942
704,0,n1117-1,n951
705,0,n1125-1,n956
706,0,n1139-1,n969
707,0,n1150-1,n979
708,0,n1153-1,n982
709,0,n1158-1,n984
710,0,n1165-1,n993
711,0,n1173-1,n998
712,0,n1239-1,n1053
713,0,n1291-1,n1103
714,0,n1308-1,n1130
715,0,n1369-1,n1186
716,0,n1372-1,n1189
717,0,n1377-1,n1191
718,0,n1384-1,n1200
719,0,n1392-1,n1205
720,0,n1433-1,n1245
721,0,n1450-1,n1261
722,0,n1454-1,n1265
723,0,n1485-1,n1292
724,0,n1622-1,n1434
725,0,n1636-1,n1447
726,0,n1650-1,n1462
727,0,n1670-1,n1486
728,0,n1679-1,n1490
729,0,n1685-1,n1500
730,0,n1692-1,n1503
731,0,n1698-1,n1512
732,0,n1712-1,n1519
733,0,n1716-1,n1525
734,0,n1775-1,n1580
735,0,n1781-1,n1584
736,0,n1827-1,n1619
737,0,n1836-1,n1624
738,0,n1843-1,n1628
739,0,n80-1,n71
740,0,n93-1,n81
741,0,n299-1,n277
742,0,n312-1,n287
743,0,n420-1,n377
744,0,n451-1,n396
745,0,n420-2,n532
746,0,n451-2,n550
747,0,n711-1,n727
748,0,n752-1,n754
749,0,n754-1,n758
750,0,n760-1,n762
751,0,n854-1,n824
752,0,n885-1,n842
753,0,n1175-1,n1002
754,0,n1188-1,n1012
755,0,n1394-1,n1208
756,0,n1407-1,n1219
757,0,n1486-1,n1295
758,0,n11-1,n10
759,0,n17-1,n13
760,0,n31-1,n26
761,0,n59-1,n52
762,0,n65-1,n55
763,0,n79-1,n68
764,0,n82-1,n73
765,0,n89-1,n75
766,0,n95-1,n83
767,0,n101-1,n89
768,0,n153-1,n145
769,0,n201-1,n187
770,0,n255-1,n238
771,0,n278-1,n258
772,0,n284-1,n261
773,0,n298-1,n274
774,0,n301-1,n279
775,0,n308-1,n282
776,0,n314-1,n289
777,0,n320-1,n294
778,0,n324-1,n299
779,0,n393-1,n360
780,0,n419-1,n375
781,0,n452-1,n398
782,0,n461-1,n409
783,0,n508-1,n443
784,0,n513-1,n447
785,0,n549-1,n473
786,0,n556-1,n484
787,0,n558-1,n487
788,0,n566-1,n491
789,0,n397-2,n514
790,0,n419-2,n530
791,0,n452-2,n552
792,0,n465-2,n563
793,0,n508-2,n596
794,0,n513-2,n600
795,0,n549-2,n623
796,0,n556-2,n635
797,0,n558-2,n638
798,0,n566-2,n642
799,0,n683-1,n708
800,0,n703-1,n722
801,0,n832-1,n806
802,0,n853-1,n822
803,0,n886-1,n844
804,0,n899-1,n855
805,0,n1038-1,n887
806,0,n1106-1,n941
807,0,n1112-1,n944
808,0,n1126-1,n957
809,0,n1154-1,n983
810,0,n1160-1,n986
811,0,n1174-1,n999
812,0,n1177-1,n1004
813,0,n1184-1,n1008
814,0,n1190-1,n1014
815,0,n1196-1,n1020
816,0,n1248-1,n1076
817,0,n1296-1,n1118
818,0,n1350-1,n1169
819,0,n1373-1,n1190
820,0,n1379-1,n1193
821,0,n1393-1,n1206
822,0,n1396-1,n1211
823,0,n1403-1,n1215
824,0,n1409-1,n1221
825,0,n1415-1,n1226
826,0,n1419-1,n1231
827,0,n1504-1,n1313
828,0,n1561-1,n1367
829,0,n1616-1,n1419
830,0,n1612-1,n1427
831,0,n1672-1,n1476
832,0,n1667-1,n1481
833,0,n1668-1,n1484
834,0,n1683-1,n1496
835,0,n1696-1,n1510
836,0,n1711-1,n1518
837,0,n1783-1,n1588
838,0,n1792-1,n1595
839,0,n1798-1,n1597
840,0,n1808-1,n1614
841,0,n574-1,n504
842,0,n687-1,n714
843,0,n689-1,n717
844,0,n698-1,n720
845,0,n700-1,n723
846,0,n704-1,n724
847,0,n707-1,n726
848,0,n709-1,n729
849,0,n717-1,n732
850,0,n719-1,n735
851,0,n715-1,n737
852,0,n776-1,n769
853,0,n803-1,n787
854,0,n809-1,n790
855,0,n1068-1,n916
856,0,n1562-1,n1369
857,0,n18-1,n14
858,0,n66-1,n56
859,0,n83-1,n74
860,0,n91-1,n79
861,0,n96-1,n85
862,0,n103-1,n91
863,0,n117-1,n105
864,0,n118-1,n107
865,0,n124-1,n112
866,0,n128-1,n118
867,0,n137-1,n124
868,0,n141-1,n129
869,0,n161-1,n141
870,0,n163-1,n152
871,0,n169-1,n158
872,0,n176-1,n163
873,0,n180-1,n169
874,0,n189-1,n175
875,0,n257-1,n240
876,0,n285-1,n262
877,0,n302-1,n280
878,0,n310-1,n285
879,0,n315-1,n291
880,0,n322-1,n297
881,0,n325-1,n300
882,0,n345-1,n320
883,0,n377-1,n350
884,0,n394-1,n362
885,0,n413-1,n374
886,0,n453-1,n400
887,0,n464-1,n408
888,0,n487-1,n426
889,0,n507-1,n441
890,0,n530-1,n461
891,0,n577-1,n502
892,0,n583-1,n510
893,0,n394-2,n516
894,0,n413-2,n529
895,0,n453-2,n554
896,0,n464-2,n562
897,0,n487-2,n579
898,0,n507-2,n594
899,0,n530-2,n612
900,0,n710-1,n725
901,0,n755-1,n756
902,0,n761-1,n760
903,0,n833-1,n808
904,0,n847-1,n821
905,0,n887-1,n846
906,0,n898-1,n854
907,0,n1015-1,n872
908,0,n1060-1,n902
909,0,n1067-1,n913
910,0,n1077-1,n918
911,0,n1087-1,n927
912,0,n1113-1,n945
913,0,n1161-1,n987
914,0,n1178-1,n1005
915,0,n1186-1,n1010
916,0,n1191-1,n1015
917,0,n1198-1,n1022
918,0,n1212-1,n1036
919,0,n1213-1,n1038
920,0,n1219-1,n1044
921,0,n1223-1,n1050
922,0,n1232-1,n1056
923,0,n1236-1,n1060
924,0,n1256-1,n1072
925,0,n1258-1,n1083
926,0,n1264-1,n1088
927,0,n1271-1,n1094
928,0,n1275-1,n1100
929,0,n1284-1,n1106
930,0,n1352-1,n1171
931,0,n1380-1,n1194
932,0,n1397-1,n1212
933,0,n1405-1,n1217
934,0,n1410-1,n1224
935,0,n1417-1,n1229
936,0,n1420-1,n1232
937,0,n1440-1,n1252
938,0,n1499-1,n1303
939,0,n1563-1,n1378
940,0,n1617-1,n1422
941,0,n1666-1,n1479
942,0,n1709-1,n1514
943,0,n1708-1,n1523
944,0,n1720-1,n1529
945,0,n1769-1,n1573
946,0,n1780-1,n1581
947,0,n1820-1,n1609
948,0,n1825-1,n1617
949,0,n1831-1,n1621
950,0,n1838-1,n1625
951,0,n92-1,n80
952,0,n104-1,n92
953,0,n105-1,n95
954,0,n149-1,n138
955,0,n217-1,n203
956,0,n230-1,n215
957,0,n243-1,n227
958,0,n258-1,n241
959,0,n311-1,n286
960,0,n323-1,n298
961,0,n327-1,n304
962,0,n395-1,n364
963,0,n412-1,n372
964,0,n429-1,n384
965,0,n459-1,n406
966,0,n572-1,n500
967,0,n399-2,n518
968,0,n408-2,n527
969,0,n429-2,n538
970,0,n459-2,n559
971,0,n603-1,n654
972,0,n605-1,n657
973,0,n614-1,n660
974,0,n616-1,n663
975,0,n624-1,n668
976,0,n626-1,n671
977,0,n635-1,n675
978,0,n637-1,n678
979,0,n645-1,n683
980,0,n647-1,n686
981,0,n658-1,n691
982,0,n669-1,n696
983,0,n671-1,n699
984,0,n681-1,n703
985,0,n726-1,n740
986,0,n773-1,n771
987,0,n828-1,n811
988,0,n842-1,n819
989,0,n863-1,n830
990,0,n897-1,n852
991,0,n1042-1,n889
992,0,n1050-1,n898
993,0,n1066-1,n911
994,0,n1187-1,n1011
995,0,n1199-1,n1023
996,0,n1200-1,n1026
997,0,n1244-1,n1069
998,0,n1312-1,n1134
999,0,n1325-1,n1146
1000,0,n1338-1,n1158
1001,0,n1353-1,n1172
1002,0,n1406-1,n1218
1003,0,n1418-1,n1230
1004,0,n1422-1,n1236
1005,0,n1512-1,n1310
1006,0,n1508-1,n1319
1007,0,n1557-1,n1359
1008,0,n1574-1,n1377
1009,0,n1576-1,n1382
1010,0,n1588-1,n1393
1011,0,n1590-1,n1397
1012,0,n1602-1,n1406
1013,0,n1604-1,n1411
1014,0,n1618-1,n1424
1015,0,n1628-1,n1438
1016,0,n1631-1,n1443
1017,0,n1642-1,n1451
1018,0,n1645-1,n1457
1019,0,n1656-1,n1469
1020,0,n1659-1,n1471
1021,0,n1664-1,n1475
1022,0,n1707-1,n1522
1023,0,n1784-1,n1587
1024,0,n1799-1,n1598
1025,0,n1799-1,n1598
1026,0,n333-1,n308
1027,0,n354-1,n327
1028,0,n506-1,n437
1029,0,n534-1,n458
1030,0,n531-1,n467
1031,0,n561-1,n483
1032,0,n506-2,n590
1033,0,n534-2,n609
1034,0,n531-2,n618
1035,0,n561-2,n634
1036,0,n796-1,n789
1037,0,n1428-1,n1240
1038,0,n1449-1,n1258
1039,0,n107-1,n97
1040,0,n205-1,n193
1041,0,n328-1,n305
1042,0,n396-1,n366
1043,0,n411-1,n371
1044,0,n458-1,n405
1045,0,n505-1,n435
1046,0,n533-1,n455
1047,0,n532-1,n469
1048,0,n544-1,n475
1049,0,n546-1,n478
1050,0,n571-1,n498
1051,0,n396-2,n521
1052,0,n411-2,n526
1053,0,n458-2,n560
1054,0,n505-2,n589
1055,0,n533-2,n606
1056,0,n532-2,n620
1057,0,n544-2,n626
1058,0,n546-2,n629
1059,0,n575-2,n648
1060,0,n602-1,n653
1061,0,n640-1,n681
1062,0,n727-1,n741
1063,0,n750-1,n759
1064,0,n778-1,n772
1065,0,n829-1,n813
1066,0,n845-1,n818
1067,0,n892-1,n851
1068,0,n1028-1,n882
1069,0,n1052-1,n894
1070,0,n1202-1,n1028
1071,0,n1300-1,n1124
1072,0,n1423-1,n1237
1073,0,n1467-1,n1280
1074,0,n1477-1,n1291
1075,0,n1495-1,n1297
1076,0,n1558-1,n1361
1077,0,n1577-1,n1385
1078,0,n1591-1,n1399
1079,0,n1605-1,n1414
1080,0,n1627-1,n1441
1081,0,n1641-1,n1454
1082,0,n1655-1,n1470
1083,0,n1806-1,n1593
1084,0,n113-1,n101
1085,0,n152-1,n142
