idx,matchtype,partid,ppartid
98,0,n1410-1,n1631
99,0,n1430-1,n1642
100,0,n1436-1,n1657
101,0,n1452-1,n1665
102,0,n1458-1,n1678
103,0,n1474-1,n1690
104,0,n1480-1,n1702
105,0,n1505-1,n1711
106,0,n1511-1,n1732
107,0,n1536-1,n1744
108,0,n1542-1,n1761
109,0,n1564-1,n1774
110,0,n1570-1,n1788
111,0,n1593-1,n1802
112,0,n1599-1,n1817
113,0,n1690-1,n1895
114,0,n1835-1,n2016
115,0,n1841-1,n2027
116,0,n1862-1,n2039
117,0,n1868-1,n2051
118,0,n1961-1,n2131
119,0,n2106-1,n2253
120,0,n2112-1,n2263
121,0,n2127-1,n2273
122,0,n2133-1,n2288
123,0,n1058-1,n1083
124,0,n1062-1,n1089
125,0,n1058-2,n1296
126,0,n1062-2,n1302
127,0,n12-1,n9
128,0,n18-1,n19
129,0,n32-1,n29
130,0,n38-1,n39
131,0,n54-1,n49
132,0,n60-1,n60
133,0,n76-1,n73
134,0,n82-1,n83
135,0,n103-1,n95
136,0,n109-1,n109
137,0,n130-1,n126
138,0,n136-1,n138
139,0,n156-1,n152
140,0,n162-1,n164
141,0,n182-1,n178
142,0,n188-1,n190
143,0,n204-1,n200
144,0,n210-1,n211
145,0,n226-1,n224
146,0,n232-1,n234
147,0,n257-1,n250
148,0,n263-1,n265
149,0,n288-1,n280
150,0,n294-1,n295
151,0,n316-1,n307
152,0,n322-1,n320
153,0,n345-1,n337
154,0,n372-1,n355
155,0,n444-1,n435
156,0,n538-1,n532
157,0,n587-1,n541
158,0,n593-1,n553
159,0,n614-1,n566
160,0,n643-1,n586
161,0,n715-1,n672
162,0,n809-1,n774
163,0,n858-1,n784
164,0,n864-1,n795
165,0,n880-1,n808
166,0,n893-1,n818
167,0,n897-1,n823
168,0,n928-1,n855
169,0,n932-1,n861
170,0,n941-1,n866
171,0,n1014-1,n926
172,0,n893-2,n931
173,0,n897-2,n936
174,0,n928-2,n968
175,0,n932-2,n974
176,0,n941-2,n979
177,0,n1014-2,n1041
178,0,n1075-1,n1098
179,0,n1127-1,n1147
180,0,n1131-1,n1152
181,0,n1162-1,n1184
182,0,n1166-1,n1190
183,0,n1075-2,n1312
184,0,n1127-2,n1361
185,0,n1131-2,n1366
186,0,n1162-2,n1398
187,0,n1166-2,n1404
188,0,n1175-2,n1409
189,0,n1263-1,n1481
190,0,n1269-1,n1491
191,0,n1283-1,n1501
192,0,n1289-1,n1511
193,0,n1305-1,n1520
194,0,n1311-1,n1533
195,0,n1327-1,n1546
196,0,n1333-1,n1556
197,0,n1354-1,n1568
198,0,n1360-1,n1582
199,0,n1381-1,n1598
200,0,n1387-1,n1610
201,0,n1407-1,n1623
202,0,n1413-1,n1636
203,0,n1433-1,n1649
204,0,n1439-1,n1662
205,0,n1455-1,n1672
206,0,n1461-1,n1683
207,0,n1477-1,n1696
208,0,n1483-1,n1706
209,0,n1508-1,n1724
210,0,n1514-1,n1738
211,0,n1539-1,n1753
212,0,n1545-1,n1768
213,0,n1567-1,n1779
214,0,n1573-1,n1793
215,0,n1596-1,n1809
216,0,n1623-1,n1826
217,0,n1695-1,n1910
218,0,n1789-1,n2011
219,0,n1838-1,n2021
220,0,n1844-1,n2032
221,0,n1865-1,n2045
222,0,n1894-1,n2065
223,0,n1966-1,n2145
224,0,n2060-1,n2248
225,0,n2109-1,n2258
226,0,n2115-1,n2269
227,0,n2130-1,n2282
228,0,n904-1,n831
229,0,n908-1,n837
230,0,n960-1,n881
231,0,n904-2,n944
232,0,n908-2,n950
233,0,n960-2,n994
234,0,n1086-1,n1106
235,0,n1117-1,n1140
236,0,n1138-1,n1160
237,0,n1142-1,n1166
238,0,n1194-1,n1208
239,0,n1086-2,n1320
240,0,n1117-2,n1354
241,0,n1138-2,n1374
242,0,n1142-2,n1380
243,0,n1194-2,n1424
244,0,n541-1,n503
245,0,n571-1,n526
246,0,n812-1,n743
247,0,n842-1,n768
248,0,n1792-1,n1980
249,0,n1822-1,n2005
250,0,n2063-1,n2217
251,0,n2093-1,n2242
252,0,n10-1,n2
253,0,n16-1,n12
254,0,n30-1,n21
255,0,n36-1,n32
256,0,n52-1,n42
257,0,n58-1,n54
258,0,n74-1,n64
259,0,n80-1,n77
260,0,n101-1,n86
261,0,n107-1,n101
262,0,n128-1,n117
263,0,n134-1,n133
264,0,n154-1,n143
265,0,n160-1,n156
266,0,n180-1,n169
267,0,n186-1,n182
268,0,n202-1,n194
269,0,n208-1,n205
270,0,n224-1,n217
271,0,n230-1,n229
272,0,n255-1,n240
273,0,n261-1,n258
274,0,n286-1,n269
275,0,n292-1,n288
276,0,n314-1,n298
277,0,n320-1,n312
278,0,n343-1,n328
279,0,n349-1,n345
280,0,n459-1,n452
281,0,n542-1,n504
282,0,n546-1,n508
283,0,n548-1,n510
284,0,n550-1,n512
285,0,n552-1,n514
286,0,n554-1,n516
287,0,n558-1,n521
288,0,n564-1,n523
289,0,n570-1,n525
290,0,n572-1,n527
291,0,n537-1,n531
292,0,n585-1,n535
293,0,n591-1,n547
294,0,n612-1,n559
295,0,n618-1,n571
296,0,n730-1,n688
297,0,n813-1,n744
298,0,n817-1,n748
299,0,n821-1,n750
300,0,n823-1,n752
301,0,n825-1,n754
302,0,n829-1,n761
303,0,n833-1,n763
304,0,n837-1,n765
305,0,n841-1,n767
306,0,n843-1,n769
307,0,n808-1,n773
308,0,n856-1,n777
309,0,n862-1,n788
310,0,n878-1,n800
311,0,n884-1,n811
312,0,n1090-1,n1111
313,0,n1113-1,n1134
314,0,n1090-2,n1325
315,0,n1113-2,n1348
316,0,n1261-1,n1474
317,0,n1267-1,n1486
318,0,n1281-1,n1495
319,0,n1287-1,n1505
320,0,n1303-1,n1515
321,0,n1309-1,n1527
322,0,n1325-1,n1539
323,0,n1331-1,n1550
324,0,n1352-1,n1560
325,0,n1358-1,n1575
326,0,n1379-1,n1590
327,0,n1385-1,n1606
328,0,n1405-1,n1615
329,0,n1411-1,n1628
330,0,n1431-1,n1641
331,0,n1437-1,n1654
332,0,n1453-1,n1666
333,0,n1459-1,n1677
334,0,n1475-1,n1689
335,0,n1481-1,n1701
336,0,n1506-1,n1712
337,0,n1512-1,n1731
338,0,n1537-1,n1742
339,0,n1543-1,n1762
340,0,n1565-1,n1773
341,0,n1571-1,n1787
342,0,n1594-1,n1801
343,0,n1600-1,n1816
344,0,n1710-1,n1926
345,0,n1793-1,n1981
346,0,n1799-1,n1987
347,0,n1801-1,n1989
348,0,n1803-1,n1991
349,0,n1805-1,n1993
350,0,n1809-1,n1998
351,0,n1813-1,n2000
352,0,n1817-1,n2002
353,0,n1821-1,n2004
354,0,n1823-1,n2006
355,0,n1788-1,n2010
356,0,n1836-1,n2014
357,0,n1842-1,n2025
358,0,n1863-1,n2037
359,0,n1869-1,n2050
360,0,n1981-1,n2162
361,0,n2068-1,n2222
362,0,n2070-1,n2224
363,0,n2072-1,n2226
364,0,n2074-1,n2228
365,0,n2076-1,n2230
366,0,n2082-1,n2237
367,0,n2088-1,n2239
368,0,n2092-1,n2241
369,0,n2094-1,n2243
370,0,n2059-1,n2247
371,0,n2107-1,n2251
372,0,n2113-1,n2262
373,0,n2128-1,n2274
374,0,n2134-1,n2287
375,0,n13-1,n8
376,0,n19-1,n17
377,0,n33-1,n26
378,0,n39-1,n37
379,0,n55-1,n48
380,0,n61-1,n58
381,0,n77-1,n71
382,0,n83-1,n81
383,0,n104-1,n94
384,0,n110-1,n108
385,0,n131-1,n124
386,0,n137-1,n137
387,0,n157-1,n151
388,0,n163-1,n162
389,0,n183-1,n177
390,0,n189-1,n189
391,0,n205-1,n199
392,0,n211-1,n208
393,0,n227-1,n223
394,0,n233-1,n233
395,0,n258-1,n251
396,0,n264-1,n264
397,0,n289-1,n278
398,0,n295-1,n294
399,0,n317-1,n306
400,0,n323-1,n321
401,0,n346-1,n336
402,0,n547-1,n509
403,0,n549-1,n511
404,0,n551-1,n513
405,0,n553-1,n515
406,0,n555-1,n517
407,0,n561-1,n522
408,0,n567-1,n524
409,0,n536-1,n529
410,0,n588-1,n542
411,0,n594-1,n552
412,0,n615-1,n564
413,0,n820-1,n749
414,0,n822-1,n751
415,0,n824-1,n753
416,0,n826-1,n755
417,0,n828-1,n759
418,0,n832-1,n762
419,0,n836-1,n764
420,0,n838-1,n766
421,0,n807-1,n771
422,0,n859-1,n783
423,0,n865-1,n794
424,0,n881-1,n807
425,0,n1101-1,n1120
426,0,n1105-1,n1125
427,0,n1101-2,n1334
428,0,n1105-2,n1339
429,0,n1264-1,n1479
430,0,n1270-1,n1489
431,0,n1284-1,n1498
432,0,n1290-1,n1509
433,0,n1306-1,n1518
434,0,n1312-1,n1531
435,0,n1328-1,n1545
436,0,n1334-1,n1554
437,0,n1355-1,n1566
438,0,n1361-1,n1581
439,0,n1382-1,n1597
440,0,n1388-1,n1608
441,0,n1408-1,n1624
442,0,n1414-1,n1633
443,0,n1434-1,n1650
444,0,n1440-1,n1661
445,0,n1456-1,n1671
446,0,n1462-1,n1681
447,0,n1478-1,n1694
448,0,n1484-1,n1704
449,0,n1509-1,n1723
450,0,n1515-1,n1737
451,0,n1540-1,n1752
452,0,n1546-1,n1767
453,0,n1568-1,n1780
454,0,n1574-1,n1791
455,0,n1597-1,n1810
456,0,n1798-1,n1986
457,0,n1800-1,n1988
458,0,n1802-1,n1990
459,0,n1804-1,n1992
460,0,n1806-1,n1994
461,0,n1812-1,n1999
462,0,n1816-1,n2001
463,0,n1818-1,n2003
464,0,n1787-1,n2009
465,0,n1839-1,n2018
466,0,n1845-1,n2031
467,0,n1866-1,n2043
468,0,n2069-1,n2223
469,0,n2071-1,n2225
470,0,n2073-1,n2227
471,0,n2075-1,n2229
472,0,n2077-1,n2231
473,0,n2081-1,n2236
474,0,n2085-1,n2238
475,0,n2089-1,n2240
476,0,n2058-1,n2245
477,0,n2110-1,n2256
478,0,n2116-1,n2268
479,0,n2131-1,n2279
480,0,n488-1,n466
481,0,n520-1,n495
482,0,n759-1,n702
483,0,n791-1,n735
484,0,n999-1,n897
485,0,n999-2,n1010
486,0,n1233-1,n1225
487,0,n1233-2,n1440
488,0,n1739-1,n1940
489,0,n1771-1,n1972
490,0,n2010-1,n2176
491,0,n2042-1,n2209
492,0,n352-1,n350
493,0,n399-1,n388
494,0,n484-1,n467
495,0,n491-1,n473
496,0,n495-1,n475
497,0,n497-1,n477
498,0,n499-1,n479
499,0,n503-1,n481
500,0,n507-1,n487
501,0,n511-1,n490
502,0,n515-1,n492
503,0,n519-1,n494
504,0,n521-1,n496
505,0,n623-1,n578
506,0,n670-1,n623
507,0,n760-1,n703
508,0,n762-1,n709
509,0,n768-1,n713
510,0,n770-1,n715
511,0,n772-1,n717
512,0,n774-1,n719
513,0,n778-1,n728
514,0,n782-1,n730
515,0,n786-1,n732
516,0,n790-1,n734
517,0,n792-1,n736
518,0,n887-1,n815
519,0,n894-1,n819
520,0,n898-1,n825
521,0,n905-1,n832
522,0,n909-1,n838
523,0,n918-1,n843
524,0,n922-1,n849
525,0,n929-1,n856
526,0,n933-1,n862
527,0,n942-1,n867
528,0,n1003-1,n913
529,0,n1011-1,n922
530,0,n1015-1,n927
531,0,n894-2,n932
532,0,n898-2,n938
533,0,n905-2,n945
534,0,n909-2,n951
535,0,n918-2,n956
536,0,n922-2,n962
537,0,n929-2,n969
538,0,n933-2,n975
539,0,n942-2,n980
540,0,n1003-2,n1027
541,0,n1011-2,n1037
542,0,n1015-2,n1042
543,0,n1024-1,n1047
544,0,n1028-1,n1053
545,0,n1128-1,n1148
546,0,n1132-1,n1154
547,0,n1139-1,n1161
548,0,n1143-1,n1167
549,0,n1152-1,n1172
550,0,n1156-1,n1178
551,0,n1163-1,n1185
552,0,n1167-1,n1191
553,0,n1176-1,n1195
554,0,n1237-1,n1241
555,0,n1245-1,n1250
556,0,n1024-2,n1260
557,0,n1028-2,n1266
558,0,n1128-2,n1362
559,0,n1132-2,n1368
560,0,n1139-2,n1375
561,0,n1143-2,n1381
562,0,n1152-2,n1386
563,0,n1156-2,n1392
564,0,n1163-2,n1399
565,0,n1167-2,n1405
566,0,n1176-2,n1410
567,0,n1237-2,n1456
568,0,n1245-2,n1465
569,0,n1603-1,n1821
570,0,n1650-1,n1862
571,0,n1735-1,n1941
572,0,n1742-1,n1947
573,0,n1748-1,n1951
574,0,n1750-1,n1953
575,0,n1752-1,n1955
576,0,n1754-1,n1957
577,0,n1758-1,n1962
578,0,n1762-1,n1967
579,0,n1766-1,n1969
580,0,n1770-1,n1971
581,0,n1772-1,n1973
582,0,n1874-1,n2060
583,0,n1921-1,n2097
584,0,n2011-1,n2177
585,0,n2013-1,n2183
586,0,n2019-1,n2187
587,0,n2021-1,n2189
588,0,n2023-1,n2191
589,0,n2025-1,n2193
590,0,n2029-1,n2202
591,0,n2033-1,n2204
592,0,n2037-1,n2206
593,0,n2041-1,n2208
594,0,n2043-1,n2210
595,0,n621-1,n573
596,0,n1872-1,n2053
597,0,n11-1,n3
598,0,n17-1,n13
599,0,n31-1,n22
600,0,n37-1,n34
601,0,n53-1,n43
602,0,n59-1,n53
603,0,n75-1,n65
604,0,n81-1,n78
605,0,n102-1,n87
606,0,n108-1,n102
607,0,n129-1,n116
608,0,n135-1,n132
609,0,n155-1,n141
610,0,n161-1,n158
611,0,n181-1,n168
612,0,n187-1,n185
613,0,n203-1,n193
614,0,n209-1,n203
615,0,n225-1,n216
616,0,n231-1,n227
617,0,n256-1,n238
618,0,n262-1,n257
619,0,n287-1,n271
620,0,n293-1,n287
621,0,n315-1,n299
622,0,n321-1,n314
623,0,n344-1,n327
624,0,n350-1,n343
625,0,n440-1,n420
626,0,n494-1,n474
627,0,n500-1,n478
628,0,n502-1,n480
629,0,n504-1,n482
630,0,n506-1,n484
631,0,n508-1,n489
632,0,n512-1,n491
633,0,n516-1,n493
634,0,n586-1,n536
635,0,n592-1,n544
636,0,n613-1,n557
637,0,n619-1,n569
638,0,n711-1,n656
639,0,n765-1,n710
640,0,n767-1,n712
641,0,n769-1,n714
642,0,n771-1,n716
643,0,n773-1,n718
644,0,n775-1,n720
645,0,n777-1,n725
646,0,n781-1,n729
647,0,n785-1,n731
648,0,n787-1,n733
649,0,n857-1,n778
650,0,n863-1,n787
651,0,n879-1,n801
652,0,n885-1,n812
653,0,n946-1,n873
654,0,n961-1,n883
655,0,n946-2,n986
656,0,n961-2,n996
657,0,n1035-1,n1060
658,0,n1039-1,n1066
659,0,n1048-1,n1071
660,0,n1052-1,n1077
661,0,n1180-1,n1201
662,0,n1195-1,n1211
663,0,n1035-2,n1273
664,0,n1039-2,n1279
665,0,n1048-2,n1284
666,0,n1052-2,n1290
667,0,n1180-2,n1416
668,0,n1195-2,n1426
669,0,n1262-1,n1475
670,0,n1268-1,n1485
671,0,n1282-1,n1494
672,0,n1288-1,n1504
673,0,n1304-1,n1514
674,0,n1310-1,n1525
675,0,n1326-1,n1537
676,0,n1332-1,n1549
677,0,n1353-1,n1561
678,0,n1359-1,n1574
679,0,n1380-1,n1589
680,0,n1386-1,n1604
681,0,n1406-1,n1613
682,0,n1412-1,n1630
683,0,n1432-1,n1639
684,0,n1438-1,n1653
685,0,n1454-1,n1667
686,0,n1460-1,n1676
687,0,n1476-1,n1687
688,0,n1482-1,n1700
689,0,n1507-1,n1709
690,0,n1513-1,n1730
691,0,n1538-1,n1740
692,0,n1544-1,n1760
693,0,n1566-1,n1772
694,0,n1572-1,n1785
695,0,n1595-1,n1800
696,0,n1601-1,n1818
697,0,n1691-1,n1894
698,0,n1745-1,n1948
699,0,n1747-1,n1950
700,0,n1749-1,n1952
701,0,n1751-1,n1954
702,0,n1753-1,n1956
703,0,n1757-1,n1958
704,0,n1761-1,n1966
705,0,n1763-1,n1968
706,0,n1767-1,n1970
707,0,n1837-1,n2015
708,0,n1843-1,n2026
709,0,n1864-1,n2038
710,0,n1870-1,n2049
711,0,n1962-1,n2130
712,0,n2016-1,n2184
713,0,n2018-1,n2186
714,0,n2020-1,n2188
715,0,n2022-1,n2190
716,0,n2024-1,n2192
717,0,n2026-1,n2194
718,0,n2028-1,n2197
719,0,n2030-1,n2203
720,0,n2036-1,n2205
721,0,n2038-1,n2207
722,0,n2108-1,n2252
723,0,n2114-1,n2261
724,0,n2129-1,n2275
725,0,n2135-1,n2289
726,0,n1059-1,n1084
727,0,n1063-1,n1090
728,0,n1114-1,n1135
729,0,n1059-2,n1297
730,0,n1063-2,n1303
731,0,n1114-2,n1349
732,0,n14-1,n7
733,0,n20-1,n18
734,0,n34-1,n28
735,0,n40-1,n38
736,0,n56-1,n47
737,0,n62-1,n59
738,0,n78-1,n72
739,0,n84-1,n82
740,0,n105-1,n91
741,0,n111-1,n107
742,0,n132-1,n125
743,0,n138-1,n136
744,0,n158-1,n148
745,0,n164-1,n161
746,0,n184-1,n176
747,0,n190-1,n188
748,0,n206-1,n198
749,0,n212-1,n209
750,0,n228-1,n221
751,0,n234-1,n232
752,0,n259-1,n249
753,0,n265-1,n262
754,0,n290-1,n279
755,0,n296-1,n293
756,0,n318-1,n305
757,0,n324-1,n319
758,0,n347-1,n335
759,0,n373-1,n361
760,0,n377-1,n366
761,0,n445-1,n436
762,0,n486-1,n501
763,0,n487-1,n502
764,0,n532-1,n530
765,0,n589-1,n539
766,0,n595-1,n550
767,0,n616-1,n563
768,0,n644-1,n596
769,0,n648-1,n600
770,0,n716-1,n671
771,0,n757-1,n741
772,0,n758-1,n742
773,0,n803-1,n772
774,0,n860-1,n781
775,0,n866-1,n793
776,0,n882-1,n805
777,0,n1072-1,n1095
778,0,n1076-1,n1099
779,0,n1072-2,n1308
780,0,n1076-2,n1314
781,0,n1248-2,n1471
782,0,n1265-1,n1480
783,0,n1271-1,n1490
784,0,n1285-1,n1500
785,0,n1291-1,n1510
786,0,n1307-1,n1519
787,0,n1313-1,n1532
788,0,n1329-1,n1544
789,0,n1335-1,n1555
790,0,n1356-1,n1567
791,0,n1362-1,n1580
792,0,n1383-1,n1596
793,0,n1389-1,n1609
794,0,n1409-1,n1620
795,0,n1415-1,n1634
796,0,n1435-1,n1648
797,0,n1441-1,n1660
798,0,n1457-1,n1670
799,0,n1463-1,n1682
800,0,n1479-1,n1695
801,0,n1485-1,n1705
802,0,n1510-1,n1722
803,0,n1516-1,n1736
804,0,n1541-1,n1751
805,0,n1547-1,n1766
806,0,n1569-1,n1777
807,0,n1575-1,n1792
808,0,n1598-1,n1808
809,0,n1624-1,n1834
810,0,n1628-1,n1839
811,0,n1696-1,n1909
812,0,n1737-1,n1978
813,0,n1738-1,n1979
814,0,n1783-1,n2008
815,0,n1840-1,n2020
816,0,n1846-1,n2030
817,0,n1867-1,n2044
818,0,n1895-1,n2072
819,0,n1899-1,n2076
820,0,n1967-1,n2144
821,0,n2008-1,n2215
822,0,n2009-1,n2216
823,0,n2054-1,n2246
824,0,n2111-1,n2255
825,0,n2117-1,n2267
826,0,n2132-1,n2280
827,0,n529-1,n519
828,0,n800-1,n760
829,0,n965-1,n891
830,0,n1004-1,n915
831,0,n965-2,n1004
832,0,n1004-2,n1030
833,0,n1025-1,n1048
834,0,n1029-1,n1055
835,0,n1036-1,n1062
836,0,n1040-1,n1067
837,0,n1087-1,n1107
838,0,n1102-1,n1121
839,0,n1118-1,n1141
840,0,n1199-1,n1219
841,0,n1238-1,n1243
842,0,n1025-2,n1261
843,0,n1029-2,n1268
844,0,n1036-2,n1275
845,0,n1040-2,n1280
846,0,n1087-2,n1321
847,0,n1102-2,n1335
848,0,n1118-2,n1355
849,0,n1199-2,n1434
850,0,n1238-2,n1458
851,0,n1780-1,n1996
852,0,n2051-1,n2235
853,0,n602-1,n577
854,0,n1000-1,n899
855,0,n1000-2,n1012
856,0,n1049-1,n1072
857,0,n1053-1,n1079
858,0,n1234-1,n1227
859,0,n1049-2,n1285
860,0,n1053-2,n1292
861,0,n1234-2,n1442
862,0,n1853-1,n2055
863,0,n5-1,n1
864,0,n7-1,n14
865,0,n25-1,n23
866,0,n27-1,n33
867,0,n47-1,n41
868,0,n49-1,n52
869,0,n69-1,n67
870,0,n71-1,n76
871,0,n95-1,n88
872,0,n97-1,n100
873,0,n123-1,n114
874,0,n125-1,n131
875,0,n197-1,n192
876,0,n199-1,n204
877,0,n219-1,n215
878,0,n221-1,n228
879,0,n441-1,n427
880,0,n446-1,n444
881,0,n460-1,n457
882,0,n464-1,n458
883,0,n468-1,n465
884,0,n477-1,n499
885,0,n580-1,n534
886,0,n582-1,n546
887,0,n608-1,n560
888,0,n610-1,n570
889,0,n624-1,n587
890,0,n712-1,n662
891,0,n717-1,n679
892,0,n731-1,n691
893,0,n735-1,n694
894,0,n739-1,n701
895,0,n748-1,n740
896,0,n851-1,n776
897,0,n853-1,n789
898,0,n874-1,n799
899,0,n876-1,n814
900,0,n895-1,n820
901,0,n899-1,n826
902,0,n930-1,n858
903,0,n934-1,n863
904,0,n943-1,n868
905,0,n1016-1,n928
906,0,n895-2,n933
907,0,n899-2,n940
908,0,n930-2,n970
909,0,n934-2,n976
910,0,n943-2,n981
911,0,n1016-2,n1043
912,0,n1064-1,n1091
913,0,n1091-1,n1113
914,0,n1129-1,n1149
915,0,n1133-1,n1156
916,0,n1164-1,n1187
917,0,n1168-1,n1192
918,0,n1177-1,n1196
919,0,n1249-1,n1256
920,0,n1064-2,n1304
921,0,n1091-2,n1327
922,0,n1129-2,n1363
923,0,n1133-2,n1370
924,0,n1164-2,n1401
925,0,n1168-2,n1406
926,0,n1177-2,n1411
927,0,n1249-2,n1469
928,0,n1256-1,n1473
929,0,n1258-1,n1484
930,0,n1276-1,n1493
931,0,n1278-1,n1506
932,0,n1298-1,n1513
933,0,n1300-1,n1526
934,0,n1320-1,n1538
935,0,n1322-1,n1551
936,0,n1346-1,n1559
937,0,n1348-1,n1573
938,0,n1374-1,n1587
939,0,n1376-1,n1602
940,0,n1448-1,n1664
941,0,n1450-1,n1675
942,0,n1470-1,n1688
943,0,n1472-1,n1699
944,0,n1692-1,n1901
945,0,n1697-1,n1917
946,0,n1711-1,n1930
947,0,n1715-1,n1932
948,0,n1719-1,n1939
949,0,n1728-1,n1976
950,0,n1831-1,n2013
951,0,n1833-1,n2024
952,0,n1859-1,n2036
953,0,n1861-1,n2048
954,0,n1875-1,n2062
955,0,n1963-1,n2135
956,0,n1968-1,n2154
957,0,n1982-1,n2165
958,0,n1986-1,n2168
959,0,n1990-1,n2175
960,0,n1999-1,n2214
961,0,n2102-1,n2250
962,0,n2104-1,n2264
963,0,n2124-1,n2276
964,0,n2126-1,n2285
965,0,n6-1,n6
966,0,n8-1,n16
967,0,n26-1,n27
968,0,n28-1,n36
969,0,n48-1,n46
970,0,n50-1,n57
971,0,n70-1,n70
972,0,n72-1,n80
973,0,n96-1,n93
974,0,n98-1,n106
975,0,n124-1,n123
976,0,n126-1,n135
977,0,n198-1,n197
978,0,n200-1,n210
979,0,n220-1,n222
980,0,n222-1,n231
981,0,n469-1,n472
982,0,n581-1,n540
983,0,n583-1,n551
984,0,n609-1,n565
985,0,n605-1,n582
986,0,n740-1,n706
987,0,n744-1,n726
988,0,n852-1,n782
989,0,n854-1,n792
990,0,n875-1,n806
991,0,n906-1,n834
992,0,n910-1,n839
993,0,n919-1,n844
994,0,n923-1,n851
995,0,n962-1,n885
996,0,n1012-1,n923
997,0,n906-2,n947
998,0,n910-2,n952
999,0,n919-2,n957
1000,0,n923-2,n964
1001,0,n962-2,n998
1002,0,n1012-2,n1038
1003,0,n1106-1,n1127
1004,0,n1140-1,n1163
1005,0,n1144-1,n1168
1006,0,n1153-1,n1173
1007,0,n1157-1,n1180
1008,0,n1196-1,n1213
1009,0,n1246-1,n1251
1010,0,n1106-2,n1341
1011,0,n1140-2,n1377
1012,0,n1144-2,n1382
1013,0,n1153-2,n1387
1014,0,n1157-2,n1394
1015,0,n1196-2,n1428
1016,0,n1257-1,n1478
1017,0,n1259-1,n1488
1018,0,n1277-1,n1499
1019,0,n1279-1,n1508
1020,0,n1299-1,n1521
1021,0,n1301-1,n1530
1022,0,n1321-1,n1543
1023,0,n1323-1,n1553
1024,0,n1347-1,n1564
1025,0,n1349-1,n1578
1026,0,n1375-1,n1595
1027,0,n1377-1,n1607
1028,0,n1449-1,n1669
1029,0,n1451-1,n1680
1030,0,n1471-1,n1693
1031,0,n1473-1,n1703
1032,0,n1720-1,n1946
1033,0,n1724-1,n1964
1034,0,n1832-1,n2019
1035,0,n1834-1,n2029
1036,0,n1860-1,n2042
1037,0,n1856-1,n2059
1038,0,n1991-1,n2181
1039,0,n1995-1,n2200
1040,0,n2103-1,n2257
1041,0,n2105-1,n2266
1042,0,n2125-1,n2281
1043,0,n603-1,n576
1044,0,n1854-1,n2056
1045,0,n374-1,n362
1046,0,n378-1,n367
1047,0,n381-1,n380
1048,0,n470-1,n470
1049,0,n474-1,n500
1050,0,n645-1,n595
1051,0,n649-1,n605
1052,0,n652-1,n615
1053,0,n741-1,n708
1054,0,n745-1,n727
1055,0,n947-1,n875
1056,0,n947-2,n988
1057,0,n1119-1,n1143
1058,0,n1181-1,n1203
1059,0,n1119-2,n1356
1060,0,n1181-2,n1418
1061,0,n1625-1,n1835
